,stroma_ad_dysplasia_FA_HN11A_4_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_3_linfoides_notumorales.csv,carcinoma_FA_HN14_2_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_4_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_2_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_5_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_3_linfoides_notumorales.csv,carcinoma_FA_HN11A_4_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_5_linfoides_notumorales.csv,dysplasia_FA_HN11A_5_linfoides_notumorales.csv,carcinoma_FA_HN14_1_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_5_linfoides_notumorales.csv,carcinoma_FA_HN11A_5_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_4_linfoides_notumorales.csv,dysplasia_FA_HN15_3_linfoides_notumorales.csv,carcinoma_FA_HN14_3_linfoides_notumorales.csv,carcinoma_FA_HN11A_1_linfoides_notumorales.csv,dysplasia_FA_HN11A_4_linfoides_notumorales.csv,carcinoma_FA_HN11A_2_linfoides_notumorales.csv,carcinoma_FA_HN15_2_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_4_linfoides_notumorales.csv,dysplasia_FA_HN11A_1_linfoides_notumorales.csv,dysplasia_FA_HN11A_2_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_3_linfoides_notumorales.csv,dysplasia_FA_HN14_2_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_1_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_2_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_1_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_3_linfoides_notumorales.csv,carcinoma_FA_HN15_1_linfoides_notumorales.csv,carcinoma_FA_HN11A_3_linfoides_notumorales.csv,dysplasia_FA_HN15_5_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_3_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_1_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_1_linfoides_notumorales.csv,dysplasia_FA_HN14_1_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_4_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_linfoides_notumorales.csv,carcinoma_FA_HN14_4_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_2_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_2_linfoides_notumorales.csv,dysplasia_FA_HN11A_3_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_2_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_1_linfoides_notumorales.csv,dysplasia_FA_HN15_2_linfoides_notumorales.csv
stroma_ad_dysplasia_FA_HN11A_4_linfoides_notumorales.csv,2.1855791581278807e-308,40.45889825261402,33.151639512232435,38.26818802503419,44.38119551664663,30.705889643841033,25.651963916568064,33.151639512232435,36.53285480844775,40.24316979178687,33.151639512232435,36.13738397957536,43.077668580590924,61.17136298002009,96.50177249518146,33.151639512232435,33.151639512232435,87.96434501990569,79.20395363088758,33.91599312357653,38.25655180334678,19.870124092997685,37.52365669691899,71.8862969431,20.549070503931752,53.148185348689665,29.1019648379216,33.1553813372998,101.70785187477503,68.64629232848174,31.95500716640303,80.77734259713645,33.151639512232435,44.05536686817376,47.230866799725305,61.24934240785882,33.151639512232435,61.59436160977063,59.25216617979724,33.151639512232435,23.72000998488656,51.5100538835366,33.151639512232435,45.07609409317689,64.70244884144347,35.883764217630414
stroma_ad_dysplasia_FA_HN14_3_linfoides_notumorales.csv,40.45889825261402,1.03531916275542e-308,47.78167949676114,29.61621774857747,44.38119551664664,40.45889825261402,29.901198587154283,47.78167949676114,29.901198587154283,47.78167949676114,47.78167949676114,29.901198587154283,36.73411056531782,61.17136298002009,96.50177249518146,47.78167949676114,47.78167949676114,87.96434501990569,79.20395363088758,47.78167949676114,47.78167949676114,47.78167949676114,37.523656696919005,47.99563933939601,46.797004021311906,53.148185348689665,32.701698542324976,35.91934439338718,83.43488437622923,59.948227257706804,47.78167949676114,80.77734259713645,47.78167949676114,37.71813343325877,34.063755979638074,36.616838750823774,47.78167949676114,57.608974526053146,59.25216617979724,47.78167949676114,39.958651868943775,40.90791180078406,40.45889825261402,29.901198587154283,64.70244884144347,47.78167949676114
carcinoma_FA_HN14_2_linfoides_notumorales.csv,33.151639512232435,47.78167949676114,0.0,50.058839388400756,44.38119551664663,36.2213660713721,36.89092623211839,0.0,36.53285480844775,40.24316979178687,23.69016539439818,46.299603119472934,43.077668580590924,61.17136298002009,96.50177249518146,0.0,4.195456190608336,87.96434501990569,79.20395363088758,33.91599312357653,38.25655180334678,27.625893519250162,37.52365669691899,71.8862969431,22.824387366131013,53.148185348689665,29.1019648379216,33.1553813372998,101.70785187477503,68.64629232848174,14.605754076254257,80.77734259713645,0.0,44.05536686817376,47.230866799725305,61.24934240785882,2.437797999301704,61.59436160977063,59.25216617979724,4.479810668521477,30.16747804991582,51.5100538835366,28.727394104867827,50.872247827543276,64.70244884144347,35.883764217630414
stroma_ad_dysplasia_FA_HN14_4_linfoides_notumorales.csv,38.26818802503419,29.61621774857747,50.058839388400756,1.471913920603036e-308,44.38119551664664,35.32529489940737,35.32529489940737,50.058839388400756,35.32529489940737,50.058839388400756,50.058839388400756,35.32529489940737,38.86432943394945,61.17136298002009,96.50177249518146,50.058839388400756,50.058839388400756,87.96434501990569,79.20395363088758,47.668311406303175,49.71609036274981,50.058839388400756,35.869586388608695,51.176436440819145,50.058839388400756,53.148185348689665,35.717314532353186,35.32529489940737,84.46657517797951,59.948227257706804,50.058839388400756,80.77734259713645,50.058839388400756,43.20669418737272,35.32529489940737,37.916895744820266,50.058839388400756,41.89985268305324,59.25216617979724,50.058839388400756,38.26818802503419,42.54323835401908,38.26818802503419,35.32529489940737,64.70244884144347,50.058839388400756
stroma_ad_dysplasia_FA_HN15_2_linfoides_notumorales.csv,44.38119551664663,44.38119551664664,44.38119551664663,44.38119551664664,1.249818556734896e-308,33.05105115219172,44.38119551664663,44.38119551664663,44.38119551664663,44.38119551664663,44.38119551664663,44.38119551664664,44.38119551664663,40.315070920220876,96.50177249518146,44.38119551664663,44.38119551664663,87.96434501990569,79.20395363088758,44.38119551664663,38.25655180334678,44.38119551664663,35.75305277800061,71.8862969431,44.38119551664663,40.5115807546058,41.74602994568389,44.38119551664663,101.70785187477503,50.636344771404225,41.74602994568389,80.77734259713645,44.38119551664663,44.38119551664663,38.21485304500186,49.83573383319316,44.38119551664663,41.74602994568389,52.56970771240907,44.38119551664663,44.38119551664663,42.54323835401908,34.32202376845444,44.38119551664664,44.38119551664664,44.38119551664663
stroma_ad_dysplasia_FA_HN15_5_linfoides_notumorales.csv,30.705889643841033,40.45889825261402,36.2213660713721,35.32529489940737,33.05105115219172,1.0817634579134794e-308,23.56382170727997,36.2213660713721,30.257154411808102,40.24316979178687,36.2213660713721,30.705889643841033,43.077668580590924,61.17136298002009,96.50177249518146,36.2213660713721,36.2213660713721,87.96434501990569,79.20395363088758,33.91599312357653,38.25655180334678,36.2213660713721,37.52365669691899,71.8862969431,36.2213660713721,47.005422911184695,25.190879587494564,30.705889643841033,101.70785187477503,59.948227257706804,35.801886242013765,80.77734259713645,36.2213660713721,44.05536686817376,34.38311369151063,54.88267390710146,36.2213660713721,61.59436160977063,59.25216617979724,36.2213660713721,30.705889643841033,46.61848656674593,28.72739410486784,39.328999798335886,49.6117240043517,36.2213660713721
stroma_ad_carcinoma_FA_HN14_3_linfoides_notumorales.csv,25.651963916568064,29.901198587154283,36.89092623211839,35.32529489940737,44.38119551664663,23.56382170727997,8.585933643381773e-309,36.89092623211839,25.075869096492653,40.24316979178687,36.89092623211839,25.651963916568064,43.077668580590924,61.17136298002009,96.50177249518146,36.89092623211839,36.89092623211839,87.96434501990569,79.20395363088758,33.91599312357653,38.25655180334678,36.89092623211839,25.997809685785995,71.8862969431,36.89092623211839,53.148185348689665,29.1019648379216,30.562412337472722,101.70785187477503,59.948227257706804,36.786536851828586,80.77734259713645,36.89092623211839,44.05536686817376,34.063755979638074,53.56781552498484,36.89092623211839,54.3902977373715,59.25216617979724,36.89092623211839,25.651963916568064,42.54323835401908,31.70213560799081,33.53819779742241,41.33719986952738,36.89092623211839
carcinoma_FA_HN11A_4_linfoides_notumorales.csv,33.151639512232435,47.78167949676114,0.0,50.058839388400756,44.38119551664663,36.2213660713721,36.89092623211839,0.0,36.53285480844775,40.24316979178687,23.69016539439818,46.299603119472934,43.077668580590924,61.17136298002009,96.50177249518146,0.0,4.195456190608336,87.96434501990569,79.20395363088758,33.91599312357653,38.25655180334678,27.625893519250162,37.52365669691899,71.8862969431,22.824387366131013,53.148185348689665,29.1019648379216,33.1553813372998,101.70785187477503,68.64629232848174,14.605754076254257,80.77734259713645,0.0,44.05536686817376,47.230866799725305,61.24934240785882,2.437797999301704,61.59436160977063,59.25216617979724,4.479810668521477,30.16747804991582,51.5100538835366,28.727394104867827,50.872247827543276,64.70244884144347,35.883764217630414
stroma_ad_dysplasia_FA_HN11A_5_linfoides_notumorales.csv,36.53285480844775,29.901198587154283,36.53285480844775,35.32529489940737,44.38119551664663,30.257154411808102,25.075869096492653,36.53285480844775,1.5963771688632944e-308,40.24316979178687,36.53285480844775,24.259667595854552,43.077668580590924,61.17136298002009,96.50177249518146,36.53285480844775,36.53285480844775,87.96434501990569,79.20395363088758,36.53285480844775,38.25655180334678,36.53285480844775,37.52365669691899,71.8862969431,36.53285480844775,53.148185348689665,30.077733835331173,27.503998982506033,101.70785187477503,59.948227257706804,36.53285480844775,80.77734259713645,36.53285480844775,44.05536686817376,34.063755979638074,37.92364450626363,36.53285480844775,58.915780281493,59.25216617979724,36.53285480844775,36.53285480844775,42.54323835401908,34.22318046213566,31.443228065467224,61.8396390767161,36.53285480844775
dysplasia_FA_HN11A_5_linfoides_notumorales.csv,40.24316979178687,47.78167949676114,40.24316979178687,50.058839388400756,44.38119551664663,40.24316979178687,40.24316979178687,40.24316979178687,40.24316979178687,1.877080890984614e-308,40.24316979178687,46.299603119472934,43.077668580590924,61.17136298002009,96.50177249518146,40.24316979178687,40.24316979178687,63.834833497972454,49.14286881938256,38.77788156448429,40.24316979178687,40.24316979178687,40.24316979178687,71.8862969431,40.24316979178687,53.148185348689665,40.24316979178687,40.24316979178687,101.70785187477503,68.64629232848174,40.24316979178687,80.77734259713645,40.24316979178687,44.05536686817376,47.230866799725305,61.24934240785882,40.24316979178687,61.59436160977063,59.25216617979724,40.24316979178687,40.24316979178687,51.5100538835366,40.24316979178687,50.872247827543276,64.70244884144347,40.24316979178687
