,stroma_ad_dysplasia_FA_HN11A_4_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_3_linfoides_notumorales.csv,carcinoma_FA_HN14_2_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_4_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_2_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_5_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_3_linfoides_notumorales.csv,carcinoma_FA_HN11A_4_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_5_linfoides_notumorales.csv,dysplasia_FA_HN11A_5_linfoides_notumorales.csv,carcinoma_FA_HN14_1_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_5_linfoides_notumorales.csv,carcinoma_FA_HN11A_5_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_4_linfoides_notumorales.csv,dysplasia_FA_HN15_3_linfoides_notumorales.csv,carcinoma_FA_HN14_3_linfoides_notumorales.csv,carcinoma_FA_HN11A_1_linfoides_notumorales.csv,dysplasia_FA_HN11A_4_linfoides_notumorales.csv,carcinoma_FA_HN11A_2_linfoides_notumorales.csv,carcinoma_FA_HN15_2_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_4_linfoides_notumorales.csv,dysplasia_FA_HN11A_1_linfoides_notumorales.csv,dysplasia_FA_HN11A_2_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_3_linfoides_notumorales.csv,dysplasia_FA_HN14_2_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_1_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_2_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_1_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_3_linfoides_notumorales.csv,carcinoma_FA_HN15_1_linfoides_notumorales.csv,carcinoma_FA_HN11A_3_linfoides_notumorales.csv,dysplasia_FA_HN15_5_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_3_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_1_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_1_linfoides_notumorales.csv,dysplasia_FA_HN14_1_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_4_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_linfoides_notumorales.csv,carcinoma_FA_HN14_4_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_2_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_2_linfoides_notumorales.csv,dysplasia_FA_HN11A_3_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_2_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_1_linfoides_notumorales.csv,dysplasia_FA_HN15_2_linfoides_notumorales.csv
stroma_ad_dysplasia_FA_HN11A_4_linfoides_notumorales.csv,1.2454361813774575e-308,111.51857840971711,223.69648216942517,102.92995355964757,161.29484355062164,149.55648393468994,165.520849625316,360.23321884117456,161.74791691094302,93.3170756859947,131.95941915151076,165.520849625316,128.51612140810505,136.4761351905916,393.69711739468187,139.82166433918252,144.71606297977922,205.40933085032304,189.58620615477037,190.94512522916227,98.97577291240171,165.520849625316,151.64934830011345,96.48047397737032,91.51498416801445,73.80202004862463,162.0871380829035,165.520849625316,73.32384907446122,72.1329348019889,134.45240882873884,240.92040090793756,236.61643519305505,90.87883732475117,165.520849625316,165.520849625316,74.91531840447027,165.520849625316,74.61267228204903,181.44923202551337,165.520849625316,122.0451929491447,147.1070704078511,129.59815080412167,165.520849625316,238.62683999688443
stroma_ad_dysplasia_FA_HN14_3_linfoides_notumorales.csv,111.51857840971711,9.62368172667777e-309,200.15615995456346,72.02317058449285,119.02293473896549,107.28457512303382,144.38489521948793,360.23321884117456,131.45447027695081,61.17646107642997,71.03426626336096,144.38489521948793,170.7880302197612,94.20422637893549,393.69711739468187,72.55123323160777,186.98797179143537,190.4145524414555,157.44559154520567,192.52340693518067,34.26844353713135,136.54508263240626,109.37743948845733,28.46483000023738,94.42424861940205,93.8390958947463,131.45447027695081,139.15915581518342,42.2194373073155,86.32857415144233,176.724317640395,218.9318612619735,278.88834400471114,77.85019204808401,132.5501228667634,144.38489521948793,93.74518440227891,144.38489521948793,57.27031601975273,166.61201202806615,144.38489521948793,79.77328413748856,93.30728537295539,124.70558330767949,144.38489521948793,222.54246322261235
carcinoma_FA_HN14_2_linfoides_notumorales.csv,223.69648216942517,200.15615995456346,1.360321120715181e-308,244.46297519676966,244.46297519676966,244.46297519676966,244.46297519676966,231.54048728880986,244.46297519676966,164.6181528542283,148.3299259014721,244.46297519676966,136.69395192625274,244.46297519676966,298.4682843958244,143.8184400221474,159.161458010998,104.86079314412498,105.49360303603365,81.97222505692949,216.3011856885081,244.46297519676966,244.46297519676966,207.6451746029731,244.46297519676966,231.68627119153194,244.46297519676966,244.46297519676966,209.3553495912509,227.23240405688102,144.69823726441297,109.47919459092913,78.73218405014774,244.46297519676966,244.46297519676966,244.46297519676966,232.7995695473776,244.46297519676966,227.23240405688102,96.36677349416482,244.46297519676966,244.46297519676966,125.69390545245949,244.46297519676966,244.46297519676966,109.47919459092913
stroma_ad_dysplasia_FA_HN14_4_linfoides_notumorales.csv,102.92995355964757,72.02317058449285,244.46297519676966,8.90216023179874e-309,61.49688604220992,56.33551376791908,110.83585893884518,360.23321884117456,95.87045773794975,102.47565639302744,127.29020258848112,113.73834153776957,229.77891032936856,54.23892038426014,393.69711739468187,124.86277728939575,237.87888111520562,239.59217144021568,198.7447868618031,240.64659868707827,72.79653137072347,80.05115912121406,48.7193947404659,70.18222703756342,57.51587514532173,52.53990057814883,91.78285502586334,90.21417553075608,51.45885511130399,45.02937883484486,232.74705403968545,249.463187098702,283.8290672218435,23.020187285284706,71.89207811877199,114.05587284549225,44.203479576114944,108.83885547244205,97.46354469791567,227.27005677605757,114.05587284549225,62.267353885643885,136.4489284464437,94.94450345404758,108.34232499791412,255.6561268307941
stroma_ad_dysplasia_FA_HN15_2_linfoides_notumorales.csv,161.29484355062164,119.02293473896549,244.46297519676966,61.49688604220992,1.4651877421853404e-308,17.348940449410357,52.470968947871114,360.23321884117456,47.36654965582838,162.0427008151658,177.7009741397328,57.54230361605241,229.77891032936856,43.521419014292235,393.69711739468187,176.48726149019012,237.87888111520562,239.59217144021568,212.29736825593454,240.64659868707827,102.87790900502085,50.64713746645323,23.615422821550197,111.53392009055585,69.77985938260719,87.49282350199701,30.28596898365342,28.717289488546157,109.82374510227805,93.93509440389577,232.74705403968545,249.463187098702,283.8290672218435,70.41600622587046,21.945852436133322,65.58805613035966,92.70738765823631,47.34196943023214,155.82843468888973,227.690901233521,73.44768748203785,50.198723190468286,181.61602247053992,46.44059537192621,49.97743500694007,255.6561268307941
stroma_ad_dysplasia_FA_HN15_5_linfoides_notumorales.csv,149.55648393468994,107.28457512303382,244.46297519676966,56.33551376791908,17.348940449410357,6.954516138445956e-309,64.20932856380279,360.23321884117456,46.85006791131465,158.81117016094652,173.9167329635235,67.11181116272718,229.77891032936856,44.608215035607486,393.69711739468187,171.48930766443812,237.87888111520562,239.59217144021568,212.29736825593454,240.64659868707827,97.28348700800285,53.26558239898756,21.895951497207506,99.79556047462418,59.2444930106962,75.75446388606534,35.44734125794426,33.878661762837,98.08538548634638,82.19673478796412,232.74705403968545,249.463187098702,283.8290672218435,58.67764660993879,25.2655477437296,77.32641574629133,93.22386940275004,53.3344057348005,144.09007507295803,227.690901233521,85.18604709796952,48.479251866125594,181.61602247053992,45.92411362741248,61.71579462287174,255.6561268307941
stroma_ad_carcinoma_FA_HN14_3_linfoides_notumorales.csv,165.520849625316,144.38489521948793,244.46297519676966,110.83585893884518,52.470968947871114,64.20932856380279,7.65221788443652e-309,360.23321884117456,52.0178955875497,162.15389876965554,177.7009741397328,15.220229372647111,229.77891032936856,77.28967730790112,393.69711739468187,176.48726149019012,237.87888111520562,239.59217144021568,212.29736825593454,240.64659868707827,136.3123823525156,34.94882105443034,67.17768280938381,140.64038789528314,119.7633575413088,128.61983960100372,51.678674415589256,32.33474787165318,139.78530040114424,131.84097505195308,232.74705403968545,249.463187098702,283.8290672218435,120.08143096294043,40.076897455160406,13.746736391445765,128.06319042308087,14.450013454753543,162.78764519445008,227.690901233521,24.7894905054887,91.72061954934804,181.61602247053992,84.16766169437108,8.394046747160665,255.6561268307941
carcinoma_FA_HN11A_4_linfoides_notumorales.csv,360.23321884117456,360.23321884117456,231.54048728880986,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,1.5655185902527375e-308,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,260.9086170236121,360.23321884117456,273.79316436009674,360.23321884117456,244.70867545193795,241.28209480191782,295.87170117048015,239.17324030819265,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,254.97232960297833,221.54006348494522,152.80830323866212,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,265.0846352153071,360.23321884117456,360.23321884117456,357.2343927412693,360.23321884117456,360.23321884117456,209.15418402076097
stroma_ad_dysplasia_FA_HN11A_5_linfoides_notumorales.csv,161.74791691094302,131.45447027695081,244.46297519676966,95.87045773794975,47.36654965582838,46.85006791131465,52.0178955875497,360.23321884117456,1.875308830886468e-308,162.0427008151658,177.7009741397328,54.92037818647411,229.77891032936856,71.13654231425443,393.69711739468187,176.48726149019012,237.87888111520562,239.59217144021568,212.29736825593454,240.64659868707827,131.27885923869394,37.63830925080039,64.20484480012314,130.19842079669263,95.70077880560558,87.94589686231842,19.561534946396193,24.12127907207622,118.16427827784486,94.3881677642172,232.74705403968545,249.463187098702,283.8290672218435,104.82043673765313,26.621146363277433,65.13498277003825,123.4109105923261,41.14297275854741,156.28150804921114,227.690901233521,72.99461412171644,88.21852052863935,181.61602247053992,32.149766106821374,49.52436164661866,255.6561268307941
dysplasia_FA_HN11A_5_linfoides_notumorales.csv,93.3170756859947,61.17646107642997,164.6181528542283,102.47565639302744,162.0427008151658,158.81117016094652,162.15389876965554,360.23321884117456,162.0427008151658,1.9958269631892367e-308,63.93185229601562,162.15389876965554,135.25002311942603,142.92189254980468,393.69711739468187,81.45742841015883,151.4499646911002,154.87654534112033,100.286938972558,156.9853998348455,61.527683152943666,162.15389876965554,147.64203756809206,63.68856003694634,99.56667715025031,155.01555697117624,162.0427008151658,162.15389876965554,77.10317767801104,147.50503522787227,141.18631054005982,216.89143369316594,243.35033690437604,102.67602253144949,162.15389876965554,162.15389876965554,88.75954035355196,162.15389876965554,114.60253604205957,156.64277134952118,162.15389876965554,125.07614550236016,94.22715480869624,162.0427008151658,162.15389876965554,187.0044561222772
carcinoma_FA_HN14_1_linfoides_notumorales.csv,131.95941915151076,71.03426626336096,148.3299259014721,127.29020258848112,177.7009741397328,173.9167329635235,177.7009741397328,360.23321884117456,177.7009741397328,63.93185229601562,1.018136361521986e-308,177.7009741397328,104.1558723792715,160.83638421942516,393.69711739468187,62.54268010028464,120.35581395094567,130.04277458237,114.21964988681731,125.89124909469098,82.77718357443433,177.7009741397328,176.009597328947,74.12117248889933,135.89594360229898,137.06503755313463,177.7009741397328,177.7009741397328,79.91263623453227,129.55451580983066,110.09215979990529,175.70591960358513,212.2561861642215,115.23908635358472,177.7009741397328,177.7009741397328,127.47801406573939,177.7009741397328,98.74201100264969,102.1257200516776,177.7009741397328,146.40544197797823,83.3798651088803,153.9583998329552,177.7009741397328,171.11879778147892
stroma_ad_carcinoma_FA_HN14_5_linfoides_notumorales.csv,165.520849625316,144.38489521948793,244.46297519676966,113.73834153776957,57.54230361605241,67.11181116272718,15.220229372647111,360.23321884117456,54.92037818647411,162.15389876965554,177.7009741397328,9.750069926630253e-309,229.77891032936856,84.58332709267387,393.69711739468187,176.48726149019012,237.87888111520562,239.59217144021568,212.29736825593454,240.64659868707827,136.3123823525156,37.85130365335475,74.38059876034717,140.6403878952831,119.7633575413088,128.61983960100372,54.581157014513664,35.237230470577586,139.78530040114424,131.84097505195308,232.74705403968545,249.463187098702,283.8290672218435,120.08143096294043,44.585871534531265,11.802299024512024,128.06319042308087,25.574834226656943,162.78764519445008,227.690901233521,20.280516426117842,97.48320219961344,181.61602247053992,87.07014429329547,19.074032635856806,255.6561268307941
carcinoma_FA_HN11A_5_linfoides_notumorales.csv,128.51612140810505,170.7880302197612,136.69395192625274,229.77891032936856,229.77891032936856,229.77891032936856,229.77891032936856,260.9086170236121,229.77891032936856,135.25002311942603,104.1558723792715,229.77891032936856,1.5156811281260654e-308,229.77891032936856,345.61185081348174,106.58329767835687,37.293663248509404,148.592061579884,93.33994974903942,151.94280309690566,186.93305595370583,229.77891032936853,229.77891032936856,178.27704486817083,220.0311055761195,202.31814145672968,229.77891032936856,229.77891032936856,179.98721985644863,195.8758705548309,43.01421601764736,212.05394329467356,171.9434453914318,219.3949587328562,229.77891032936856,229.77891032936856,203.43143981257532,229.77891032936856,133.98253026983696,142.44690989325676,229.77891032936856,229.77891032936856,96.32577571765722,229.77891032936856,229.77891032936856,146.9506398355017
stroma_ad_carcinoma_FA_HN15_4_linfoides_notumorales.csv,136.4761351905916,94.20422637893549,244.46297519676966,54.23892038426014,43.521419014292235,44.608215035607486,77.28967730790112,360.23321884117456,71.13654231425443,142.92189254980468,160.83638421942516,84.58332709267387,229.77891032936856,1.535889605791808e-308,393.69711739468187,158.40895892033978,237.87888111520562,239.59217144021568,212.29736825593454,240.64659868707827,81.39420939686104,76.15657660329083,44.9354561096859,86.71521173052585,72.56492936937221,62.67411514196701,62.189183172975675,70.20593650667377,85.00503674224805,69.11638604386579,232.74705403968545,249.463187098702,283.8290672218435,67.55935354556456,58.34547930293482,90.40676449038966,76.10823730755112,70.03705194870653,131.0097263288597,227.690901233521,97.2827820300202,17.845747047444547,175.0527168463301,73.84971480726134,74.79614336697006,255.6561268307941
dysplasia_FA_HN15_3_linfoides_notumorales.csv,393.69711739468187,393.69711739468187,298.4682843958244,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,273.79316436009674,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,345.61185081348174,393.69711739468187,1.7124748790857397e-308,393.69711739468187,345.61185081348174,308.2098919089324,362.79949827749476,306.1010374152072,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,345.61185081348174,288.46786059195983,269.0587428272727,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,332.01243232232173,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,311.6924583616146
carcinoma_FA_HN14_3_linfoides_notumorales.csv,139.82166433918252,72.55123323160777,143.8184400221474,124.86277728939575,176.48726149019012,171.48930766443812,176.48726149019012,360.23321884117456,176.48726149019012,81.45742841015883,62.54268010028464,176.48726149019012,106.58329767835687,158.40895892033978,393.69711739468187,1.9396693309114964e-308,122.78323925003104,126.20981990005117,109.7081640074926,128.31867439377635,80.34975827534896,176.48726149019012,173.58217202986162,71.69374718981396,139.82166433918252,141.57652343245934,176.48726149019012,176.48726149019012,95.63712660987574,134.06600168915537,112.51958509899066,172.94012734813714,214.68361146330687,130.354888849124,176.48726149019012,176.48726149019012,139.82166433918252,176.48726149019012,105.31179250708422,103.33309394672034,176.48726149019012,143.97801667889286,86.49585235081511,155.32318404580735,176.48726149019012,166.6073119021542
carcinoma_FA_HN11A_1_linfoides_notumorales.csv,144.71606297977922,186.98797179143537,159.161458010998,237.87888111520562,237.87888111520562,237.87888111520562,237.87888111520562,244.70867545193795,237.87888111520562,151.4499646911002,120.35581395094567,237.87888111520562,37.293663248509404,237.87888111520562,345.61185081348174,122.78323925003104,1.846548995277036e-308,140.87430669189587,125.05118199634319,120.901127244571,203.13299752538,237.87888111520562,237.87888111520562,194.476986439845,236.23104714779367,218.51808302840385,237.87888111520562,237.87888111520562,196.1871614281228,212.07581212650507,53.43293146922801,209.70345862703476,161.77775032512676,235.59490030453037,237.87888111520562,237.87888111520562,219.6313813842495,237.87888111520562,150.18247184151113,154.5905841807828,237.87888111520562,237.87888111520562,112.5257172893314,237.87888111520562,237.87888111520562,181.9503298910048
dysplasia_FA_HN11A_4_linfoides_notumorales.csv,205.40933085032304,190.4145524414555,104.86079314412498,239.59217144021568,239.59217144021568,239.59217144021568,239.59217144021568,241.28209480191782,239.59217144021568,154.87654534112033,130.04277458237,239.59217144021568,148.592061579884,239.59217144021568,308.2098919089324,126.20981990005117,140.87430669189587,9.344720361562755e-309,65.53444856090562,46.818186776504774,206.55957817540013,239.59217144021568,239.59217144021568,197.90356708986513,239.59217144021568,221.94466367842398,239.59217144021568,239.59217144021568,199.61374207814293,218.08882839732996,126.41108594531084,163.7921789311775,100.81095060793561,239.0214809545505,239.59217144021568,239.59217144021568,223.05796203426962,239.59217144021568,218.08882839732996,115.39900092779786,239.59217144021568,239.59217144021568,115.95229793935152,239.59217144021568,239.59217144021568,118.99530830774563
