,stroma_ad_carcinoma_FA_HN14_4_no_tumorales.csv,carcinoma_FA_HN11A_4_no_tumorales.csv,carcinoma_FA_HN11A_1_no_tumorales.csv,stroma_ad_carcinoma_FA_HN15_3_no_tumorales.csv,stroma_ad_dysplasia_FA_HN14_4_no_tumorales.csv,stroma_ad_dysplasia_FA_HN14_3_no_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_no_tumorales.csv,stroma_ad_dysplasia_FA_HN14_1_no_tumorales.csv,stroma_ad_carcinoma_FA_HN15_1_no_tumorales.csv,dysplasia_FA_HN11A_1_no_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_4_no_tumorales.csv,stroma_ad_dysplasia_FA_HN15_1_no_tumorales.csv,carcinoma_FA_HN14_2_no_tumorales.csv,stroma_ad_carcinoma_FA_HN15_4_no_tumorales.csv,dysplasia_FA_HN15_3_no_tumorales.csv,dysplasia_FA_HN15_2_no_tumorales.csv,carcinoma_FA_HN14_1_no_tumorales.csv,carcinoma_FA_HN14_3_no_tumorales.csv,stroma_ad_carcinoma_FA_HN14_2_no_tumorales.csv,carcinoma_FA_HN11A_5_no_tumorales.csv,carcinoma_FA_HN14_4_no_tumorales.csv,stroma_ad_carcinoma_FA_HN14_5_no_tumorales.csv,carcinoma_FA_HN11A_2_no_tumorales.csv,stroma_ad_carcinoma_FA_HN15_2_no_tumorales.csv,stroma_ad_dysplasia_FA_HN14_2_no_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_2_no_tumorales.csv,stroma_ad_dysplasia_FA_HN15_5_no_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_no_tumorales.csv,dysplasia_FA_HN11A_4_no_tumorales.csv,dysplasia_FA_HN11A_3_no_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_5_no_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_1_no_tumorales.csv,dysplasia_FA_HN14_2_no_tumorales.csv,stroma_ad_carcinoma_FA_HN14_3_no_tumorales.csv,carcinoma_FA_HN15_2_no_tumorales.csv,stroma_ad_carcinoma_FA_HN14_1_no_tumorales.csv,dysplasia_FA_HN11A_2_no_tumorales.csv,dysplasia_FA_HN14_1_no_tumorales.csv,dysplasia_FA_HN15_5_no_tumorales.csv,carcinoma_FA_HN11A_3_no_tumorales.csv,stroma_ad_dysplasia_FA_HN15_2_no_tumorales.csv,stroma_ad_dysplasia_FA_HN15_3_no_tumorales.csv,stroma_ad_dysplasia_FA_HN15_4_no_tumorales.csv,dysplasia_FA_HN11A_5_no_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_3_no_tumorales.csv,carcinoma_FA_HN15_1_no_tumorales.csv
stroma_ad_carcinoma_FA_HN14_4_no_tumorales.csv,1.9632361414217503e-308,31.66431328933077,31.66431328933077,71.8862969431,50.058839388400756,47.78167949676114,40.14466505647334,61.249342407858805,101.70785187477506,31.66431328933077,31.66431328933077,29.1019648379216,31.66431328933077,45.00274554391629,31.66431328933077,31.66431328933077,31.66431328933077,31.66431328933077,19.568536275738936,32.12657349304885,31.66431328933077,17.511506185157813,31.66431328933077,51.5100538835366,50.872247827543276,33.1553813372998,31.66431328933077,45.83611803275467,54.901580439375834,31.66431328933077,33.40002773571757,34.06375597963806,22.445309661218843,36.89092623211839,33.91599312357653,64.70244884144347,20.013389756002972,31.66431328933077,31.66431328933077,80.77734259713645,24.39350271490224,68.64629232848174,38.25655180334678,31.66431328933077,44.05536686817376,29.254263305557608
carcinoma_FA_HN11A_4_no_tumorales.csv,31.66431328933077,0.0,2.1601260558273196,71.8862969431,50.058839388400756,47.78167949676114,40.14466505647334,61.249342407858805,101.70785187477506,9.177408774165214,19.870124092997685,29.1019648379216,0.0,45.00274554391629,0.0,0.0,0.07026969277172057,0.0,30.16747804991582,32.12657349304885,4.479810668521477,27.54112283428757,0.004631342276333328,51.5100538835366,50.872247827543276,33.1553813372998,30.70588964384102,45.83611803275467,54.901580439375834,26.450791773088838,34.22318046213566,34.06375597963806,22.824387366131013,36.89092623211839,33.91599312357653,64.70244884144347,28.035015506309307,2.437797999301704,0.0,80.77734259713645,30.211314700035174,68.64629232848174,38.25655180334678,5.087472269105184,44.05536686817376,14.605754076254257
carcinoma_FA_HN11A_1_no_tumorales.csv,31.66431328933077,2.1601260558273196,2.0921245325158076e-308,71.8862969431,50.058839388400756,47.78167949676114,40.14466505647334,61.249342407858805,101.70785187477506,9.177408774165215,19.870124092997685,29.1019648379216,2.1601260558273196,45.00274554391629,2.1601260558273196,2.1601260558273196,2.1601260558273196,2.1601260558273196,30.16747804991582,32.12657349304885,4.479810668521477,27.54112283428757,2.1601260558273196,51.5100538835366,50.872247827543276,33.1553813372998,30.70588964384102,45.83611803275467,54.901580439375834,26.450791773088834,34.22318046213566,34.06375597963806,22.824387366131013,36.89092623211839,33.91599312357653,64.70244884144347,28.035015506309307,2.437797999301704,2.1601260558273196,80.77734259713645,30.211314700035174,68.64629232848174,38.25655180334678,5.087472269105184,44.05536686817376,14.605754076254257
stroma_ad_carcinoma_FA_HN15_3_no_tumorales.csv,71.8862969431,71.8862969431,71.8862969431,1.3344315703893573e-308,71.8862969431,71.8862969431,71.8862969431,71.8862969431,62.521007531413375,71.8862969431,71.8862969431,71.8862969431,71.8862969431,71.8862969431,71.8862969431,71.8862969431,71.8862969431,71.8862969431,71.8862969431,71.8862969431,71.8862969431,71.8862969431,71.8862969431,71.8862969431,71.8862969431,71.8862969431,71.8862969431,68.09427992852449,71.8862969431,71.8862969431,71.8862969431,71.8862969431,71.8862969431,71.8862969431,60.7280307966555,71.8862969431,71.8862969431,71.8862969431,71.8862969431,80.77734259713645,71.8862969431,71.8862969431,71.8862969431,71.8862969431,42.56669849628719,71.8862969431
stroma_ad_dysplasia_FA_HN14_4_no_tumorales.csv,50.058839388400756,50.058839388400756,50.058839388400756,71.8862969431,1.1482256290044873e-308,25.960565371919117,50.058839388400756,37.91689574482024,101.70785187477506,50.058839388400756,50.058839388400756,50.058839388400756,50.058839388400756,45.00274554391629,50.058839388400756,50.058839388400756,50.058839388400756,50.058839388400756,38.26818802503419,50.058839388400756,50.058839388400756,50.058839388400756,50.058839388400756,38.44559682206037,26.21139331216159,43.07954162425938,50.058839388400756,38.26818802503419,54.901580439375834,50.058839388400756,25.045786888197043,38.26818802503419,50.058839388400756,22.092031979452287,47.668311406303175,64.70244884144347,50.058839388400756,50.058839388400756,50.058839388400756,80.77734259713645,37.914995663456494,38.71750668303133,49.71609036274981,50.058839388400756,50.058839388400756,50.058839388400756
stroma_ad_dysplasia_FA_HN14_3_no_tumorales.csv,47.78167949676114,47.78167949676114,47.78167949676114,71.8862969431,25.960565371919117,8.869754642831714e-309,47.78167949676114,36.616838750823746,101.70785187477506,47.78167949676114,47.78167949676114,47.78167949676114,47.78167949676114,45.00274554391629,47.78167949676114,47.78167949676114,47.78167949676114,47.78167949676114,39.958651868943775,47.78167949676114,47.78167949676114,47.78167949676114,47.78167949676114,39.47192568809433,25.960565371919117,40.45889825261402,47.78167949676114,31.073661203966395,54.901580439375834,47.78167949676114,34.9273887376273,38.10344709629112,47.78167949676114,29.208097653500943,47.78167949676114,64.70244884144347,47.78167949676114,47.78167949676114,47.78167949676114,80.77734259713645,40.01729782149002,37.41744968903484,47.78167949676114,47.78167949676114,47.78167949676114,47.78167949676114
stroma_ad_carcinoma_FA_HN11A_1_no_tumorales.csv,40.14466505647334,40.14466505647334,40.14466505647334,71.8862969431,50.058839388400756,47.78167949676114,1.778903476994908e-308,61.249342407858805,101.70785187477506,40.14466505647334,39.41096788862194,40.14466505647334,40.14466505647334,43.054413728221874,40.14466505647334,40.14466505647334,40.14466505647334,40.14466505647334,40.14466505647334,40.14466505647334,40.14466505647334,40.14466505647334,40.14466505647334,51.5100538835366,50.872247827543276,40.14466505647334,40.14466505647334,45.83611803275467,54.901580439375834,40.14466505647334,40.14466505647334,40.14466505647334,40.14466505647334,40.14466505647334,40.14466505647334,64.70244884144347,40.14466505647334,40.14466505647334,40.14466505647334,80.77734259713645,40.14466505647334,68.64629232848174,36.82146694209641,40.14466505647334,44.05536686817376,40.14466505647334
stroma_ad_dysplasia_FA_HN14_1_no_tumorales.csv,61.249342407858805,61.249342407858805,61.249342407858805,71.8862969431,37.91689574482024,36.616838750823746,61.249342407858805,1.404908015679457e-308,101.70785187477506,61.249342407858805,61.249342407858805,53.374194005462314,61.249342407858805,49.25842226226423,61.249342407858805,61.249342407858805,61.249342407858805,61.249342407858805,49.78852979797547,61.249342407858805,61.249342407858805,60.008351103547525,61.249342407858805,44.821347694938396,26.47072992685011,33.66517392068158,55.25645799066773,43.40307321662428,61.249342407858805,61.249342407858805,59.982393010023415,51.973607959073036,61.249342407858805,53.56781552498481,61.249342407858805,44.83483799572312,61.249342407858805,61.249342407858805,61.249342407858805,80.77734259713645,49.83573383319313,24.42318581466148,61.249342407858805,61.249342407858805,61.249342407858805,61.249342407858805
stroma_ad_carcinoma_FA_HN15_1_no_tumorales.csv,101.70785187477506,101.70785187477506,101.70785187477506,62.521007531413375,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,1.8824809099566813e-308,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,76.73369229754331,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,101.70785187477506,75.61616918497867,101.70785187477506
dysplasia_FA_HN11A_1_no_tumorales.csv,31.66431328933077,9.177408774165214,9.177408774165215,71.8862969431,50.058839388400756,47.78167949676114,40.14466505647334,61.249342407858805,101.70785187477506,2.2221251844962553e-308,19.870124092997685,29.1019648379216,9.177408774165214,45.00274554391629,9.177408774165214,9.177408774165214,9.177408774165215,9.177408774165214,30.16747804991582,32.12657349304885,9.177408774165215,27.54112283428757,9.177408774165215,51.5100538835366,50.872247827543276,33.1553813372998,30.70588964384102,45.83611803275467,54.901580439375834,26.450791773088838,34.22318046213566,34.06375597963806,22.824387366131013,36.89092623211839,33.91599312357653,64.70244884144347,28.035015506309307,9.177408774165215,9.177408774165214,80.77734259713645,30.211314700035174,68.64629232848174,38.25655180334678,9.177408774165215,44.05536686817376,14.605754076254257
