,stroma_ad_carcinoma_FA_HN14_2_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN15_3_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN14_2_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN14_4_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN11A_1_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN15_2_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN15_1_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN11A_3_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN15_1_mieloides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN14_1_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN15_2_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN11A_4_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN11A_2_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN11A_3_mieloides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN14_4_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN14_1_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN14_2_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN11A_4_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN11A_2_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN14_3_mieloides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN14_2_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN11A_5_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN15_4_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN11A_1_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN14_1_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_4_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_1_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN11A_5_mieloides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN14_3_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_5_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN15_2_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_3_mieloides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN15_3_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN15_5_mieloides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN15_2_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN15_3_mieloides_notumorales_tumorales.csv
stroma_ad_carcinoma_FA_HN14_2_mieloides_notumorales_tumorales.csv,8.95037806972928e-309,79.05511410709434,28.234044116389327,73.64236827395362,27.15833806251419,31.500761056309557,101.70785187477503,36.289228081215285,58.19573811458099,49.78852979797547,49.692112848696354,46.01582172087801,44.78367675538075,83.27838701538633,59.045139007852555,53.177362015552234,51.854174551691045,54.901580439375834,102.26773680109929,56.038052740448606,40.74332405454311,65.39038576746387,40.14466505647334,43.13293814935167,42.57979028277512,50.637401366574224,52.70327169804514,64.70244884144347,53.972498654301035,85.37162284024271,27.68048833260984,40.59721879624419,132.0686213467007,33.037390534834486,63.78181870101022,27.36153968400707,24.5318437089569,71.8862969431
dysplasia_FA_HN15_3_mieloides_notumorales_tumorales.csv,79.05511410709434,1.287101578827012e-308,71.87113728026495,51.8646042084917,79.05511410709434,79.05511410709434,101.70785187477503,73.69859487334179,44.16330619517393,79.05511410709434,74.86459121140581,79.05511410709434,73.49112949675103,80.77734259713645,43.25497574607125,79.05511410709434,41.30033063858241,54.901580439375834,36.01950940384006,66.23144645896943,79.05511410709434,65.3903857674639,62.6572390513531,52.71105338870959,75.0936409154994,79.05511410709434,79.05511410709434,60.993964695853236,79.05511410709434,85.37162284024271,79.05511410709434,43.34048279353857,114.97094340185481,74.2494802967621,57.65838405845233,79.05511410709434,79.05511410709434,71.88629694310004
dysplasia_FA_HN14_2_mieloides_notumorales_tumorales.csv,28.234044116389327,71.87113728026495,1.1243504320089963e-308,47.096539436704035,32.39535116723843,33.077770665839296,83.38793286697228,36.289228081215285,59.63492263065743,61.24934240785882,52.77371788600544,54.94487013100249,57.99211587481091,88.19629910734247,44.714001411584746,53.177362015552234,48.49985757773412,54.901580439375834,96.04792328873859,46.76344632817714,41.42244737634459,62.00570949077405,40.14466505647334,45.00274554391629,38.06442551581364,50.637401366574224,35.27301386612504,36.93186347723669,53.972498654301035,85.37162284024271,28.234044116389327,36.25402244045233,132.0686213467007,27.513135704620765,68.64629232848174,31.880683046168897,27.613448746265988,67.87939714139964
carcinoma_FA_HN14_4_mieloides_notumorales_tumorales.csv,73.64236827395362,51.8646042084917,47.096539436704035,9.09982376234311e-309,73.64236827395362,69.52986775560788,101.70785187477503,48.92399702978088,58.59462660614716,55.926431459555516,50.0899933678449,64.76266793617071,48.71653165319012,80.77734259713645,45.42547291204335,73.64236827395362,41.646033856879825,59.29319271505496,50.48495525881307,37.86565272781898,73.64236827395362,73.64236827395362,73.30693981604415,45.00274554391629,50.319043071938495,73.64236827395362,73.64236827395362,32.99488801905545,55.664700492020216,85.37162284024271,73.64236827395362,57.289588970818,132.0686213467007,49.47488245320119,55.12582052134445,73.64236827395362,70.08324702442707,71.88629694310004
carcinoma_FA_HN11A_1_mieloides_notumorales_tumorales.csv,27.15833806251419,79.05511410709434,32.39535116723843,73.64236827395362,1.3270197375961613e-308,26.92471037156038,101.70785187477503,36.18050262479045,58.19573811458099,48.80253752468218,46.61848656674593,31.410764504098672,31.944882669481302,80.77734259713645,57.01717702468994,53.17736201555226,41.390677966789696,54.901580439375834,102.26773680109929,56.038052740448606,22.835104578835285,65.39038576746387,42.29701101280119,45.00274554391629,30.718524653270663,29.042728802918248,52.70327169804517,64.70244884144347,53.972498654301035,85.37162284024271,28.074922463202213,40.59721879624419,132.0686213467007,31.18653186947023,47.5914796128923,28.84130621904025,32.30782862601974,71.8862969431
dysplasia_FA_HN15_2_mieloides_notumorales_tumorales.csv,31.500761056309557,79.05511410709434,33.077770665839296,69.52986775560788,26.92471037156038,1.310868243874359e-308,101.70785187477503,26.450791773088838,58.025315788475666,48.80253752468218,37.116246391427325,26.869758887291226,42.915895170271824,80.77734259713645,55.80873349666524,53.177362015552234,41.390677966789696,54.901580439375834,102.26773680109929,56.038052740448606,26.87070313974735,65.39038576746387,40.14466505647334,45.00274554391629,29.133927722708222,22.18563893806825,52.70327169804514,62.74162235442002,53.972498654301035,85.37162284024271,26.578664898800355,40.59721879624419,132.0686213467007,29.978088341445527,45.86495571926696,17.232202015177876,24.38941742899351,71.8862969431
stroma_ad_carcinoma_FA_HN15_1_mieloides_notumorales_tumorales.csv,101.70785187477503,101.70785187477503,83.38793286697228,101.70785187477503,101.70785187477503,101.70785187477503,2.1965716799127873e-308,101.70785187477503,101.70785187477503,71.02878095722238,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,89.83371697608027,101.70785187477503,101.70785187477503,101.70785187477506,101.70785187477503,101.70785187477503,69.63914223206007,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,49.89424135261257,101.70785187477503,101.70785187477503,85.37162284024271,101.70785187477503,101.70785187477503,85.59286191802497,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,62.521007531413375
dysplasia_FA_HN11A_3_mieloides_notumorales_tumorales.csv,36.289228081215285,73.69859487334179,36.289228081215285,48.92399702978088,36.18050262479045,26.450791773088838,101.70785187477503,9.573995944123094e-309,39.80792395393229,48.80253752468218,34.10838309795028,35.132305216384,32.836807916881384,80.77734259713645,41.17040562724338,53.177362015552234,32.39826423475938,54.901580439375834,97.87538088181543,48.59090392125398,29.264180684193192,65.39038576746387,40.14466505647334,45.00274554391629,27.015302503788206,36.62650963381435,52.70327169804514,37.832403565948454,53.972498654301035,71.90780685656307,38.23870307815923,40.12328704518001,132.0686213467007,27.88311338182001,50.65509378900333,30.138973405693463,38.23870307815923,71.8862969431
carcinoma_FA_HN15_1_mieloides_notumorales_tumorales.csv,58.19573811458099,44.16330619517393,59.63492263065743,58.59462660614716,58.19573811458099,58.025315788475666,101.70785187477503,39.80792395393229,8.77216778839163e-309,50.520888550920404,31.083382072855215,51.672426009283186,58.19573811458099,80.77734259713645,37.17564735415084,58.19573811458099,36.47309585217414,54.901580439375834,68.34009220364757,53.5190957390528,58.19573811458099,65.39038576746387,59.63492263065743,49.360080465704414,36.71035979522216,58.19573811458099,58.19573811458099,46.89954595396014,53.972498654301035,85.37162284024271,58.19573811458099,45.78503700368577,132.0686213467007,43.52125662812486,45.86495571926696,58.19573811458099,57.13401123049479,71.8862969431
stroma_ad_dysplasia_FA_HN14_1_mieloides_notumorales_tumorales.csv,49.78852979797547,79.05511410709434,61.24934240785882,55.926431459555516,48.80253752468218,48.80253752468218,71.02878095722238,48.80253752468218,50.520888550920404,1.538351056785814e-308,48.80253752468218,48.80253752468218,48.80253752468218,80.77734259713645,48.80253752468218,61.24934240785882,48.80253752468218,54.901580439375834,102.26773680109929,56.03805274044862,48.80253752468218,65.39038576746387,61.24934240785882,49.25842226226423,48.80253752468218,48.80253752468218,45.61268073558864,48.80253752468218,53.972498654301035,85.37162284024271,51.82625375206723,48.80253752468218,132.0686213467007,48.80253752468218,48.80253752468218,48.80253752468218,49.83573383319316,71.8862969431
