,stroma_ad_carcinoma_FA_HN14_2_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN15_3_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN14_2_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN14_4_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN11A_1_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN15_2_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN15_1_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN11A_3_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN15_1_mieloides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN14_1_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN15_2_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN11A_4_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN11A_2_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN11A_3_mieloides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN14_4_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN14_1_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN14_2_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN11A_4_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN11A_2_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN14_3_mieloides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN14_2_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN11A_5_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN15_4_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN11A_1_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN14_1_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_4_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_1_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN11A_5_mieloides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN14_3_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_5_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN15_2_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_3_mieloides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN15_3_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN15_5_mieloides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN15_2_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN15_3_mieloides_notumorales_tumorales.csv
stroma_ad_carcinoma_FA_HN14_2_mieloides_notumorales_tumorales.csv,9.388371373449315e-309,393.69711739468187,53.332575499497324,57.465601978660914,28.95482999196696,52.5376268614213,149.4926533922337,147.1070704078511,45.05670723053754,131.4540462997742,118.56756448777267,152.7005071186523,63.91983713816219,240.92040090793756,131.8709586270018,85.03596626255137,189.76179501567316,218.08882839733,207.60005927121247,66.88885585047022,84.49308277252453,27.260927980561263,41.17071607341178,80.13210079007018,94.85968625810922,51.16436547512677,56.576853425963066,111.20461388502491,160.3936652808709,117.92208258589943,43.14410362874685,44.886106142756006,73.29205187095297,147.1978998009551,120.99839628400049,268.4939790658209,66.8421843568454,105.15756501397138
dysplasia_FA_HN15_3_mieloides_notumorales_tumorales.csv,393.69711739468187,9.02430437362162e-309,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,345.61185081348174,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,366.0764390507599,393.69711739468187,288.46786059195983,393.69711739468187,393.69711739468187,313.8525294767753,308.2098919089324,362.79949827749476,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,377.02546552647266,345.61185081348174,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,269.0587428272726,393.69711739468187,393.69711739468187
dysplasia_FA_HN14_2_mieloides_notumorales_tumorales.csv,53.332575499497324,393.69711739468187,1.492563052144677e-308,84.42059669581766,60.41588205898,104.46824369387905,163.01752387764964,138.70618300420477,21.18364775554344,107.40013478805105,105.04269400235673,135.67851084615359,65.81904233622157,240.92040090793756,118.34608814158588,56.413912948124846,203.28666550108906,195.52533217069387,179.7022074751412,66.36938770863414,75.77552635246775,59.938618809336475,58.395925561101194,66.60723030465424,100.05472777616663,57.08546373334275,25.94464342565624,124.72948437044084,173.91853576628682,91.27675874712787,35.40628333907716,84.37604765501395,39.84239778858259,133.67302931553917,67.66582078450318,282.01884955123677,31.0412598658058,91.63269452855545
carcinoma_FA_HN14_4_mieloides_notumorales_tumorales.csv,57.465601978660914,393.69711739468187,84.42059669581766,4.93549056656209e-309,82.71232607770264,46.48094626484303,135.7666905105396,178.10811296342848,95.05792812416334,141.13349305098038,176.03316646643358,177.160243212551,96.51376648395117,240.92040090793756,178.31487867826354,127.40438541220169,188.68558607509408,218.08882839732996,210.17726604955362,123.41160075021662,141.95868475118542,79.60800189729463,34.63514004653177,137.5977027687311,152.32528823677012,107.68711037487316,105.79396324963386,76.4337692852173,165.1515200791336,123.39235827931265,69.87289501511084,99.3900781545197,89.56338441538041,178.31487867826354,142.92601194764444,211.0824793998454,102.65120063562716,162.6231669926323
carcinoma_FA_HN11A_1_mieloides_notumorales_tumorales.csv,28.95482999196696,393.69711739468187,60.41588205898,82.71232607770264,1.967884010946932e-308,77.78435096046302,174.7393774912754,172.41658309092918,67.49001321638391,126.99555120529925,93.32084038873094,170.52084358917412,77.54089594984737,240.92040090793756,106.62423452796008,72.85314807776052,215.0085191147149,218.08882839732996,210.17726604955362,95.8436858424372,59.2463586734828,52.0400869895152,51.65785911007566,54.885376691028455,69.61296215906751,80.11919546709372,78.22604834185444,136.45133798406664,185.64038937991262,110.87217516437607,47.12813695270295,23.96016559603396,61.995469507601,121.95117570191336,128.08170284348316,283.8290672218435,75.08328572784774,79.91084091492965
dysplasia_FA_HN15_2_mieloides_notumorales_tumorales.csv,52.5376268614213,393.69711739468187,104.46824369387905,46.48094626484303,77.78435096046302,1.3270812839441517e-308,115.29253953093036,158.6946501050515,86.42137664916744,131.52823006957595,171.10519134919394,161.71704441807555,114.27921634316644,240.92040090793756,175.85089111964373,122.47641029496208,174.6584979571967,218.08882839732996,210.17726604955365,76.9306544853736,137.03070963394583,44.52962488454257,54.73362264816377,132.66972765149146,147.39731311953054,70.70337217377295,107.71252162034477,69.2524501919316,127.59036596527575,125.98530759300505,69.149359300253,94.46210303728009,78.30274683367789,175.85089111964373,145.86598900074964,215.9563522043996,101.31743280386901,157.69519187539268
stroma_ad_carcinoma_FA_HN15_1_mieloides_notumorales_tumorales.csv,149.4926533922337,345.61185081348174,163.01752387764964,135.7666905105396,174.7393774912754,115.29253953093036,6.84321558984485e-309,85.82671897397299,174.88244766291527,91.30001268574061,224.32840438504994,88.54363578210366,97.19848154142807,189.84238337718708,224.32840438504994,219.43143682577448,85.37275371150014,144.17923835597193,128.35611366041928,168.86577259962806,224.32840438504994,124.34901123078883,123.08151838119977,224.32840438504994,224.32840438504994,167.65839870458535,180.5573704028538,64.1345894945033,38.30462171957919,136.51214757025372,127.61124053857247,191.4171295680925,147.82416524956804,224.32840438504994,111.00619195299866,130.16654036100277,142.3631666296348,224.32840438504994
dysplasia_FA_HN11A_3_mieloides_notumorales_tumorales.csv,147.1070704078511,393.69711739468187,138.70618300420477,178.10811296342848,172.41658309092918,158.6946501050515,85.82671897397299,7.511051647494053e-309,143.8263949569631,97.71517021410398,181.61602247053992,58.085750797523986,103.47073151475743,148.66289066655486,181.61602247053992,140.26849735923577,145.4971578942409,143.47850212329485,66.39243704409918,158.6946501050515,158.6946501050515,153.2617618024434,173.95982686399213,161.6506618668166,178.10811296342848,147.1070704078511,145.41001394258387,128.53893649505437,96.32577571765722,100.97674911084317,130.11160298359772,178.1081129634285,133.16554078168954,181.61602247053992,76.85611237837642,204.4260895026072,123.71195047816774,173.40127636973182
carcinoma_FA_HN15_1_mieloides_notumorales_tumorales.csv,45.05670723053754,393.69711739468187,21.18364775554344,95.05792812416334,67.49001321638391,86.42137664916744,174.88244766291527,143.8263949569631,1.9668561628764395e-308,112.52034674080937,99.8177078261105,147.54343463141925,77.68396612148723,230.55114576356337,106.48116435632022,44.548989162859186,215.15158928635475,205.40998177324678,169.06487604679555,48.322520663922546,59.10328850184293,50.53343643212645,69.03325698944687,56.724091992271326,109.73106993622164,45.798315886004815,28.91494090094052,136.59440815570647,185.78345955155248,96.39697069988618,47.271207124342816,83.42128936717295,32.71414690244268,125.64482802615586,85.71268782921477,283.8290672218435,32.51928103328049,79.76777074328977
stroma_ad_dysplasia_FA_HN14_1_mieloides_notumorales_tumorales.csv,131.4540462997742,393.69711739468187,107.40013478805105,141.13349305098038,126.99555120529925,131.52823006957595,91.30001268574061,97.71517021410398,112.52034674080937,6.092654376654e-309,176.76020519426572,113.51950004424741,110.20778367529442,184.4755808367463,178.67839804217962,128.13142414003386,131.56915430918005,138.81243581553116,122.98931111997848,115.27519123070681,142.6857234790176,125.70284917165034,115.10882191626393,138.32474149656323,153.0523269646023,131.0547838504558,117.36452838646844,120.87702536633662,102.20102457437781,59.59394222204082,120.70838513101978,129.49685429399,81.79547588271716,178.67839804217962,73.68474845934128,210.30133835932781,92.40590226201401,163.35020572046443
