,dysplasia_FA_HN14_2_mac.csv,stroma_ad_carcinoma_FA_HN14_5_mac.csv,stroma_ad_dysplasia_FA_HN11A_4_mac.csv,stroma_ad_carcinoma_FA_HN14_2_mac.csv,dysplasia_FA_HN15_5_mac.csv,dysplasia_FA_HN11A_5_mac.csv,dysplasia_FA_HN15_2_mac.csv,dysplasia_FA_HN15_1_mac.csv,stroma_ad_carcinoma_FA_HN11A_2_mac.csv,carcinoma_FA_HN14_3_mac.csv,stroma_ad_dysplasia_FA_HN14_4_mac.csv,carcinoma_FA_HN11A_3_mac.csv,stroma_ad_carcinoma_FA_HN15_2_mac.csv,carcinoma_FA_HN14_2_mac.csv,carcinoma_FA_HN14_4_mac.csv,stroma_ad_carcinoma_FA_HN15_1_mac.csv,stroma_ad_dysplasia_FA_HN11A_1_mac.csv,carcinoma_FA_HN14_1_mac.csv,dysplasia_FA_HN11A_2_mac.csv,stroma_ad_dysplasia_FA_HN15_3_mac.csv,stroma_ad_carcinoma_FA_HN14_1_mac.csv,stroma_ad_carcinoma_FA_HN11A_1_mac.csv,stroma_ad_dysplasia_FA_HN15_4_mac.csv,carcinoma_FA_HN11A_4_mac.csv,stroma_ad_dysplasia_FA_HN11A_2_mac.csv,stroma_ad_carcinoma_FA_HN14_4_mac.csv,dysplasia_FA_HN14_1_mac.csv,stroma_ad_carcinoma_FA_HN15_3_mac.csv,stroma_ad_dysplasia_FA_HN15_1_mac.csv,stroma_ad_dysplasia_FA_HN14_1_mac.csv,dysplasia_FA_HN11A_3_mac.csv,dysplasia_FA_HN11A_4_mac.csv,stroma_ad_dysplasia_FA_HN11A_3_mac.csv,stroma_ad_dysplasia_FA_HN14_3_mac.csv,stroma_ad_carcinoma_FA_HN15_4_mac.csv,stroma_ad_carcinoma_FA_HN14_3_mac.csv,stroma_ad_dysplasia_FA_HN15_2_mac.csv,stroma_ad_dysplasia_FA_HN15_5_mac.csv,carcinoma_FA_HN15_2_mac.csv,dysplasia_FA_HN11A_1_mac.csv,stroma_ad_dysplasia_FA_HN11A_5_mac.csv,carcinoma_FA_HN11A_2_mac.csv,dysplasia_FA_HN15_3_mac.csv,carcinoma_FA_HN11A_1_mac.csv,carcinoma_FA_HN11A_5_mac.csv,stroma_ad_dysplasia_FA_HN14_2_mac.csv,carcinoma_FA_HN15_1_mac.csv
dysplasia_FA_HN14_2_mac.csv,0.0,442.0418100291798,435.528789110683,544.9659620253307,1133.7247341010614,472.65406199193205,880.1718756578277,1372.2822784214245,872.1953671857067,82.6379789145557,517.0121024623355,747.9026757001365,788.8941674729681,371.7639881906853,176.3182598047032,1056.1176293714805,738.1010600774249,322.94631070700575,1020.3427092566282,665.8274063520948,612.9476889046903,993.8096943072628,1030.2705095755684,940.6895760611602,708.4464882716322,457.7267556499373,136.2765337133842,460.61304336406374,988.4429504216034,717.9692786328184,1025.1369083839718,543.7023692298957,584.2401658838892,510.5014263997765,1144.4805738809844,590.2691480391818,850.920349756956,995.1211549358055,816.8849165975619,373.8677001559906,719.9707870237604,648.7359913567748,463.99453973870374,675.4680884637169,530.2881497011876,564.7705796013292,926.5081554634456
stroma_ad_carcinoma_FA_HN14_5_mac.csv,442.0418100291798,0.0,360.0319647229532,489.80048149810557,1095.2148973748654,521.3366623068694,675.1131547643413,1136.1442782587071,667.6210606472359,478.16257332355013,551.425399864014,645.3115032282535,556.469040228272,559.2183937504504,480.7134202399153,843.8505806190228,595.3733725315988,356.2271205714917,908.0558458257738,471.31752730327486,495.4529735027942,1126.813495754512,1110.426188383281,731.5186439164883,597.6777701493928,357.0535943795861,520.9152772126844,463.3652554609746,1003.0705369422985,553.5680883659392,782.1247102994948,535.7810307511994,426.0087793405883,716.6258209717696,850.538527582903,478.28162236009587,658.0015362890975,1146.1714618776764,569.5018997932292,366.5814003805194,741.1747706161868,537.4061953020545,660.4210933699115,489.3740199905051,376.27697263278634,461.8028528590699,618.1914176365124
stroma_ad_dysplasia_FA_HN11A_4_mac.csv,435.528789110683,360.0319647229532,0.0,467.85817096446715,1114.293279553348,478.6256533569193,643.7361484362333,1129.4117855946267,680.5075665437397,466.9244184352588,543.1667423134191,635.9857062195188,595.0734857916275,575.4666065878075,482.9165670561731,845.9613998716112,625.0174384705086,432.2180431363658,848.2965002676043,512.5134637734304,469.71616712198306,1124.0861289614559,1118.9943254135014,691.2800806674263,607.6851915774432,405.71782887833274,512.0827760940314,492.3850411251875,1006.3844516406202,517.7705706127218,794.6388266446676,570.9560140590379,448.7880147592552,741.2667286314929,925.4295454907642,481.4223027748329,700.6727879549135,1110.9961816713783,566.125280453547,398.16842815978447,724.2226025237659,478.4224975330257,706.3229479268609,561.2459743157715,421.84442009117424,428.74112372506636,652.8162297903606
stroma_ad_carcinoma_FA_HN14_2_mac.csv,544.9659620253307,489.80048149810557,467.85817096446715,0.0,864.1880833226899,463.44025290278745,635.6906819000121,939.8664079097919,502.36851413014415,594.5268707903804,470.6255580823426,496.28637314820173,790.3853850796729,807.9474101620661,654.7570201526692,691.3407217464382,413.15312087364003,671.0898978489695,757.766129784923,793.3342101200194,366.4069963412933,946.6210804760965,856.3179747429814,688.030125128991,342.65063432071264,543.0867108490626,620.4567624601382,759.6571416395915,711.664042017135,413.2080721980159,655.0762432774103,627.7405106159206,380.3193071674573,957.1623311038528,734.8241862345678,333.229083646481,563.8070123806349,1002.5813412631477,795.4661840837927,576.5221467791642,509.4186301016276,622.8691166870295,908.867819687078,548.9095618040553,576.932399717872,386.2771833462245,728.578558599443
dysplasia_FA_HN15_5_mac.csv,1133.7247341010614,1095.2148973748654,1114.293279553348,864.1880833226899,0.0,915.2295310582674,1061.855702474075,712.0944561626835,737.1157892662118,1179.8885700668764,858.4158022094944,797.231031646297,1341.570033402093,1370.4868095019508,1210.1110272352985,849.8989779955452,755.6595948762283,1279.292710406961,691.1069549439967,1427.0307319715907,822.9358702927117,882.9593038974192,640.6194353999747,805.3570335390068,738.1212215642057,1148.175546153207,1195.7483101959824,1389.7354204859762,437.65158518828247,887.9879696620192,823.2528202923016,1071.2476637152245,895.9947565756706,1543.3532489700624,644.7287578809687,857.0644375486849,818.6013922391506,1061.4715216946822,1369.2381557655212,1170.4417533132348,731.1860420287076,1100.2888419710355,1468.3699988271037,901.2618879180819,1132.0807701518588,927.3542812619096,1290.6885371908734
dysplasia_FA_HN11A_5_mac.csv,472.65406199193205,521.3366623068694,478.6256533569193,463.44025290278745,915.2295310582674,0.0,762.1516035900911,1104.614882627177,636.95145585855,482.3507764589426,383.782604185158,588.0693941368633,761.3673274893316,663.6629223150611,531.957220406951,837.1809148997012,515.2707484728315,601.2395576054698,781.8448820114289,783.4854310428277,474.2283537775055,886.8556835823221,876.7357748991832,694.76091589724,528.1298698769612,562.4890181686088,498.0943080992926,678.0690430928821,817.0946021575476,580.3576060827663,776.1531330644591,481.4076144480732,446.3562903564076,795.0212857984857,870.0970633828733,484.3771096843601,715.8332374299463,927.5081410493792,756.305436139098,488.47390905632915,568.0401158100303,495.4871460443979,755.128217837706,511.88771863397574,487.30591549347537,425.13762618226485,848.1137278749784
dysplasia_FA_HN15_2_mac.csv,880.1718756578277,675.1131547643413,643.7361484362333,635.6906819000121,1061.855702474075,762.1516035900911,0.0,928.1344065192736,740.1973074582112,902.9859326800276,831.0992644359678,749.9619558733597,801.8853821969727,1020.9423694883176,908.7099836751372,542.1105261243471,714.0251141228606,893.2435235755825,1063.0722501302323,788.675781597132,564.7170255178626,1380.7336240872705,1204.1172507182594,926.6742428938792,621.6871409351075,750.7433899347712,947.3509014056201,927.9927170830528,1024.8603444461069,519.0193631441609,858.3632036425593,918.0141156241057,626.3910286879491,1207.7361351337854,835.4169104580945,563.4955289109996,514.4672177532393,1400.3174008062222,810.5219221541777,812.3315279969886,931.1400962952379,872.1812998587798,1132.2819209351198,820.4481886093707,780.5127362995207,713.2012642942634,708.7504128607891
dysplasia_FA_HN15_1_mac.csv,1372.2822784214245,1136.1442782587071,1129.4117855946267,939.8664079097919,712.0944561626835,1104.614882627177,928.1344065192736,0.0,742.4025883567983,1417.199341822327,1137.8260862999107,921.8394755226991,1355.4358357282238,1562.708413920698,1449.1155051448372,702.1922900596409,849.7866687639357,1382.6879441503468,900.2915459762444,1351.4142638016167,884.29670729401,1145.4330172339855,998.6293021341331,938.0883935072882,816.3584845083265,1203.4984353935276,1442.4210832911363,1498.1638893338334,753.4905474369251,851.456236502234,845.3756381036592,1249.312444526078,989.9325067099417,1729.1833461825117,623.9993007146558,896.6243635645543,838.1359264471196,1403.5506530363568,1347.0143415806915,1310.2349207470866,962.8352328785588,1191.0668062849375,1686.3560717627754,1062.1627896842804,1215.2306798801842,1055.5065339359726,1150.663910989821
stroma_ad_carcinoma_FA_HN11A_2_mac.csv,872.1953671857067,667.6210606472359,680.5075665437397,502.36851413014415,737.1157892662118,636.95145585855,740.1973074582112,742.4025883567983,0.0,927.0262558750738,634.8756918572526,538.7544010709063,942.1918889424121,1065.1430419686446,956.7581196113058,612.3370529057418,444.43619271709684,876.436462741608,650.575269411997,926.7788069902447,489.59178875577476,928.6828513349188,774.0816306595001,582.7321770713272,471.66019346859844,743.9175824393834,947.4431724068801,997.8078250645641,632.3696243835456,495.78343755425,536.1844504934228,768.317008341118,515.4520715210268,1205.306480881801,513.6381209987891,527.8717289646064,664.5845296820478,1096.1744195867452,943.2544150411624,829.7159595109284,592.8872157596428,717.2446734082063,1200.3403786486474,590.5299625501085,735.3919055034673,574.6970827649573,813.3273123499237
carcinoma_FA_HN14_3_mac.csv,82.6379789145557,478.16257332355013,466.9244184352588,594.5268707903804,1179.8885700668764,482.3507764589426,902.9859326800276,1417.199341822327,927.0262558750738,0.0,552.7667086600916,790.0741965226262,791.5427340936094,361.93372655395757,178.53174366572352,1090.4567529961257,786.5893909592742,338.58002943668015,1051.759693115894,671.2720132284485,662.1960681998158,1054.8910078348022,1100.107271225619,980.109699611142,761.0121868232917,481.4398148888239,159.1018262592267,457.097246321048,1045.0783883402016,751.0707931451105,1042.2213355739975,571.3725901121937,630.9531856074628,535.3275991483243,1183.2286801875089,643.139546437207,883.805260846146,1057.381255059885,830.8961418587255,389.92316726674693,782.6058700357656,659.0440258996188,423.38954939995335,707.6668678478168,552.9017917559258,605.831498406098,961.8160830453459
