,carcinoma_FA_HN11A_3_total.csv,stroma_ad_dysplasia_FA_HN11A_2_total.csv,stroma_ad_dysplasia_FA_HN15_5_total.csv,stroma_ad_carcinoma_FA_HN11A_1_total.csv,stroma_ad_dysplasia_FA_HN15_2_total.csv,stroma_ad_carcinoma_FA_HN11A_2_total.csv,dysplasia_FA_HN15_2_total.csv,stroma_ad_dysplasia_FA_HN15_4_total.csv,carcinoma_FA_HN14_4_total.csv,stroma_ad_carcinoma_FA_HN14_5_total.csv,carcinoma_FA_HN11A_1_total.csv,dysplasia_FA_HN15_3_total.csv,stroma_ad_dysplasia_FA_HN14_2_total.csv,carcinoma_FA_HN11A_4_total.csv,carcinoma_FA_HN15_1_total.csv,carcinoma_FA_HN14_2_total.csv,dysplasia_FA_HN11A_3_total.csv,carcinoma_FA_HN11A_5_total.csv,stroma_ad_carcinoma_FA_HN15_4_total.csv,stroma_ad_dysplasia_FA_HN14_4_total.csv,dysplasia_FA_HN11A_2_total.csv,stroma_ad_dysplasia_FA_HN15_1_total.csv,dysplasia_FA_HN11A_5_total.csv,dysplasia_FA_HN14_2_total.csv,dysplasia_FA_HN15_5_total.csv,stroma_ad_dysplasia_FA_HN11A_3_total.csv,carcinoma_FA_HN11A_2_total.csv,carcinoma_FA_HN14_3_total.csv,stroma_ad_dysplasia_FA_HN11A_5_total.csv,stroma_ad_carcinoma_FA_HN14_3_total.csv,stroma_ad_carcinoma_FA_HN15_3_total.csv,stroma_ad_dysplasia_FA_HN11A_4_total.csv,stroma_ad_dysplasia_FA_HN14_1_total.csv,stroma_ad_carcinoma_FA_HN14_2_total.csv,dysplasia_FA_HN11A_4_total.csv,stroma_ad_dysplasia_FA_HN15_3_total.csv,dysplasia_FA_HN11A_1_total.csv,stroma_ad_dysplasia_FA_HN11A_1_total.csv,carcinoma_FA_HN14_1_total.csv,stroma_ad_carcinoma_FA_HN14_1_total.csv,dysplasia_FA_HN14_1_total.csv,dysplasia_FA_HN15_1_total.csv,stroma_ad_carcinoma_FA_HN14_4_total.csv,stroma_ad_carcinoma_FA_HN15_1_total.csv,stroma_ad_carcinoma_FA_HN15_2_total.csv,stroma_ad_dysplasia_FA_HN14_3_total.csv,carcinoma_FA_HN15_2_total.csv
carcinoma_FA_HN11A_3_total.csv,0.0,4588.0534353676485,7878.696530546154,6131.202295993899,6788.727753994775,5152.5949795547895,4065.641500996852,8043.056571485281,2499.1941465641867,3497.4693664015404,2463.1775688425023,10646.524431258606,5589.773170692084,2424.727173285526,7395.4597303473565,3517.5686367985627,6781.718461738198,2833.8277433045046,5762.4872466673405,8384.052613951926,4439.765812782083,4807.1478563375595,4975.731052458928,5621.574798002654,2945.1346726653405,4732.534989644538,3201.928400577023,5349.478935116304,6403.568037488765,5352.052441057321,7809.240784648324,5220.053168629972,4954.527171442518,3744.1287301688867,3393.087236687477,11261.255609680877,4439.855482188138,4003.6869553494003,2574.1957049892576,3909.828162829565,5626.604184508856,3397.1815925165665,4396.649353758477,6785.023698207283,10528.913164995423,12683.394800088907,6761.868849097555
stroma_ad_dysplasia_FA_HN11A_2_total.csv,4588.0534353676485,0.0,3635.9270716893125,2766.820128790553,6052.506688607469,3274.5536194860993,6757.871581128484,4667.013119555561,2970.2301760875316,3091.1076215594017,3421.1626933016546,13306.875097878226,2431.4603718336125,4136.1378006336245,8816.78873328688,6511.896035005752,8083.315124605926,4274.492845474833,5023.967472857762,4668.45996173075,3414.4324055760244,1177.706768385261,5539.528620436868,4389.997132791465,5419.448941531061,1843.5865038851698,4651.0879113473875,4685.972517846795,2355.03321018574,3507.463646703682,7353.377062195114,2576.754363576617,5560.012480585178,1535.9462114290875,5295.98101471486,10777.823931174764,1805.4025584647968,2153.156873766852,3053.517397599817,1623.5308283715628,6214.655844695718,6063.947365672134,2542.2596148127795,7866.668872079002,10003.096774496393,12401.310632042097,8665.867271228348
stroma_ad_dysplasia_FA_HN15_5_total.csv,7878.696530546154,3635.9270716893125,0.0,2652.9737499142475,8327.882976352286,5675.486747727544,10114.43647396691,1891.9981691165303,5552.080353288755,6036.780629256724,5768.596334396696,15629.698194552999,4421.95218202918,6860.209827518614,11179.11410337718,9030.407727741234,10467.323237750765,6913.559991489756,7444.161751791027,5112.932917006126,5926.59540144854,4025.0498434502374,7965.061834583865,6804.331523322708,8382.83445699583,3680.6364871674014,7438.913133221434,5062.229119468641,1935.181917798022,6338.8943478525125,9633.248333912534,3823.6472840012566,8377.269630720974,4969.76242309007,8013.305888647144,12652.653377875818,3528.2005617695245,5146.764311570064,5802.8232947084,4255.814316674097,8904.327632000899,9089.535121176674,5063.714935458782,10264.43369375794,12157.163321310834,14271.05171784498,11026.676412591703
stroma_ad_carcinoma_FA_HN11A_1_total.csv,6131.202295993899,2766.820128790553,2652.9737499142475,0.0,6789.83475682752,4249.7188804720345,8669.865969503991,2718.8931348230635,3832.3001570636866,4606.021753982274,3786.478085109129,13967.666408724623,3991.7390941260514,4836.551120374019,9753.492890346182,7337.639367774052,8790.503561077692,5041.318022310299,5817.022213842366,4946.318836092556,4205.056204488306,3311.538971471483,6196.5046159420535,5188.784774601228,6754.34196478181,2019.539809171529,5582.304995476402,2958.9963155489168,2487.7772869989476,5547.841115904779,8112.729218797044,2069.4633237083785,6915.169564938398,3569.374939065311,6297.267442907655,11411.300482768176,2183.457595137769,4222.254275862492,3963.615835566247,2809.451852558078,7022.676558228321,7644.103815159555,3655.7787862959653,8555.09411432391,10837.872748587271,13048.569091796362,9453.020810370632
stroma_ad_dysplasia_FA_HN15_2_total.csv,6788.727753994775,6052.506688607469,8327.882976352286,6789.83475682752,0.0,2982.076253969179,5710.286778428532,8691.900846147917,6180.9627081912695,3947.937929276921,6146.338964443679,7709.52358429893,4360.041178123865,7257.756995431575,3992.636835682628,5357.097392452809,2508.1526071133676,4065.0256152521874,1967.3997770527094,4373.367648612471,3335.459402981532,4979.522837034124,2133.7382308169877,2340.397655629954,4531.9465845094965,7022.037787318212,4201.972029717605,7880.679364731133,7722.943667320674,2959.525985140302,1872.8275795617258,7829.593975334058,2458.729393928191,5317.467174687033,3965.4097486231194,5148.988009920607,6263.989805073319,4343.329810356041,5370.872643505321,5585.975406358568,3099.253141278379,4876.8685441212365,4152.31616748934,2340.6696622733853,4330.51897342276,6706.9110030994025,3442.6209523632983
stroma_ad_carcinoma_FA_HN11A_2_total.csv,5152.5949795547895,3274.5536194860993,5675.486747727544,4249.7188804720345,2982.076253969179,0.0,6055.393006377253,6415.004118344936,3981.856666542843,2032.6823053735525,4022.405041470133,10123.648277781904,2292.401485455168,5187.406494729809,5925.443554857629,4766.534235939046,5072.4046648372705,2788.26702391697,2015.861738362885,3517.770323424272,1549.6872819523605,2244.4888886573162,2623.46795786235,2071.8658140815,4067.1433542836094,4252.294118010057,3157.437766750283,5587.490789196339,5104.369053154034,2224.9587755349226,4315.778468302377,5146.8658841123,3545.659952465247,2683.344422690273,3480.78290192448,7857.967463838407,3444.494562306097,1708.255439366415,3346.0570484147465,2924.827437527464,4189.987835828943,4800.199698326009,1576.4974930234725,4727.677154948828,6972.830864587862,9440.950762552091,5693.689978657898
dysplasia_FA_HN15_2_total.csv,4065.641500996852,6757.871581128484,10114.43647396691,8669.865969503991,5710.286778428532,6055.393006377253,0.0,10443.858351600438,5208.425251133106,4376.980028882923,5330.374064227168,7407.6388385922855,6230.27049326786,5641.162770191188,4009.884411464855,3003.0942932550356,3979.138819699514,4049.68458106194,5703.952439089787,8747.554607667882,5578.863775555101,6389.75957696006,4412.130061841984,5103.066152602463,3180.7370883642247,7299.648862525932,4079.2749290542993,8326.953070501073,8811.260873779738,5115.021069979728,6351.527673910246,7890.330504229312,3709.0921532659327,5555.5128466441865,3448.29619419659,8751.555930136366,7002.987233995507,5343.1469789778785,4984.383654251622,6056.308829966747,3202.6857849406174,1655.2917183616805,5859.657715993173,4448.942608946529,7805.891185853082,10020.12707165698,3786.162077210474
stroma_ad_dysplasia_FA_HN15_4_total.csv,8043.056571485281,4667.013119555561,1891.9981691165303,2718.8931348230635,8691.900846147917,6415.004118344936,10443.858351600438,0.0,5938.732826270456,6852.142169189414,5743.789402632109,15870.891402307177,5353.4025949279585,6425.837990424931,11559.074134711178,9469.002913397946,10797.831801676068,7185.4356686642495,8048.7340374995765,5419.092854253531,6328.401368866735,5306.286174617503,8342.623975364544,6984.859098728577,8655.237194488556,3842.369983931839,7613.3936590919375,4032.200109293694,2708.017630652349,7664.543081568891,9869.141728780429,3717.874342201492,8685.564612560953,5539.645712048732,8298.339288427076,12899.082382299963,4441.20354380063,6461.934865206221,6060.014040637427,5133.333704433686,8838.718788554488,9701.649315047987,5776.227341784708,10566.387117225357,12654.337971667645,14481.173244845477,11355.410943950643
carcinoma_FA_HN14_4_total.csv,2499.1941465641867,2970.2301760875316,5552.080353288755,3832.3001570636866,6180.9627081912695,3981.856666542843,5208.425251133106,5938.732826270456,0.0,2633.5038678369338,1216.5535797482476,11748.695150948497,4376.107834276359,1602.1538604827606,7691.320739104817,4500.957692975864,6875.165757856757,2706.5669249268785,4974.813901007234,6764.171626114492,3096.7665401864547,3359.371585626723,4713.733935922189,4627.185906035995,3667.16467982316,3006.3699446553474,2987.258855156978,3513.8168407210687,4554.290880212813,4532.519106911427,7280.594291803426,3515.902263169697,4806.029054173014,2738.3080842473637,3588.4912850368523,10800.8772238019,2212.3544451562993,2855.574604386614,1301.6209429644,2057.183459527403,5611.143912213914,4341.587930121867,2732.968824965214,6790.342271760997,10230.626987369984,12435.185102618665,7128.476536485918
stroma_ad_carcinoma_FA_HN14_5_total.csv,3497.4693664015404,3091.1076215594017,6036.780629256724,4606.021753982274,3947.937929276921,2032.6823053735525,4376.980028882923,6852.142169189414,2633.5038678369338,0.0,2744.461348018948,10519.706548727867,2305.003649193184,3662.114448423322,6160.696296574369,4309.14106981747,5331.327600112859,1929.9576299954276,2732.2845930257267,5048.427633789316,1558.72538640016,2361.4486011245594,2891.9225998901015,2686.9524429579997,2617.596119025105,3734.3926160115184,2083.324164395386,5222.863013453634,5078.789804060546,2175.8475582846118,5123.395477754207,4448.2831564744165,2909.2624443179875,2070.19703712528,2539.0676344854896,8948.82675468365,3071.825585743401,1185.794958933952,2037.3632641514278,2121.090708169993,3964.2191833658303,3163.1633546277412,1712.9947007442215,5174.032832608696,7941.742715510777,10472.721388035465,5900.439046312625
