,carcinoma_FA_HN14_3_tumorales.csv,carcinoma_FA_HN15_1_tumorales.csv,carcinoma_FA_HN11A_5_tumorales.csv,stroma_ad_dysplasia_FA_HN14_3_tumorales.csv,stroma_ad_dysplasia_FA_HN14_4_tumorales.csv,stroma_ad_dysplasia_FA_HN15_1_tumorales.csv,carcinoma_FA_HN11A_2_tumorales.csv,dysplasia_FA_HN15_1_tumorales.csv,carcinoma_FA_HN14_2_tumorales.csv,carcinoma_FA_HN11A_4_tumorales.csv,dysplasia_FA_HN15_3_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_1_tumorales.csv,stroma_ad_carcinoma_FA_HN15_3_tumorales.csv,dysplasia_FA_HN11A_5_tumorales.csv,stroma_ad_dysplasia_FA_HN14_1_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_2_tumorales.csv,carcinoma_FA_HN14_1_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_5_tumorales.csv,carcinoma_FA_HN15_2_tumorales.csv,dysplasia_FA_HN15_5_tumorales.csv,carcinoma_FA_HN14_4_tumorales.csv,stroma_ad_carcinoma_FA_HN14_4_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_tumorales.csv,stroma_ad_carcinoma_FA_HN15_1_tumorales.csv,stroma_ad_carcinoma_FA_HN15_4_tumorales.csv,stroma_ad_dysplasia_FA_HN15_2_tumorales.csv,dysplasia_FA_HN11A_1_tumorales.csv,stroma_ad_carcinoma_FA_HN15_2_tumorales.csv,dysplasia_FA_HN14_1_tumorales.csv,stroma_ad_carcinoma_FA_HN14_2_tumorales.csv,carcinoma_FA_HN11A_1_tumorales.csv,dysplasia_FA_HN14_2_tumorales.csv,stroma_ad_carcinoma_FA_HN14_5_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_4_tumorales.csv,stroma_ad_carcinoma_FA_HN14_3_tumorales.csv,carcinoma_FA_HN11A_3_tumorales.csv,dysplasia_FA_HN15_2_tumorales.csv,stroma_ad_carcinoma_FA_HN14_1_tumorales.csv,dysplasia_FA_HN11A_2_tumorales.csv,stroma_ad_dysplasia_FA_HN15_3_tumorales.csv,dysplasia_FA_HN11A_4_tumorales.csv,stroma_ad_dysplasia_FA_HN14_2_tumorales.csv,dysplasia_FA_HN11A_3_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_3_tumorales.csv
carcinoma_FA_HN14_3_tumorales.csv,1.3312746568651583e-308,inf,inf,47.52989185198142,38.26818802503418,25.323422185926013,inf,inf,inf,20.016466041893736,inf,25.323422185926013,inf,23.36368097237075,inf,25.323422185926013,44.13829163421485,25.323422185926013,25.323422185926013,inf,inf,42.842039319474225,32.72714499848193,25.323422185926013,inf,25.323422185926013,inf,25.323422185926013,inf,18.45957743185322,25.323422185926013,47.32390939251708,29.219994739069534,30.506970487020766,25.323422185926013,33.44506842156693,inf,33.91035024099547,inf,25.323422185926013,inf,inf,inf,inf,25.323422185926013
carcinoma_FA_HN15_1_tumorales.csv,inf,1.6086218794437077e-308,inf,inf,inf,inf,29.015173800361822,30.822003069651757,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,40.724121968268506,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.618041210030583,inf,inf,inf,inf,inf,39.639495218662375,inf,inf
carcinoma_FA_HN11A_5_tumorales.csv,inf,inf,2.223981925554959e-308,inf,inf,inf,inf,inf,inf,inf,90.7509691282631,inf,45.284368679646846,inf,74.28077486669962,inf,inf,inf,inf,31.94389645984956,32.837731052713664,inf,inf,inf,30.846390441849138,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,55.484513628881245,36.41005005160531,inf,35.375761573218156,inf
stroma_ad_dysplasia_FA_HN14_3_tumorales.csv,47.52989185198142,inf,inf,1.5335079016892704e-308,28.727884155084922,47.52989185198142,inf,inf,inf,32.15938052106975,inf,47.52989185198142,inf,47.52989185198142,inf,47.52989185198142,28.89276788012033,47.52989185198142,47.52989185198142,inf,inf,31.480156904825265,42.83772555480007,47.52989185198142,inf,47.52989185198142,inf,47.52989185198142,inf,47.52989185198142,47.52989185198142,30.241920169343985,45.195664973668016,38.94902282276078,47.52989185198142,26.896307160436976,inf,25.475641264448,inf,47.52989185198142,inf,inf,inf,inf,47.52989185198142
stroma_ad_dysplasia_FA_HN14_4_tumorales.csv,38.26818802503418,inf,inf,28.727884155084922,8.777773276958617e-309,38.26818802503418,inf,inf,inf,28.990711220111024,inf,38.26818802503418,inf,38.26818802503418,inf,38.26818802503418,31.23418312193032,38.26818802503418,38.26818802503418,inf,inf,35.48046584575259,38.26818802503418,38.26818802503418,inf,38.26818802503418,inf,38.26818802503418,inf,38.26818802503418,38.26818802503418,23.974847937340414,38.26818802503418,37.64896582876429,38.26818802503418,14.620231060583293,inf,27.86335336586255,inf,38.26818802503418,inf,inf,inf,inf,38.26818802503418
stroma_ad_dysplasia_FA_HN15_1_tumorales.csv,25.323422185926013,inf,inf,47.52989185198142,38.26818802503418,0.0,inf,inf,inf,26.719273321475967,inf,0.0,inf,13.61431733819964,inf,1.3203578616136564,46.208948129955985,0.7792709047279587,0.0,inf,inf,42.842039319474225,32.72714499848193,0.0,inf,16.951808927528305,inf,0.0,inf,29.80169958988907,9.40457187457045,47.32390939251708,31.575286921645954,32.17390706714549,0.7336046399177043,33.44506842156693,inf,38.539598130152086,inf,0.0,inf,inf,inf,inf,0.0
carcinoma_FA_HN11A_2_tumorales.csv,inf,29.015173800361822,inf,inf,inf,inf,1.488058385279902e-308,41.389502576739915,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,39.51611733988881,inf,inf,inf,inf,inf,inf,inf,inf,inf,20.268706399665298,inf,inf,inf,inf,inf,26.64904287817241,inf,inf
dysplasia_FA_HN15_1_tumorales.csv,inf,30.822003069651757,inf,inf,inf,inf,41.389502576739915,1.542607297499883e-308,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,71.54612503792026,inf,inf,inf,inf,inf,inf,inf,inf,inf,47.320165320796264,inf,inf,inf,inf,inf,36.477282156857314,inf,inf
carcinoma_FA_HN14_2_tumorales.csv,inf,inf,inf,inf,inf,inf,inf,inf,1.5749967590865047e-308,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,73.20747492533742,inf,inf,inf,inf,inf,inf
carcinoma_FA_HN11A_4_tumorales.csv,20.016466041893736,inf,inf,32.15938052106975,28.990711220111024,26.719273321475967,inf,inf,inf,1.461476931269013e-308,inf,26.719273321475967,inf,26.719273321475967,inf,26.719273321475967,37.952501480442606,26.719273321475967,26.719273321475967,inf,inf,41.85569976192863,26.650794457997534,26.719273321475967,inf,24.63481010733463,inf,26.719273321475967,inf,22.7872875860227,24.63481010733463,29.957509383202648,24.29285503912959,24.32118033324852,26.719273321475967,21.673178518671747,inf,28.001264082294625,inf,26.719273321475967,inf,inf,inf,inf,26.719273321475967
dysplasia_FA_HN15_3_tumorales.csv,inf,inf,90.7509691282631,inf,inf,inf,inf,inf,inf,inf,1.532457519675345e-308,inf,68.64919678081775,inf,25.97855965345377,inf,inf,inf,inf,66.19999558576085,80.09063096566929,inf,inf,inf,91.80740468420139,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,35.26645549938185,87.84884705520805,inf,55.37520755504494,inf
stroma_ad_dysplasia_FA_HN11A_1_tumorales.csv,25.323422185926013,inf,inf,47.52989185198142,38.26818802503418,0.0,inf,inf,inf,26.719273321475967,inf,0.0,inf,13.61431733819964,inf,1.3203578616136564,46.208948129955985,0.7792709047279587,0.0,inf,inf,42.842039319474225,32.72714499848193,0.0,inf,16.951808927528305,inf,0.0,inf,29.80169958988907,9.40457187457045,47.32390939251708,31.575286921645954,32.17390706714549,0.7336046399177043,33.44506842156693,inf,38.539598130152086,inf,0.0,inf,inf,inf,inf,0.0
stroma_ad_carcinoma_FA_HN15_3_tumorales.csv,inf,inf,45.284368679646846,inf,inf,inf,inf,inf,inf,inf,68.64919678081775,inf,1.8941285657513327e-308,inf,52.17900251925427,inf,inf,inf,inf,18.60334967879416,20.136875141312657,inf,inf,inf,27.603306002210516,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,34.03251767277378,20.788972468884452,inf,26.873478863441875,inf
dysplasia_FA_HN11A_5_tumorales.csv,23.36368097237075,inf,inf,47.52989185198142,38.26818802503418,13.61431733819964,inf,inf,inf,26.719273321475967,inf,13.61431733819964,inf,2.209193825891476e-308,inf,13.61431733819964,42.68753059264097,13.61431733819964,13.61431733819964,inf,inf,35.02942829836314,25.108643795273792,13.61431733819964,inf,11.365406563211067,inf,13.61431733819964,inf,29.80169958988907,13.61431733819964,47.32390939251708,29.070185603265912,22.85213963273631,13.61431733819964,33.44506842156693,inf,38.539598130152086,inf,13.61431733819964,inf,inf,inf,inf,13.61431733819964
stroma_ad_dysplasia_FA_HN14_1_tumorales.csv,inf,inf,74.28077486669962,inf,inf,inf,inf,inf,inf,inf,25.97855965345377,inf,52.17900251925427,inf,8.65670947002822e-309,inf,inf,inf,inf,49.72980132419737,63.62043670410581,inf,inf,inf,75.33721042263791,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,24.42318581466148,71.37865279364458,inf,38.90501329348146,inf
stroma_ad_dysplasia_FA_HN11A_2_tumorales.csv,25.323422185926013,inf,inf,47.52989185198142,38.26818802503418,1.3203578616136564,inf,inf,inf,26.719273321475967,inf,1.3203578616136564,inf,13.61431733819964,inf,1.938287029820076e-308,46.208948129955985,1.3203578616136564,1.3203578616136564,inf,inf,42.842039319474225,32.72714499848193,1.3203578616136564,inf,16.951808927528305,inf,1.3203578616136564,inf,29.80169958988907,9.40457187457045,47.32390939251708,31.575286921645954,32.17390706714549,1.3203578616136564,33.44506842156693,inf,38.539598130152086,inf,1.3203578616136564,inf,inf,inf,inf,1.3203578616136564
carcinoma_FA_HN14_1_tumorales.csv,44.13829163421485,inf,inf,28.89276788012033,31.23418312193032,46.208948129955985,inf,inf,inf,37.952501480442606,inf,46.208948129955985,inf,42.68753059264097,inf,46.208948129955985,7.669145656520257e-309,46.208948129955985,46.208948129955985,inf,inf,27.755446383479637,42.651334233744194,46.208948129955985,inf,42.68753059264097,inf,46.208948129955985,inf,42.68753059264097,46.208948129955985,27.55936350774101,42.68753059264097,38.7626315017049,46.208948129955985,24.33249354902935,inf,28.169071277184003,inf,46.208948129955985,inf,inf,inf,inf,46.208948129955985
stroma_ad_carcinoma_FA_HN11A_1_tumorales.csv,25.323422185926013,inf,inf,47.52989185198142,38.26818802503418,0.7792709047279587,inf,inf,inf,26.719273321475967,inf,0.7792709047279587,inf,13.61431733819964,inf,1.3203578616136564,46.208948129955985,1.9917686483822695e-308,0.7792709047279587,inf,inf,42.842039319474225,32.72714499848193,0.7792709047279587,inf,16.951808927528305,inf,0.7792709047279587,inf,29.80169958988907,9.40457187457045,47.32390939251708,31.575286921645954,32.17390706714549,0.7792709047279587,33.44506842156693,inf,38.539598130152086,inf,0.7792709047279587,inf,inf,inf,inf,0.7792709047279587
stroma_ad_dysplasia_FA_HN11A_5_tumorales.csv,25.323422185926013,inf,inf,47.52989185198142,38.26818802503418,0.0,inf,inf,inf,26.719273321475967,inf,0.0,inf,13.61431733819964,inf,1.3203578616136564,46.208948129955985,0.7792709047279587,0.0,inf,inf,42.842039319474225,32.72714499848193,0.0,inf,16.951808927528305,inf,0.0,inf,29.80169958988907,9.40457187457045,47.32390939251708,31.575286921645954,32.17390706714549,0.7336046399177043,33.44506842156693,inf,38.539598130152086,inf,0.0,inf,inf,inf,inf,0.0
carcinoma_FA_HN15_2_tumorales.csv,inf,inf,31.94389645984956,inf,inf,inf,inf,inf,inf,inf,66.19999558576085,inf,18.60334967879416,inf,49.72980132419737,inf,inf,inf,inf,1.61153400866951e-308,28.015706715707324,inf,inf,inf,27.613505992988323,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.933540086378997,21.64885146944721,inf,28.327937447549452,inf
dysplasia_FA_HN15_5_tumorales.csv,inf,inf,32.837731052713664,inf,inf,inf,inf,inf,inf,inf,80.09063096566929,inf,20.136875141312657,inf,63.62043670410581,inf,inf,inf,inf,28.015706715707324,1.606332940408526e-308,inf,inf,inf,24.10155271522254,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,44.82417546628744,27.782334878040245,inf,24.715423410624354,inf
carcinoma_FA_HN14_4_tumorales.csv,42.842039319474225,inf,inf,31.480156904825265,35.48046584575259,42.842039319474225,inf,inf,inf,41.85569976192863,inf,42.842039319474225,inf,35.02942829836314,inf,42.842039319474225,27.755446383479637,42.842039319474225,42.842039319474225,inf,inf,7.61805545705087e-309,19.435379202973564,42.842039319474225,inf,34.83919651404284,inf,42.842039319474225,inf,32.93788550903078,42.842039319474225,33.43302996898396,17.562844722799042,24.173875307480444,42.842039319474225,32.41841381218515,inf,31.756844071604718,inf,42.842039319474225,inf,inf,inf,inf,42.842039319474225
