,carcinoma_FA_HN14_3_tumorales.csv,carcinoma_FA_HN15_1_tumorales.csv,carcinoma_FA_HN11A_5_tumorales.csv,stroma_ad_dysplasia_FA_HN14_3_tumorales.csv,stroma_ad_dysplasia_FA_HN14_4_tumorales.csv,stroma_ad_dysplasia_FA_HN15_1_tumorales.csv,carcinoma_FA_HN11A_2_tumorales.csv,dysplasia_FA_HN15_1_tumorales.csv,carcinoma_FA_HN14_2_tumorales.csv,carcinoma_FA_HN11A_4_tumorales.csv,dysplasia_FA_HN15_3_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_1_tumorales.csv,stroma_ad_carcinoma_FA_HN15_3_tumorales.csv,dysplasia_FA_HN11A_5_tumorales.csv,stroma_ad_dysplasia_FA_HN14_1_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_2_tumorales.csv,carcinoma_FA_HN14_1_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_5_tumorales.csv,carcinoma_FA_HN15_2_tumorales.csv,dysplasia_FA_HN15_5_tumorales.csv,carcinoma_FA_HN14_4_tumorales.csv,stroma_ad_carcinoma_FA_HN14_4_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_tumorales.csv,stroma_ad_carcinoma_FA_HN15_1_tumorales.csv,stroma_ad_carcinoma_FA_HN15_4_tumorales.csv,stroma_ad_dysplasia_FA_HN15_2_tumorales.csv,dysplasia_FA_HN11A_1_tumorales.csv,stroma_ad_carcinoma_FA_HN15_2_tumorales.csv,dysplasia_FA_HN14_1_tumorales.csv,stroma_ad_carcinoma_FA_HN14_2_tumorales.csv,carcinoma_FA_HN11A_1_tumorales.csv,dysplasia_FA_HN14_2_tumorales.csv,stroma_ad_carcinoma_FA_HN14_5_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_4_tumorales.csv,stroma_ad_carcinoma_FA_HN14_3_tumorales.csv,carcinoma_FA_HN11A_3_tumorales.csv,dysplasia_FA_HN15_2_tumorales.csv,stroma_ad_carcinoma_FA_HN14_1_tumorales.csv,dysplasia_FA_HN11A_2_tumorales.csv,stroma_ad_dysplasia_FA_HN15_3_tumorales.csv,dysplasia_FA_HN11A_4_tumorales.csv,stroma_ad_dysplasia_FA_HN14_2_tumorales.csv,dysplasia_FA_HN11A_3_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_3_tumorales.csv
carcinoma_FA_HN14_3_tumorales.csv,7.91837500354807e-309,55.97666842026581,inf,49.69149259432294,50.59284069406432,23.23817860990018,63.37260272237472,62.652592188086984,48.93946091394879,75.86826439126102,52.635290841392084,inf,71.03850561710595,inf,62.03203764450828,inf,28.248579026368695,inf,21.172292100100037,61.836401168891484,71.7613369986357,14.269370808007949,39.09041043842136,inf,inf,inf,inf,inf,73.3248618168717,56.55054872331224,89.62727327897065,74.60717003249312,inf,46.76339801043643,inf,51.18880753715048,58.08831465484826,36.45633794092585,74.59394585106853,inf,80.67399024304524,50.49860018290775,59.76002496229101,inf,inf
carcinoma_FA_HN15_1_tumorales.csv,55.97666842026581,1.5870341365221866e-308,inf,12.453112346281614,15.390557936353666,53.44374031028765,27.264087537427883,19.12368137978237,13.20514402665576,39.78319194199044,15.199450167813936,inf,46.13106075850443,inf,24.02847213936289,inf,34.796194847000464,inf,48.145882754875714,21.689443167753552,45.246596778500404,47.8752341325966,24.15016498972686,inf,inf,inf,inf,inf,37.46029728503409,36.706120567255,76.31699474332854,44.70556711432921,inf,27.540297153555663,inf,20.708527241393135,17.61024758219969,28.689994160820973,51.187253054499095,inf,49.39464364555887,15.180598672939965,15.788304196246425,inf,inf
carcinoma_FA_HN11A_5_tumorales.csv,inf,inf,1.2487314948848576e-308,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,59.49402536733177,inf,inf,inf,inf,inf,inf,inf,inf,inf,42.33680145883987,21.936452599177755,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN14_3_tumorales.csv,49.69149259432294,12.453112346281614,inf,1.964847417712277e-308,19.19162621108157,46.12264762384464,36.78824916136536,25.804959881923963,16.099047469630356,52.23630428827205,14.7036943099735,inf,48.48704546165487,inf,26.38445684251333,inf,23.00691637034405,inf,43.551884804167244,24.172577843532963,47.602581481650844,36.35296378571657,21.415081636316323,inf,inf,inf,inf,inf,47.149499139493415,30.554914885345525,79.75432206369126,49.71411557073624,inf,29.057838320230417,inf,23.9995492541984,24.101373748333742,20.14907320636705,53.543237757649536,inf,61.847755991840486,16.246053021206343,20.462112325369965,inf,inf
stroma_ad_dysplasia_FA_HN14_4_tumorales.csv,50.59284069406432,15.390557936353666,inf,19.19162621108157,8.95582499409923e-309,47.2121713852884,39.59019704404763,27.863183607741036,15.600158254955701,50.55084739439343,20.13599419677199,inf,47.705957118957556,inf,24.205409319625815,inf,24.028539394597473,inf,40.44669224158841,23.329397922017648,45.42353395876333,38.53201130860408,13.38250953732387,inf,inf,inf,inf,inf,45.46404224561479,29.662213775843668,78.5361552952763,48.02865867685762,inf,17.729491192220536,inf,9.420325615119893,28.079133467999938,17.922338708417982,52.04611582079649,inf,60.16229909796186,7.404933249989501,18.334368536453397,inf,inf
stroma_ad_dysplasia_FA_HN15_1_tumorales.csv,23.23817860990018,53.44374031028765,inf,46.12264762384464,47.2121713852884,2.034190214238294e-308,63.37260272237472,62.652592188086984,47.66919402533783,75.86826439126102,50.42688044873455,inf,71.03850561710595,inf,62.03203764450828,inf,37.362468123084525,inf,27.182058398446657,61.836401168891484,71.7613369986357,27.94616573098636,42.78338382911086,inf,inf,inf,inf,inf,73.3248618168717,54.59150091638051,89.62727327897065,74.60717003249312,inf,38.34742578917813,inf,49.30165098120861,57.66703277945254,41.466347580363106,74.59394585106853,inf,80.67399024304524,47.19150005700534,59.76002496229101,inf,inf
carcinoma_FA_HN11A_2_tumorales.csv,63.37260272237472,27.264087537427883,inf,36.78824916136536,39.59019704404763,63.37260272237472,1.7446365387484163e-308,15.466056422957678,33.867010790405814,24.991323337772627,22.93742127995472,inf,19.144104546201376,inf,35.30247440871773,inf,50.1540053942273,inf,62.937751359093525,27.53782053726698,18.259640566197348,62.667102736814414,50.78460222989179,inf,inf,inf,inf,inf,20.711646089513273,58.57625921165449,52.50934111319185,22.469134620236815,inf,54.65295750669351,inf,39.098350241702164,14.480719607229062,43.481862765038784,24.20029684219604,inf,34.60277504134106,39.61139520770372,30.328235504262295,inf,inf
dysplasia_FA_HN15_1_tumorales.csv,62.652592188086984,19.12368137978237,inf,25.804959881923963,27.863183607741036,62.652592188086984,15.466056422957678,1.0427261422158413e-308,26.55699156229811,26.43134440634809,20.0346026933898,inf,30.794798133611835,inf,22.48728272664171,inf,48.148042382642814,inf,61.497730290518064,16.662483415133693,29.910334153607806,61.22708166823895,40.836304287449195,inf,inf,inf,inf,inf,22.12403466014149,48.54678009924844,60.98073211843595,29.369304489436615,inf,41.83776582461749,inf,29.971915532268,14.330147443128745,42.04184169646332,35.8509904296065,inf,36.04279610991652,26.796203525627703,23.4983013879816,inf,inf
carcinoma_FA_HN14_2_tumorales.csv,48.93946091394879,13.20514402665576,inf,16.099047469630356,15.600158254955701,47.66919402533783,33.867010790405814,26.55699156229811,1.413849490069982e-308,52.9883359686462,18.546165216629085,inf,45.39395265866848,inf,25.315882475140683,inf,23.380711857377676,inf,45.54460985212452,24.924609523907108,44.77448118339552,39.44605658870296,23.750613661957033,inf,inf,inf,inf,inf,47.90153081986756,34.5403649812601,80.50635374406542,50.466147251110385,inf,28.93521124080138,inf,18.128474825002385,21.1801353773742,21.445578531592794,50.450144954663145,inf,62.59978767221463,16.880312934862893,20.771857110706165,inf,inf
carcinoma_FA_HN11A_4_tumorales.csv,75.86826439126102,39.78319194199044,inf,52.23630428827205,50.55084739439343,75.86826439126102,24.991323337772627,26.43134440634809,52.9883359686462,8.72315824685206e-309,46.46594709973789,inf,18.229480601434275,inf,37.04457444056331,inf,74.57938678899089,inf,75.86826439126102,28.06372644473909,18.390445197382483,75.86826439126102,63.9333569317173,inf,inf,inf,inf,inf,27.325709141008105,65.90001485699662,39.11824498017501,10.365575369615001,inf,55.64209469307616,inf,49.358913708221095,35.55989947282555,68.47318610281141,23.28547528749324,inf,27.214389454378676,50.739328416706556,36.59026686238218,inf,inf
