,dysplasia_FA_HN11A_4_otras.csv,carcinoma_FA_HN11A_5_otras.csv,stroma_ad_dysplasia_FA_HN11A_1_otras.csv,stroma_ad_dysplasia_FA_HN11A_3_otras.csv,dysplasia_FA_HN11A_3_otras.csv,stroma_ad_dysplasia_FA_HN15_2_otras.csv,stroma_ad_carcinoma_FA_HN11A_2_otras.csv,carcinoma_FA_HN14_3_otras.csv,carcinoma_FA_HN14_4_otras.csv,stroma_ad_carcinoma_FA_HN11A_1_otras.csv,stroma_ad_carcinoma_FA_HN14_1_otras.csv,stroma_ad_dysplasia_FA_HN14_2_otras.csv,stroma_ad_dysplasia_FA_HN11A_5_otras.csv,dysplasia_FA_HN15_5_otras.csv,dysplasia_FA_HN14_1_otras.csv,dysplasia_FA_HN11A_1_otras.csv,stroma_ad_dysplasia_FA_HN15_4_otras.csv,carcinoma_FA_HN14_2_otras.csv,dysplasia_FA_HN11A_5_otras.csv,carcinoma_FA_HN15_1_otras.csv,carcinoma_FA_HN15_2_otras.csv,stroma_ad_carcinoma_FA_HN15_1_otras.csv,stroma_ad_dysplasia_FA_HN11A_4_otras.csv,stroma_ad_carcinoma_FA_HN14_3_otras.csv,stroma_ad_carcinoma_FA_HN14_5_otras.csv,carcinoma_FA_HN11A_2_otras.csv,stroma_ad_dysplasia_FA_HN14_3_otras.csv,carcinoma_FA_HN14_1_otras.csv,stroma_ad_carcinoma_FA_HN14_4_otras.csv,dysplasia_FA_HN14_2_otras.csv,dysplasia_FA_HN11A_2_otras.csv,dysplasia_FA_HN15_1_otras.csv,stroma_ad_dysplasia_FA_HN11A_2_otras.csv,stroma_ad_carcinoma_FA_HN15_4_otras.csv,stroma_ad_dysplasia_FA_HN15_1_otras.csv,stroma_ad_dysplasia_FA_HN15_5_otras.csv,stroma_ad_dysplasia_FA_HN14_4_otras.csv,stroma_ad_dysplasia_FA_HN14_1_otras.csv,stroma_ad_carcinoma_FA_HN14_2_otras.csv,carcinoma_FA_HN11A_1_otras.csv,stroma_ad_carcinoma_FA_HN15_3_otras.csv,dysplasia_FA_HN15_2_otras.csv,carcinoma_FA_HN11A_3_otras.csv,carcinoma_FA_HN11A_4_otras.csv,stroma_ad_carcinoma_FA_HN15_2_otras.csv,dysplasia_FA_HN15_3_otras.csv,stroma_ad_dysplasia_FA_HN15_3_otras.csv
dysplasia_FA_HN11A_4_otras.csv,0.0,81.36967223796154,81.36967223796154,81.36967223796154,inf,81.36967223796154,78.85966980570012,inf,92.40842701497625,81.36967223796154,inf,97.01091919264732,81.36967223796154,81.36967223796154,81.36967223796154,79.38346873954035,88.27515034676935,84.10441357272514,inf,81.36967223796154,81.36967223796154,81.36967223796154,81.36967223796154,257.18278846111104,inf,91.30477405881669,inf,inf,inf,inf,82.0976277438437,81.36967223796154,81.36967223796154,inf,81.36967223796154,123.64905443064904,99.1349181832236,inf,159.9125053558866,81.36967223796154,81.36967223796154,81.36967223796154,81.36967223796154,81.36967223796154,inf,81.36967223796154,81.36967223796154
carcinoma_FA_HN11A_5_otras.csv,81.36967223796154,0.0,0.0,0.0,inf,0.0,48.07845728273666,inf,23.776520347764972,0.0,inf,28.757244049809035,0.0,0.0,0.0,2.5519246589868487,7.39697159083104,12.320539655683689,inf,0.0,0.0,0.0,0.0,260.2162509708829,inf,18.46806920070679,inf,inf,inf,inf,7.6126301483513785,0.0,0.0,inf,0.0,78.60575966851593,51.57029653744646,inf,175.33654877645702,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0
stroma_ad_dysplasia_FA_HN11A_1_otras.csv,81.36967223796154,0.0,0.0,0.0,inf,0.0,48.07845728273666,inf,23.776520347764972,0.0,inf,28.757244049809035,0.0,0.0,0.0,2.5519246589868487,7.39697159083104,12.320539655683689,inf,0.0,0.0,0.0,0.0,260.2162509708829,inf,18.46806920070679,inf,inf,inf,inf,7.6126301483513785,0.0,0.0,inf,0.0,78.60575966851593,51.57029653744646,inf,175.33654877645702,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0
stroma_ad_dysplasia_FA_HN11A_3_otras.csv,81.36967223796154,0.0,0.0,0.0,inf,0.0,48.07845728273666,inf,23.776520347764972,0.0,inf,28.757244049809035,0.0,0.0,0.0,2.5519246589868487,7.39697159083104,12.320539655683689,inf,0.0,0.0,0.0,0.0,260.2162509708829,inf,18.46806920070679,inf,inf,inf,inf,7.6126301483513785,0.0,0.0,inf,0.0,78.60575966851593,51.57029653744646,inf,175.33654877645702,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0
dysplasia_FA_HN11A_3_otras.csv,inf,inf,inf,inf,0.0,inf,inf,78.83444993354061,inf,inf,472.1114063152749,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,57.797402563267944,79.91636465334642,inf,89.76084828939281,inf,inf,inf,78.62326607921334,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,97.5160466421532,inf,inf
stroma_ad_dysplasia_FA_HN15_2_otras.csv,81.36967223796154,0.0,0.0,0.0,inf,0.0,48.07845728273666,inf,23.776520347764972,0.0,inf,28.757244049809035,0.0,0.0,0.0,2.5519246589868487,7.39697159083104,12.320539655683689,inf,0.0,0.0,0.0,0.0,260.2162509708829,inf,18.46806920070679,inf,inf,inf,inf,7.6126301483513785,0.0,0.0,inf,0.0,78.60575966851593,51.57029653744646,inf,175.33654877645702,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0
stroma_ad_carcinoma_FA_HN11A_2_otras.csv,78.85966980570012,48.07845728273666,48.07845728273666,48.07845728273666,inf,48.07845728273666,0.0,inf,39.529998438389555,48.07845728273666,inf,76.01490968601861,48.07845728273666,48.07845728273666,48.07845728273666,50.630381941723506,55.475428873567694,50.966958380040104,inf,48.07845728273666,48.07845728273666,48.07845728273666,48.07845728273666,236.60260203348878,inf,53.850136498084396,inf,inf,inf,inf,55.691087431088036,48.07845728273666,48.07845728273666,inf,48.07845728273666,77.62326363337861,50.65592545154814,inf,144.09305985099655,48.07845728273666,48.07845728273666,48.07845728273666,48.07845728273666,48.07845728273666,inf,48.07845728273666,48.07845728273666
carcinoma_FA_HN14_3_otras.csv,inf,inf,inf,inf,78.83444993354061,inf,inf,0.0,inf,inf,437.43822667306046,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,35.43586083649482,48.768380727332925,inf,46.86385024991537,inf,inf,inf,11.218521677909743,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,62.23059072965808,inf,inf
carcinoma_FA_HN14_4_otras.csv,92.40842701497625,23.776520347764972,23.776520347764972,23.776520347764972,inf,23.776520347764972,39.529998438389555,inf,0.0,23.776520347764972,inf,45.5300559464676,23.776520347764972,23.776520347764972,23.776520347764972,26.32844500675182,31.173491938596012,23.615764144496907,inf,23.776520347764972,23.776520347764972,23.776520347764972,23.776520347764972,260.42351196070643,inf,33.19677560704788,inf,inf,inf,inf,31.38915049611635,23.776520347764972,23.776520347764972,inf,23.776520347764972,75.57286074254625,66.56047316554259,inf,168.15931525792718,23.776520347764972,23.776520347764972,23.776520347764972,23.776520347764972,23.776520347764972,inf,23.776520347764972,23.776520347764972
stroma_ad_carcinoma_FA_HN11A_1_otras.csv,81.36967223796154,0.0,0.0,0.0,inf,0.0,48.07845728273666,inf,23.776520347764972,0.0,inf,28.757244049809035,0.0,0.0,0.0,2.5519246589868487,7.39697159083104,12.320539655683689,inf,0.0,0.0,0.0,0.0,260.2162509708829,inf,18.46806920070679,inf,inf,inf,inf,7.6126301483513785,0.0,0.0,inf,0.0,78.60575966851593,51.57029653744646,inf,175.33654877645702,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0
stroma_ad_carcinoma_FA_HN14_1_otras.csv,inf,inf,inf,inf,472.1114063152749,inf,inf,437.43822667306046,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,461.44438197731824,458.46236870041383,inf,479.30195630607005,inf,inf,inf,432.48880428941743,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,477.51676663859547,inf,inf
stroma_ad_dysplasia_FA_HN14_2_otras.csv,97.01091919264732,28.757244049809035,28.757244049809035,28.757244049809035,inf,28.757244049809035,76.01490968601861,inf,45.5300559464676,28.757244049809035,inf,0.0,28.757244049809035,28.757244049809035,28.757244049809035,31.309168708795884,36.154215640640075,39.566749179166194,inf,28.757244049809035,28.757244049809035,28.757244049809035,28.757244049809035,279.50809555779244,inf,42.27970476588588,inf,inf,inf,inf,25.131589980258656,28.757244049809035,28.757244049809035,inf,28.757244049809035,81.38732282191414,80.3275405872555,inf,188.68998350484236,28.757244049809035,28.757244049809035,28.757244049809035,28.757244049809035,28.757244049809035,inf,28.757244049809035,28.757244049809035
stroma_ad_dysplasia_FA_HN11A_5_otras.csv,81.36967223796154,0.0,0.0,0.0,inf,0.0,48.07845728273666,inf,23.776520347764972,0.0,inf,28.757244049809035,0.0,0.0,0.0,2.5519246589868487,7.39697159083104,12.320539655683689,inf,0.0,0.0,0.0,0.0,260.2162509708829,inf,18.46806920070679,inf,inf,inf,inf,7.6126301483513785,0.0,0.0,inf,0.0,78.60575966851593,51.57029653744646,inf,175.33654877645702,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0
dysplasia_FA_HN15_5_otras.csv,81.36967223796154,0.0,0.0,0.0,inf,0.0,48.07845728273666,inf,23.776520347764972,0.0,inf,28.757244049809035,0.0,0.0,0.0,2.5519246589868487,7.39697159083104,12.320539655683689,inf,0.0,0.0,0.0,0.0,260.2162509708829,inf,18.46806920070679,inf,inf,inf,inf,7.6126301483513785,0.0,0.0,inf,0.0,78.60575966851593,51.57029653744646,inf,175.33654877645702,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0
dysplasia_FA_HN14_1_otras.csv,81.36967223796154,0.0,0.0,0.0,inf,0.0,48.07845728273666,inf,23.776520347764972,0.0,inf,28.757244049809035,0.0,0.0,0.0,2.5519246589868487,7.39697159083104,12.320539655683689,inf,0.0,0.0,0.0,0.0,260.2162509708829,inf,18.46806920070679,inf,inf,inf,inf,7.6126301483513785,0.0,0.0,inf,0.0,78.60575966851593,51.57029653744646,inf,175.33654877645702,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0
dysplasia_FA_HN11A_1_otras.csv,79.38346873954035,2.5519246589868487,2.5519246589868487,2.5519246589868487,inf,2.5519246589868487,50.630381941723506,inf,26.32844500675182,2.5519246589868487,inf,31.309168708795884,2.5519246589868487,2.5519246589868487,2.5519246589868487,0.0,9.948896249817889,14.872464314670538,inf,2.5519246589868487,2.5519246589868487,2.5519246589868487,2.5519246589868487,258.89484549964504,inf,21.01999385969364,inf,inf,inf,inf,10.164554807338227,2.5519246589868487,2.5519246589868487,inf,2.5519246589868487,78.14942129201265,54.12222119643331,inf,175.74369514268778,2.5519246589868487,2.5519246589868487,2.5519246589868487,2.5519246589868487,2.5519246589868487,inf,2.5519246589868487,2.5519246589868487
stroma_ad_dysplasia_FA_HN15_4_otras.csv,88.27515034676935,7.39697159083104,7.39697159083104,7.39697159083104,inf,7.39697159083104,55.475428873567694,inf,31.173491938596012,7.39697159083104,inf,36.154215640640075,7.39697159083104,7.39697159083104,7.39697159083104,9.948896249817889,0.0,19.71751124651473,inf,7.39697159083104,7.39697159083104,7.39697159083104,7.39697159083104,266.06661213570663,inf,25.86504079153783,inf,inf,inf,inf,15.009601739182418,7.39697159083104,7.39697159083104,inf,7.39697159083104,86.00273125934697,58.967268128277496,inf,176.9614349186431,7.39697159083104,7.39697159083104,7.39697159083104,7.39697159083104,7.39697159083104,inf,7.39697159083104,7.39697159083104
carcinoma_FA_HN14_2_otras.csv,84.10441357272514,12.320539655683689,12.320539655683689,12.320539655683689,inf,12.320539655683689,50.966958380040104,inf,23.615764144496907,12.320539655683689,inf,39.566749179166194,12.320539655683689,12.320539655683689,12.320539655683689,14.872464314670538,19.71751124651473,0.0,inf,12.320539655683689,12.320539655683689,12.320539655683689,12.320539655683689,272.2947307750622,inf,30.78860885639048,inf,inf,inf,inf,19.933169804035067,12.320539655683689,12.320539655683689,inf,12.320539655683689,84.14369385149857,62.00504162749815,inf,177.69643843213473,12.320539655683689,12.320539655683689,12.320539655683689,12.320539655683689,12.320539655683689,inf,12.320539655683689,12.320539655683689
dysplasia_FA_HN11A_5_otras.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
carcinoma_FA_HN15_1_otras.csv,81.36967223796154,0.0,0.0,0.0,inf,0.0,48.07845728273666,inf,23.776520347764972,0.0,inf,28.757244049809035,0.0,0.0,0.0,2.5519246589868487,7.39697159083104,12.320539655683689,inf,0.0,0.0,0.0,0.0,260.2162509708829,inf,18.46806920070679,inf,inf,inf,inf,7.6126301483513785,0.0,0.0,inf,0.0,78.60575966851593,51.57029653744646,inf,175.33654877645702,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0
carcinoma_FA_HN15_2_otras.csv,81.36967223796154,0.0,0.0,0.0,inf,0.0,48.07845728273666,inf,23.776520347764972,0.0,inf,28.757244049809035,0.0,0.0,0.0,2.5519246589868487,7.39697159083104,12.320539655683689,inf,0.0,0.0,0.0,0.0,260.2162509708829,inf,18.46806920070679,inf,inf,inf,inf,7.6126301483513785,0.0,0.0,inf,0.0,78.60575966851593,51.57029653744646,inf,175.33654877645702,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0
stroma_ad_carcinoma_FA_HN15_1_otras.csv,81.36967223796154,0.0,0.0,0.0,inf,0.0,48.07845728273666,inf,23.776520347764972,0.0,inf,28.757244049809035,0.0,0.0,0.0,2.5519246589868487,7.39697159083104,12.320539655683689,inf,0.0,0.0,0.0,0.0,260.2162509708829,inf,18.46806920070679,inf,inf,inf,inf,7.6126301483513785,0.0,0.0,inf,0.0,78.60575966851593,51.57029653744646,inf,175.33654877645702,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0
stroma_ad_dysplasia_FA_HN11A_4_otras.csv,81.36967223796154,0.0,0.0,0.0,inf,0.0,48.07845728273666,inf,23.776520347764972,0.0,inf,28.757244049809035,0.0,0.0,0.0,2.5519246589868487,7.39697159083104,12.320539655683689,inf,0.0,0.0,0.0,0.0,260.2162509708829,inf,18.46806920070679,inf,inf,inf,inf,7.6126301483513785,0.0,0.0,inf,0.0,78.60575966851593,51.57029653744646,inf,175.33654877645702,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0
stroma_ad_carcinoma_FA_HN14_3_otras.csv,257.18278846111104,260.2162509708829,260.2162509708829,260.2162509708829,inf,260.2162509708829,236.60260203348878,inf,260.42351196070643,260.2162509708829,inf,279.50809555779244,260.2162509708829,260.2162509708829,260.2162509708829,258.89484549964504,266.06661213570663,272.2947307750622,inf,260.2162509708829,260.2162509708829,260.2162509708829,260.2162509708829,0.0,inf,253.84032045841536,inf,inf,inf,inf,266.5142668261561,260.2162509708829,260.2162509708829,inf,260.2162509708829,251.47403985900507,229.5474058862244,inf,250.8955587456563,260.2162509708829,260.2162509708829,260.2162509708829,260.2162509708829,260.2162509708829,inf,260.2162509708829,260.2162509708829
stroma_ad_carcinoma_FA_HN14_5_otras.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,104.4458274770846,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
carcinoma_FA_HN11A_2_otras.csv,91.30477405881669,18.46806920070679,18.46806920070679,18.46806920070679,inf,18.46806920070679,53.850136498084396,inf,33.19677560704788,18.46806920070679,inf,42.27970476588588,18.46806920070679,18.46806920070679,18.46806920070679,21.01999385969364,25.86504079153783,30.78860885639048,inf,18.46806920070679,18.46806920070679,18.46806920070679,18.46806920070679,253.84032045841536,inf,0.0,inf,inf,inf,inf,18.279039913946963,18.46806920070679,18.46806920070679,inf,18.46806920070679,77.96568171093223,70.03836573815325,inf,185.58305850050886,18.46806920070679,18.46806920070679,18.46806920070679,18.46806920070679,18.46806920070679,inf,18.46806920070679,18.46806920070679
stroma_ad_dysplasia_FA_HN14_3_otras.csv,inf,inf,inf,inf,57.797402563267944,inf,inf,35.43586083649482,inf,inf,461.44438197731824,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,38.89016993881023,inf,36.43963390272927,inf,inf,inf,34.616778162297386,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,55.39477428804963,inf,inf
carcinoma_FA_HN14_1_otras.csv,inf,inf,inf,inf,79.91636465334642,inf,inf,48.768380727332925,inf,inf,458.46236870041383,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,38.89016993881023,0.0,inf,52.082829927433075,inf,inf,inf,48.557196873005644,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,55.27357717041974,inf,inf
stroma_ad_carcinoma_FA_HN14_4_otras.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,104.4458274770846,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
dysplasia_FA_HN14_2_otras.csv,inf,inf,inf,inf,89.76084828939281,inf,inf,46.86385024991537,inf,inf,479.30195630607005,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,36.43963390272927,52.082829927433075,inf,0.0,inf,inf,inf,57.48428534882929,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,35.5700965633824,inf,inf
dysplasia_FA_HN11A_2_otras.csv,82.0976277438437,7.6126301483513785,7.6126301483513785,7.6126301483513785,inf,7.6126301483513785,55.691087431088036,inf,31.38915049611635,7.6126301483513785,inf,25.131589980258656,7.6126301483513785,7.6126301483513785,7.6126301483513785,10.164554807338227,15.009601739182418,19.933169804035067,inf,7.6126301483513785,7.6126301483513785,7.6126301483513785,7.6126301483513785,266.5142668261561,inf,18.279039913946963,inf,inf,inf,inf,0.0,7.6126301483513785,7.6126301483513785,inf,7.6126301483513785,83.27756853838022,59.18292668579784,inf,176.25352716440537,7.6126301483513785,7.6126301483513785,7.6126301483513785,7.6126301483513785,7.6126301483513785,inf,7.6126301483513785,7.6126301483513785
dysplasia_FA_HN15_1_otras.csv,81.36967223796154,0.0,0.0,0.0,inf,0.0,48.07845728273666,inf,23.776520347764972,0.0,inf,28.757244049809035,0.0,0.0,0.0,2.5519246589868487,7.39697159083104,12.320539655683689,inf,0.0,0.0,0.0,0.0,260.2162509708829,inf,18.46806920070679,inf,inf,inf,inf,7.6126301483513785,0.0,0.0,inf,0.0,78.60575966851593,51.57029653744646,inf,175.33654877645702,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0
stroma_ad_dysplasia_FA_HN11A_2_otras.csv,81.36967223796154,0.0,0.0,0.0,inf,0.0,48.07845728273666,inf,23.776520347764972,0.0,inf,28.757244049809035,0.0,0.0,0.0,2.5519246589868487,7.39697159083104,12.320539655683689,inf,0.0,0.0,0.0,0.0,260.2162509708829,inf,18.46806920070679,inf,inf,inf,inf,7.6126301483513785,0.0,0.0,inf,0.0,78.60575966851593,51.57029653744646,inf,175.33654877645702,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0
stroma_ad_carcinoma_FA_HN15_4_otras.csv,inf,inf,inf,inf,78.62326607921334,inf,inf,11.218521677909743,inf,inf,432.48880428941743,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,34.616778162297386,48.557196873005644,inf,57.48428534882929,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,61.056781598979214,inf,inf
stroma_ad_dysplasia_FA_HN15_1_otras.csv,81.36967223796154,0.0,0.0,0.0,inf,0.0,48.07845728273666,inf,23.776520347764972,0.0,inf,28.757244049809035,0.0,0.0,0.0,2.5519246589868487,7.39697159083104,12.320539655683689,inf,0.0,0.0,0.0,0.0,260.2162509708829,inf,18.46806920070679,inf,inf,inf,inf,7.6126301483513785,0.0,0.0,inf,0.0,78.60575966851593,51.57029653744646,inf,175.33654877645702,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0
