,stroma_ad_dysplasia_FA_HN15_1_mieloides_notumorales.csv,carcinoma_FA_HN14_1_mieloides_notumorales.csv,carcinoma_FA_HN15_2_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_4_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_1_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_3_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_4_mieloides_notumorales.csv,dysplasia_FA_HN14_1_mieloides_notumorales.csv,carcinoma_FA_HN14_4_mieloides_notumorales.csv,dysplasia_FA_HN11A_4_mieloides_notumorales.csv,carcinoma_FA_HN11A_5_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_2_mieloides_notumorales.csv,carcinoma_FA_HN15_1_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_1_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_1_mieloides_notumorales.csv,carcinoma_FA_HN14_2_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_4_mieloides_notumorales.csv,carcinoma_FA_HN11A_3_mieloides_notumorales.csv,carcinoma_FA_HN11A_1_mieloides_notumorales.csv,carcinoma_FA_HN11A_4_mieloides_notumorales.csv,dysplasia_FA_HN11A_3_mieloides_notumorales.csv,carcinoma_FA_HN11A_2_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_4_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_5_mieloides_notumorales.csv,dysplasia_FA_HN11A_2_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_1_mieloides_notumorales.csv,carcinoma_FA_HN14_3_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_5_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_2_mieloides_notumorales.csv,dysplasia_FA_HN15_3_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_3_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_5_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_3_mieloides_notumorales.csv,dysplasia_FA_HN14_2_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_mieloides_notumorales.csv,dysplasia_FA_HN11A_5_mieloides_notumorales.csv,dysplasia_FA_HN15_2_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_2_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_4_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_3_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_3_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_2_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_mieloides_notumorales.csv,dysplasia_FA_HN15_5_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_2_mieloides_notumorales.csv,dysplasia_FA_HN11A_1_mieloides_notumorales.csv
stroma_ad_dysplasia_FA_HN15_1_mieloides_notumorales.csv,1.585093368000099e-308,50.637401366574224,59.55032140619291,50.058839388400756,101.70785187477503,36.89092623211839,41.9885454936022,53.177362015552234,69.25684139916291,54.901580439375834,36.43181791365852,29.1019648379216,59.63492263065743,48.709962747544225,61.92773647442931,38.7030756628625,38.25655180334678,80.77734259713645,43.55340042411912,49.60148592836485,31.37142448172699,77.55619460141972,39.84629770075777,23.56382170727997,39.64984113300109,53.374194005462314,34.3813034406798,29.1019648379216,31.13046038495203,55.30773522188349,44.05536686817376,33.40002773571757,67.36748290849707,27.513135704620765,45.83611803275468,42.471564082754966,29.1019648379216,53.47867315805732,39.47287973330006,50.40139524392083,71.8862969431,50.872247827543276,40.14466505647334,29.1019648379216,29.1019648379216,29.1019648379216
carcinoma_FA_HN14_1_mieloides_notumorales.csv,50.637401366574224,2.196677871785556e-308,54.76344432941622,58.053421450332735,101.70785187477503,27.796588236226142,45.00274554391629,53.177362015552234,73.64236827395362,54.901580439375834,32.12657349304891,31.288751960507724,25.4860864939766,34.063755979638074,64.70244884144347,41.390677966789696,50.637401366574224,80.77734259713645,23.645925268494665,19.009649185610783,36.62650963381435,102.26773680109929,31.456665078003795,50.637401366574224,32.981127095124094,25.771227288758695,56.038052740448606,26.055026463308536,26.272419622051956,79.05511410709434,44.05536686817379,35.93067510029866,32.62884213193658,50.637401366574224,23.94085285155029,36.98379188678598,42.171723524141015,44.75769382982331,23.16677055378966,50.40139524392083,71.8862969431,28.657392413054325,50.637401366574224,37.2640050974386,50.637401366574224,35.85236562661572
carcinoma_FA_HN15_2_mieloides_notumorales.csv,59.55032140619291,54.76344432941622,1.860316195184136e-308,33.91599312357653,76.73369229754331,72.98875828582459,45.00274554391629,72.29603530601295,36.73517284961957,65.345099230745,42.45621404498878,58.43873242745735,39.0387759375175,72.54822369616969,33.91599312357653,41.390677966789696,60.289968038597706,80.77734259713645,72.98875828582459,37.82845351727272,36.73517284961957,75.88559827093255,33.91599312357653,72.98875828582459,36.73517284961957,36.73517284961957,60.50253240112308,72.98875828582459,72.98875828582459,51.708812262458906,72.98875828582459,72.03385854467152,33.91599312357653,69.34710332106451,72.39529025728183,72.98875828582459,60.04077130111453,33.91599312357653,72.98875828582459,45.45993141315995,60.7280307966555,55.46294696750766,72.98875828582459,69.11459397714344,66.56599398967288,37.433107353058446
stroma_ad_dysplasia_FA_HN14_4_mieloides_notumorales.csv,50.058839388400756,58.053421450332735,33.91599312357653,7.82208396731841e-309,101.70785187477503,59.045139007852555,45.00274554391629,59.045139007852555,37.0863834792365,54.901580439375834,32.12657349304891,59.045139007852555,43.50832030404375,58.75247671945057,43.4269712839711,41.390677966789696,49.71609036274981,80.77734259713645,59.045139007852555,41.11843063818924,36.131124190387425,72.59562115001603,37.90272747590984,50.84974817131895,38.26818802503419,36.69060096158657,50.058839388400756,59.045139007852555,59.045139007852555,48.41883514154239,59.045139007852555,59.045139007852555,38.71750668303133,40.93795474821934,59.045139007852555,58.18816509420762,55.80873349666524,38.34599523002993,59.045139007852555,50.40139524392083,71.8862969431,58.75292408842418,59.045139007852555,59.045139007852555,59.045139007852555,29.539028039045988
stroma_ad_carcinoma_FA_HN15_1_mieloides_notumorales.csv,101.70785187477503,101.70785187477503,76.73369229754331,101.70785187477503,1.024316362092959e-308,101.70785187477503,101.70785187477503,89.83371697608027,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477506,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,75.61616918497867,101.70785187477503,101.70785187477503,83.38793286697228,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,76.13724360615583,62.521007531413375,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503
stroma_ad_carcinoma_FA_HN14_3_mieloides_notumorales.csv,36.89092623211839,27.796588236226142,72.98875828582459,59.045139007852555,101.70785187477503,1.101904887441382e-308,45.00274554391629,53.177362015552234,73.64236827395362,54.901580439375834,37.39540822676909,31.592389927822182,43.52125662812486,34.063755979638074,64.70244884144347,55.20922569516847,38.25655180334678,80.77734259713645,25.00571100586697,44.73157904836964,38.23870307815923,102.26773680109929,49.417941862950315,36.89092623211839,57.99211587481091,53.56781552498484,56.038052740448606,18.119709602232263,17.590633699209533,79.05511410709434,44.05536686817376,15.636602354301743,54.3684264631959,28.234044116389327,20.537429183977736,25.51083280378377,24.65721746306113,47.14697923642572,19.387255976578984,51.41872900975652,71.8862969431,33.53819779742241,40.14466505647334,34.421833754814784,23.007675094782712,42.57979028277512
stroma_ad_carcinoma_FA_HN15_4_mieloides_notumorales.csv,41.9885454936022,45.00274554391629,45.00274554391629,45.00274554391629,101.70785187477503,45.00274554391629,6.826467316864136e-309,53.177362015552234,45.00274554391629,54.901580439375834,45.00274554391629,45.00274554391629,49.360080465704414,43.054413728221874,45.00274554391629,33.2196974944724,46.5577889179727,80.77734259713645,45.00274554391629,45.48571418516677,45.00274554391629,74.95951276824582,45.00274554391629,45.60976244212411,45.00274554391629,49.25842226226423,46.5577889179727,45.00274554391629,45.00274554391629,52.71105338870959,44.05536686817379,45.00274554391629,60.207250300775456,45.00274554391629,45.00274554391629,45.00274554391629,45.00274554391629,45.00274554391629,45.00274554391629,50.40139524392083,71.8862969431,45.00274554391629,43.971941217474225,46.5577889179727,45.00274554391629,45.00274554391629
dysplasia_FA_HN14_1_mieloides_notumorales.csv,53.177362015552234,53.177362015552234,72.29603530601295,59.045139007852555,89.83371697608027,53.177362015552234,53.177362015552234,1.1920901968949873e-308,73.64236827395362,54.901580439375834,53.177362015552234,53.177362015552234,54.594257620674824,54.41871977711958,64.70244884144347,55.20922569516847,53.177362015552234,80.77734259713645,53.177362015552234,53.2616774701965,53.177362015552234,102.26773680109929,53.177362015552234,53.177362015552234,53.17736201555226,61.24934240785882,56.038052740448606,53.177362015552234,53.177362015552234,79.05511410709434,53.177362015552234,53.177362015552234,62.898524885022766,53.177362015552234,53.177362015552234,53.177362015552234,53.177362015552234,53.47867315805732,53.177362015552234,53.177362015552234,53.17736201555226,53.177362015552234,53.177362015552234,53.177362015552234,53.177362015552234,53.177362015552234
carcinoma_FA_HN14_4_mieloides_notumorales.csv,69.25684139916291,73.64236827395362,36.73517284961957,37.0863834792365,101.70785187477503,73.64236827395362,45.00274554391629,73.64236827395362,1.732181061907533e-308,59.29319271505496,55.664700492020216,69.26543884355834,65.9729903564155,64.30269795367118,32.99488801905545,41.646033856879825,38.97882906775669,80.77734259713645,73.64236827395362,64.76266793617071,59.7753614883689,50.48495525881307,58.20015034227606,56.39996940553958,48.71653165319012,55.926431459555516,34.87553795848312,73.64236827395362,70.08324702442707,33.560560360342095,73.64236827395362,73.64236827395362,55.12582052134445,47.096539436704035,73.64236827395362,73.64236827395362,69.52986775560788,50.0899933678449,73.64236827395362,50.40139524392083,71.88629694310004,73.64236827395362,73.30693981604415,73.64236827395362,73.64236827395362,50.319043071938495
dysplasia_FA_HN11A_4_mieloides_notumorales.csv,54.901580439375834,54.901580439375834,65.345099230745,54.901580439375834,101.70785187477503,54.901580439375834,54.901580439375834,54.901580439375834,59.29319271505496,1.449994366070594e-308,54.901580439375834,54.901580439375834,54.901580439375834,54.901580439375834,54.901580439375834,54.901580439375834,54.901580439375834,80.77734259713645,54.901580439375834,54.901580439375834,54.901580439375834,67.59254591731175,54.901580439375834,54.901580439375834,54.901580439375834,54.901580439375834,54.901580439375834,54.901580439375834,54.901580439375834,54.901580439375834,54.901580439375834,54.901580439375834,63.78677898858686,54.901580439375834,54.901580439375834,54.901580439375834,54.901580439375834,54.901580439375834,54.901580439375834,54.901580439375834,71.8862969431,54.901580439375834,54.901580439375834,54.901580439375834,54.901580439375834,54.901580439375834
