,dysplasia_FA_HN11A_4_otras.csv,carcinoma_FA_HN11A_5_otras.csv,stroma_ad_dysplasia_FA_HN11A_1_otras.csv,stroma_ad_dysplasia_FA_HN11A_3_otras.csv,dysplasia_FA_HN11A_3_otras.csv,stroma_ad_dysplasia_FA_HN15_2_otras.csv,stroma_ad_carcinoma_FA_HN11A_2_otras.csv,carcinoma_FA_HN14_3_otras.csv,carcinoma_FA_HN14_4_otras.csv,stroma_ad_carcinoma_FA_HN11A_1_otras.csv,stroma_ad_carcinoma_FA_HN14_1_otras.csv,stroma_ad_dysplasia_FA_HN14_2_otras.csv,stroma_ad_dysplasia_FA_HN11A_5_otras.csv,dysplasia_FA_HN15_5_otras.csv,dysplasia_FA_HN14_1_otras.csv,dysplasia_FA_HN11A_1_otras.csv,stroma_ad_dysplasia_FA_HN15_4_otras.csv,carcinoma_FA_HN14_2_otras.csv,dysplasia_FA_HN11A_5_otras.csv,carcinoma_FA_HN15_1_otras.csv,carcinoma_FA_HN15_2_otras.csv,stroma_ad_carcinoma_FA_HN15_1_otras.csv,stroma_ad_dysplasia_FA_HN11A_4_otras.csv,stroma_ad_carcinoma_FA_HN14_3_otras.csv,stroma_ad_carcinoma_FA_HN14_5_otras.csv,carcinoma_FA_HN11A_2_otras.csv,stroma_ad_dysplasia_FA_HN14_3_otras.csv,carcinoma_FA_HN14_1_otras.csv,stroma_ad_carcinoma_FA_HN14_4_otras.csv,dysplasia_FA_HN14_2_otras.csv,dysplasia_FA_HN11A_2_otras.csv,dysplasia_FA_HN15_1_otras.csv,stroma_ad_dysplasia_FA_HN11A_2_otras.csv,stroma_ad_carcinoma_FA_HN15_4_otras.csv,stroma_ad_dysplasia_FA_HN15_1_otras.csv,stroma_ad_dysplasia_FA_HN15_5_otras.csv,stroma_ad_dysplasia_FA_HN14_4_otras.csv,stroma_ad_dysplasia_FA_HN14_1_otras.csv,stroma_ad_carcinoma_FA_HN14_2_otras.csv,carcinoma_FA_HN11A_1_otras.csv,stroma_ad_carcinoma_FA_HN15_3_otras.csv,dysplasia_FA_HN15_2_otras.csv,carcinoma_FA_HN11A_3_otras.csv,carcinoma_FA_HN11A_4_otras.csv,stroma_ad_carcinoma_FA_HN15_2_otras.csv,dysplasia_FA_HN15_3_otras.csv,stroma_ad_dysplasia_FA_HN15_3_otras.csv
dysplasia_FA_HN11A_4_otras.csv,2.0987559993683687e-308,32.67893099656072,32.67893099656072,32.67893099656072,inf,32.67893099656072,13.874355305589447,inf,29.414775847197475,32.67893099656072,inf,32.67893099656072,32.67893099656072,32.67893099656072,32.67893099656072,32.67893099656072,32.67893099656072,30.136190634250838,inf,32.67893099656072,32.67893099656072,32.67893099656072,32.67893099656072,24.786577645535345,inf,32.67893099656072,inf,inf,inf,inf,32.67893099656072,32.67893099656072,32.67893099656072,inf,32.67893099656072,21.98272231489736,19.626407578112577,inf,14.358421141909275,32.67893099656072,32.67893099656072,32.67893099656072,32.67893099656072,32.67893099656072,inf,32.67893099656072,32.67893099656072
carcinoma_FA_HN11A_5_otras.csv,32.67893099656072,0.0,0.0,0.0,inf,0.0,19.253852104027242,inf,9.473610421386994,0.0,inf,18.365694176495914,0.0,0.0,0.0,2.5519246589868487,5.879319764700745,7.0430579586101905,inf,0.0,0.0,0.0,0.0,30.656809674431585,inf,7.225236205757568,inf,inf,inf,inf,7.047167584191509,0.0,0.0,inf,0.0,15.462178611327609,20.75252717373624,inf,18.44111063630433,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0
stroma_ad_dysplasia_FA_HN11A_1_otras.csv,32.67893099656072,0.0,0.0,0.0,inf,0.0,19.253852104027242,inf,9.473610421386994,0.0,inf,18.365694176495914,0.0,0.0,0.0,2.5519246589868487,5.879319764700745,7.0430579586101905,inf,0.0,0.0,0.0,0.0,30.656809674431585,inf,7.225236205757568,inf,inf,inf,inf,7.047167584191509,0.0,0.0,inf,0.0,15.462178611327609,20.75252717373624,inf,18.44111063630433,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0
stroma_ad_dysplasia_FA_HN11A_3_otras.csv,32.67893099656072,0.0,0.0,0.0,inf,0.0,19.253852104027242,inf,9.473610421386994,0.0,inf,18.365694176495914,0.0,0.0,0.0,2.5519246589868487,5.879319764700745,7.0430579586101905,inf,0.0,0.0,0.0,0.0,30.656809674431585,inf,7.225236205757568,inf,inf,inf,inf,7.047167584191509,0.0,0.0,inf,0.0,15.462178611327609,20.75252717373624,inf,18.44111063630433,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0
dysplasia_FA_HN11A_3_otras.csv,inf,inf,inf,inf,1.3999389087315945e-308,inf,inf,20.361590485271833,inf,inf,64.55075359871283,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,20.361590485271833,17.143842034938018,inf,22.705996373591063,inf,inf,inf,20.361590485271833,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,27.69030648044688,inf,inf
stroma_ad_dysplasia_FA_HN15_2_otras.csv,32.67893099656072,0.0,0.0,0.0,inf,0.0,19.253852104027242,inf,9.473610421386994,0.0,inf,18.365694176495914,0.0,0.0,0.0,2.5519246589868487,5.879319764700745,7.0430579586101905,inf,0.0,0.0,0.0,0.0,30.656809674431585,inf,7.225236205757568,inf,inf,inf,inf,7.047167584191509,0.0,0.0,inf,0.0,15.462178611327609,20.75252717373624,inf,18.44111063630433,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0
stroma_ad_carcinoma_FA_HN11A_2_otras.csv,13.874355305589447,19.253852104027242,19.253852104027242,19.253852104027242,inf,19.253852104027242,2.029224429163073e-308,inf,16.143456717203833,19.253852104027242,inf,19.253852104027246,19.253852104027242,19.253852104027242,19.253852104027242,19.253852104027246,19.253852104027246,16.864871504257195,inf,19.253852104027242,19.253852104027242,19.253852104027242,19.253852104027242,29.342899262728423,inf,19.253852104027246,inf,inf,inf,inf,19.253852104027246,19.253852104027242,19.253852104027242,inf,19.253852104027242,13.336524986814652,13.938402401225432,inf,15.0690712271047,19.253852104027242,19.253852104027242,19.253852104027242,19.253852104027242,19.253852104027242,inf,19.253852104027242,19.253852104027242
carcinoma_FA_HN14_3_otras.csv,inf,inf,inf,inf,20.361590485271833,inf,inf,2.0973527927418605e-308,inf,inf,51.09266434320419,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,16.142571350740155,21.4756572354097,inf,36.1640856290997,inf,inf,inf,5.7148527661185105,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,41.14839573595552,inf,inf
carcinoma_FA_HN14_4_otras.csv,29.414775847197475,9.473610421386994,9.473610421386994,9.473610421386994,inf,9.473610421386994,16.143456717203833,inf,1.8857561198920484e-308,9.473610421386994,inf,18.365694176495914,9.473610421386994,9.473610421386994,9.473610421386994,9.473610421386994,9.473610421386994,6.352329575123562,inf,9.473610421386994,9.473610421386994,9.473610421386994,9.473610421386994,30.656809674431585,inf,9.473610421386994,inf,inf,inf,inf,9.473610421386994,9.473610421386994,9.473610421386994,inf,9.473610421386994,15.462178611327609,20.75252717373624,inf,16.74149534623504,9.473610421386994,9.473610421386994,9.473610421386994,9.473610421386994,9.473610421386994,inf,9.473610421386994,9.473610421386994
stroma_ad_carcinoma_FA_HN11A_1_otras.csv,32.67893099656072,0.0,0.0,0.0,inf,0.0,19.253852104027242,inf,9.473610421386994,0.0,inf,18.365694176495914,0.0,0.0,0.0,2.5519246589868487,5.879319764700745,7.0430579586101905,inf,0.0,0.0,0.0,0.0,30.656809674431585,inf,7.225236205757568,inf,inf,inf,inf,7.047167584191509,0.0,0.0,inf,0.0,15.462178611327609,20.75252717373624,inf,18.44111063630433,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0
