,stroma_ad_dysplasia_FA_HN15_3_linfoides.csv,dysplasia_FA_HN15_5_linfoides.csv,carcinoma_FA_HN15_2_linfoides.csv,stroma_ad_carcinoma_FA_HN15_2_linfoides.csv,carcinoma_FA_HN15_1_linfoides.csv,dysplasia_FA_HN14_1_linfoides.csv,stroma_ad_dysplasia_FA_HN15_1_linfoides.csv,stroma_ad_dysplasia_FA_HN14_2_linfoides.csv,stroma_ad_carcinoma_FA_HN14_2_linfoides.csv,stroma_ad_carcinoma_FA_HN11A_1_linfoides.csv,stroma_ad_dysplasia_FA_HN11A_4_linfoides.csv,dysplasia_FA_HN11A_5_linfoides.csv,carcinoma_FA_HN14_4_linfoides.csv,stroma_ad_carcinoma_FA_HN14_4_linfoides.csv,stroma_ad_dysplasia_FA_HN11A_1_linfoides.csv,stroma_ad_carcinoma_FA_HN14_5_linfoides.csv,carcinoma_FA_HN14_1_linfoides.csv,dysplasia_FA_HN11A_4_linfoides.csv,carcinoma_FA_HN11A_2_linfoides.csv,stroma_ad_carcinoma_FA_HN15_1_linfoides.csv,carcinoma_FA_HN11A_5_linfoides.csv,stroma_ad_dysplasia_FA_HN15_2_linfoides.csv,stroma_ad_dysplasia_FA_HN15_5_linfoides.csv,carcinoma_FA_HN11A_4_linfoides.csv,stroma_ad_carcinoma_FA_HN14_3_linfoides.csv,dysplasia_FA_HN11A_2_linfoides.csv,dysplasia_FA_HN15_1_linfoides.csv,dysplasia_FA_HN11A_3_linfoides.csv,stroma_ad_dysplasia_FA_HN11A_5_linfoides.csv,dysplasia_FA_HN14_2_linfoides.csv,stroma_ad_dysplasia_FA_HN15_4_linfoides.csv,stroma_ad_dysplasia_FA_HN14_4_linfoides.csv,carcinoma_FA_HN11A_1_linfoides.csv,dysplasia_FA_HN15_3_linfoides.csv,stroma_ad_carcinoma_FA_HN15_4_linfoides.csv,stroma_ad_dysplasia_FA_HN11A_3_linfoides.csv,stroma_ad_dysplasia_FA_HN14_3_linfoides.csv,stroma_ad_dysplasia_FA_HN14_1_linfoides.csv,carcinoma_FA_HN14_2_linfoides.csv,carcinoma_FA_HN14_3_linfoides.csv,dysplasia_FA_HN15_2_linfoides.csv,stroma_ad_carcinoma_FA_HN15_3_linfoides.csv,stroma_ad_dysplasia_FA_HN11A_2_linfoides.csv,dysplasia_FA_HN11A_1_linfoides.csv,carcinoma_FA_HN11A_3_linfoides.csv,stroma_ad_carcinoma_FA_HN14_1_linfoides.csv,stroma_ad_carcinoma_FA_HN11A_2_linfoides.csv
stroma_ad_dysplasia_FA_HN15_3_linfoides.csv,1.4573789181992237e-308,59.94822725770679,59.94822725770679,34.5008461362593,59.94822725770679,59.94822725770679,59.94822725770679,44.29785963945707,59.94822725770679,34.5008461362593,59.94822725770679,59.94822725770679,59.94822725770679,59.948227257706804,59.94822725770679,59.94822725770679,59.94822725770679,87.96434501990569,79.20395363088758,49.67578956361288,44.70132259420902,48.98201504453243,59.94822725770679,59.94822725770679,59.94822725770679,59.94822725770679,59.94822725770679,43.64612185067671,59.94822725770679,53.06559561687064,59.94822725770679,59.94822725770679,59.94822725770679,96.50177249518146,53.0148577811066,59.94822725770679,59.94822725770679,59.94822725770679,59.94822725770679,59.94822725770679,59.94822725770679,59.94822725770679,59.94822725770679,59.94822725770679,59.94822725770679,59.94822725770679,28.298066673551148
dysplasia_FA_HN15_5_linfoides.csv,59.94822725770679,0.0,0.0,42.54323835401908,0.0,0.12340202419441226,24.44487983065588,34.37536436165561,25.88948363264226,59.25216617979724,33.151639512232435,40.24316979178686,0.0,61.59436160977063,47.230866799725305,46.299603119472934,23.69016539439818,87.96434501990569,79.20395363088758,52.35069447682963,43.07766858059094,44.38119551664663,36.2213660713721,0.0,25.65196391656805,37.52365669691899,0.0,28.727394104867827,36.53285480844775,9.271865784820248,30.424121859070567,35.32529489940737,4.195456190608336,96.50177249518146,61.17136298002009,33.700433178832625,29.901198587154283,42.82864199517651,0.0,0.0,35.883764217630414,32.55334105491511,32.30628539695543,27.625893519250162,0.43899174252541684,31.28451377183751,53.148185348689665
carcinoma_FA_HN15_2_linfoides.csv,59.94822725770679,0.0,0.0,42.54323835401908,0.0,0.12340202419441226,24.44487983065588,34.37536436165561,25.88948363264226,59.25216617979724,33.151639512232435,40.24316979178686,0.0,61.59436160977063,47.230866799725305,46.299603119472934,23.69016539439818,87.96434501990569,79.20395363088758,52.35069447682963,43.07766858059094,44.38119551664663,36.2213660713721,0.0,25.65196391656805,37.52365669691899,0.0,28.727394104867827,36.53285480844775,9.271865784820248,30.424121859070567,35.32529489940737,4.195456190608336,96.50177249518146,61.17136298002009,33.700433178832625,29.901198587154283,42.82864199517651,0.0,0.0,35.883764217630414,32.55334105491511,32.30628539695543,27.625893519250162,0.43899174252541684,31.28451377183751,53.148185348689665
stroma_ad_carcinoma_FA_HN15_2_linfoides.csv,34.5008461362593,42.54323835401908,42.54323835401908,1.2876238231132097e-308,42.54323835401908,42.54323835401908,42.54323835401908,34.37536436165561,42.54323835401908,25.241415511272606,42.54323835401908,42.54323835401908,42.54323835401908,61.59436160977063,47.230866799725305,46.299603119472934,42.54323835401908,87.96434501990569,79.20395363088758,39.06947147426564,27.424038069306164,42.54323835401908,42.54323835401908,42.54323835401908,42.54323835401908,37.523656696919005,42.54323835401908,39.05737437826963,42.54323835401908,42.54323835401908,40.58235708457289,42.54323835401908,42.54323835401908,96.50177249518146,45.60874108972314,42.54323835401908,40.90791180078406,42.82864199517651,42.54323835401908,42.54323835401908,42.54323835401908,42.54323835401908,42.54323835401908,42.54323835401908,42.54323835401908,42.54323835401908,43.94138338521017
carcinoma_FA_HN15_1_linfoides.csv,59.94822725770679,0.0,0.0,42.54323835401908,0.0,0.12340202419441226,24.44487983065588,34.37536436165561,25.88948363264226,59.25216617979724,33.151639512232435,40.24316979178686,0.0,61.59436160977063,47.230866799725305,46.299603119472934,23.69016539439818,87.96434501990569,79.20395363088758,52.35069447682963,43.07766858059094,44.38119551664663,36.2213660713721,0.0,25.65196391656805,37.52365669691899,0.0,28.727394104867827,36.53285480844775,9.271865784820248,30.424121859070567,35.32529489940737,4.195456190608336,96.50177249518146,61.17136298002009,33.700433178832625,29.901198587154283,42.82864199517651,0.0,0.0,35.883764217630414,32.55334105491511,32.30628539695543,27.625893519250162,0.43899174252541684,31.28451377183751,53.148185348689665
dysplasia_FA_HN14_1_linfoides.csv,59.94822725770679,0.12340202419441226,0.12340202419441226,42.54323835401908,0.12340202419441226,2.1966289449739944e-308,24.44487983065588,34.37536436165561,25.88948363264226,59.25216617979724,33.151639512232435,40.24316979178687,0.12340202419441226,61.59436160977063,47.230866799725305,46.299603119472934,23.69016539439818,87.96434501990568,79.20395363088758,52.35069447682963,43.07766858059094,44.38119551664663,36.2213660713721,0.12340202419441226,25.65196391656805,37.52365669691899,0.12340202419441226,28.727394104867827,36.53285480844775,9.271865784820248,30.424121859070567,35.32529489940737,4.195456190608336,96.50177249518144,61.17136298002009,33.700433178832625,29.901198587154283,42.82864199517651,0.12340202419441226,0.12340202419441226,35.883764217630414,32.5533410549151,32.30628539695543,27.625893519250162,0.43899174252541684,31.28451377183751,53.148185348689665
stroma_ad_dysplasia_FA_HN15_1_linfoides.csv,59.94822725770679,24.44487983065588,24.44487983065588,42.54323835401908,24.44487983065588,24.44487983065588,1.6090000467423853e-308,31.443228065467224,24.44487983065588,59.25216617979724,24.44487983065588,40.24316979178687,24.44487983065588,47.037725194169184,34.26518419294271,29.48711092149631,24.44487983065588,87.96434501990569,79.20395363088758,52.35069447682963,43.07766858059094,44.38119551664663,25.190879587494564,24.44487983065588,20.17403880519791,25.997809685785995,24.44487983065588,28.727394104867827,27.183073231547667,24.44487983065588,30.424121859070567,35.32529489940737,24.44487983065588,96.50177249518146,61.17136298002009,23.685980644079677,29.901198587154283,39.22619735043108,24.44487983065588,24.44487983065588,35.883764217630414,32.55334105491511,28.760562948454066,24.44487983065588,24.44487983065588,24.60314071358232,53.148185348689665
stroma_ad_dysplasia_FA_HN14_2_linfoides.csv,44.29785963945707,34.37536436165561,34.37536436165561,34.37536436165561,34.37536436165561,34.37536436165561,31.443228065467224,1.289704884789311e-308,34.25919139904501,39.31804481576134,33.151639512232435,40.24316979178687,34.37536436165561,61.59436160977063,41.73127422609555,31.443228065467224,34.37536436165561,87.96434501990569,79.20395363088758,47.19286274688068,30.131236228527627,44.38119551664663,31.443228065467224,34.37536436165561,31.443228065467224,37.52365669691899,34.37536436165561,30.93398310565459,31.443228065467224,34.37536436165561,34.37536436165561,35.32529489940737,34.37536436165561,96.50177249518146,55.41107520839523,33.700433178832625,34.37536436165561,31.443228065467224,34.37536436165561,34.37536436165561,35.883764217630414,34.37536436165561,31.443228065467224,34.37536436165561,34.37536436165561,31.443228065467224,53.148185348689665
stroma_ad_carcinoma_FA_HN14_2_linfoides.csv,59.94822725770679,25.88948363264226,25.88948363264226,42.54323835401908,25.88948363264226,25.88948363264226,24.44487983065588,34.25919139904501,1.3796222620495234e-308,59.25216617979724,20.503595786257485,40.24316979178687,25.88948363264226,61.59436160977063,47.230866799725305,44.955731836714264,25.88948363264226,87.96434501990569,79.20395363088758,52.35069447682963,43.07766858059094,44.38119551664663,34.033308562049484,25.88948363264226,25.651963916568064,37.52365669691899,25.88948363264226,28.727394104867827,36.53285480844775,25.88948363264226,30.424121859070567,35.32529489940737,25.88948363264226,96.50177249518146,61.17136298002009,24.36588764732285,29.901198587154283,37.51198288813151,25.88948363264226,25.88948363264226,35.883764217630414,32.55334105491511,26.0057836064438,12.850970002102954,25.88948363264226,29.314283298443854,53.148185348689665
stroma_ad_carcinoma_FA_HN11A_1_linfoides.csv,34.5008461362593,59.25216617979724,59.25216617979724,25.241415511272606,59.25216617979724,59.25216617979724,59.25216617979724,39.31804481576134,59.25216617979724,2.223039946644853e-308,59.25216617979724,59.25216617979724,59.25216617979724,61.59436160977063,59.25216617979724,59.25216617979724,59.25216617979724,87.96434501990569,79.20395363088758,44.69597473991715,39.721507770513284,52.56970771240907,59.25216617979724,59.25216617979724,59.25216617979724,59.25216617979724,59.25216617979724,47.233814518553345,59.25216617979724,51.87481999677908,59.25216617979724,59.25216617979724,59.25216617979724,96.50177249518146,53.0148577811066,59.25216617979724,59.25216617979724,59.25216617979724,59.25216617979724,59.25216617979724,59.25216617979724,59.25216617979724,59.25216617979724,59.25216617979724,59.25216617979724,59.25216617979724,31.885759341427786
