,stroma_ad_dysplasia_FA_HN15_3_linfoides.csv,dysplasia_FA_HN15_5_linfoides.csv,carcinoma_FA_HN15_2_linfoides.csv,stroma_ad_carcinoma_FA_HN15_2_linfoides.csv,carcinoma_FA_HN15_1_linfoides.csv,dysplasia_FA_HN14_1_linfoides.csv,stroma_ad_dysplasia_FA_HN15_1_linfoides.csv,stroma_ad_dysplasia_FA_HN14_2_linfoides.csv,stroma_ad_carcinoma_FA_HN14_2_linfoides.csv,stroma_ad_carcinoma_FA_HN11A_1_linfoides.csv,stroma_ad_dysplasia_FA_HN11A_4_linfoides.csv,dysplasia_FA_HN11A_5_linfoides.csv,carcinoma_FA_HN14_4_linfoides.csv,stroma_ad_carcinoma_FA_HN14_4_linfoides.csv,stroma_ad_dysplasia_FA_HN11A_1_linfoides.csv,stroma_ad_carcinoma_FA_HN14_5_linfoides.csv,carcinoma_FA_HN14_1_linfoides.csv,dysplasia_FA_HN11A_4_linfoides.csv,carcinoma_FA_HN11A_2_linfoides.csv,stroma_ad_carcinoma_FA_HN15_1_linfoides.csv,carcinoma_FA_HN11A_5_linfoides.csv,stroma_ad_dysplasia_FA_HN15_2_linfoides.csv,stroma_ad_dysplasia_FA_HN15_5_linfoides.csv,carcinoma_FA_HN11A_4_linfoides.csv,stroma_ad_carcinoma_FA_HN14_3_linfoides.csv,dysplasia_FA_HN11A_2_linfoides.csv,dysplasia_FA_HN15_1_linfoides.csv,dysplasia_FA_HN11A_3_linfoides.csv,stroma_ad_dysplasia_FA_HN11A_5_linfoides.csv,dysplasia_FA_HN14_2_linfoides.csv,stroma_ad_dysplasia_FA_HN15_4_linfoides.csv,stroma_ad_dysplasia_FA_HN14_4_linfoides.csv,carcinoma_FA_HN11A_1_linfoides.csv,dysplasia_FA_HN15_3_linfoides.csv,stroma_ad_carcinoma_FA_HN15_4_linfoides.csv,stroma_ad_dysplasia_FA_HN11A_3_linfoides.csv,stroma_ad_dysplasia_FA_HN14_3_linfoides.csv,stroma_ad_dysplasia_FA_HN14_1_linfoides.csv,carcinoma_FA_HN14_2_linfoides.csv,carcinoma_FA_HN14_3_linfoides.csv,dysplasia_FA_HN15_2_linfoides.csv,stroma_ad_carcinoma_FA_HN15_3_linfoides.csv,stroma_ad_dysplasia_FA_HN11A_2_linfoides.csv,dysplasia_FA_HN11A_1_linfoides.csv,carcinoma_FA_HN11A_3_linfoides.csv,stroma_ad_carcinoma_FA_HN14_1_linfoides.csv,stroma_ad_carcinoma_FA_HN11A_2_linfoides.csv
stroma_ad_dysplasia_FA_HN15_3_linfoides.csv,1.597253315885098e-308,172.810365374983,217.61124727025037,54.68544380241886,201.8121579754647,72.0121711774949,131.84097505195308,67.13581185266762,131.84097505195308,54.19908451563418,131.84097505195308,60.403451526425386,193.0212267994974,131.84097505195308,131.84097505195308,131.84097505195308,129.55451580983066,125.5873316999132,45.81249523462279,70.40185754986126,69.9868421301245,93.93509440389579,130.5008997912512,360.23321884117456,131.84097505195308,84.28959915338763,266.89969561156863,42.355481083215324,94.3881677642172,54.574294776914456,52.021286512743956,45.02937883484486,212.07581212650507,331.69712030045105,91.01927582913675,131.84097505195308,86.32857415144233,131.84097505195308,190.7828580098559,134.06600168915537,247.63030355768205,83.81647519092596,131.84097505195308,111.45724229733656,189.04921341470276,131.84097505195308,94.61210544475088
dysplasia_FA_HN15_5_linfoides.csv,172.810365374983,1.298529270996771e-308,115.60558328685721,203.62415931387983,130.37784101298126,156.49428476920542,206.3103328076836,206.3103328076836,206.3103328076836,203.13780002709518,206.3103328076836,149.4037457704364,122.97319541272941,206.3103328076836,206.3103328076836,206.3103328076836,103.44816845506983,93.77599345455027,157.63873718438379,133.05006481307873,206.3103328076836,206.3103328076836,206.3103328076836,307.845772066982,206.3103328076836,206.3103328076836,121.17872560777016,191.2941965946763,206.3103328076836,173.0939505327496,150.06294713797928,184.50891992438272,122.97319541272941,250.773574985535,206.3103328076836,206.3103328076836,123.8508751763913,206.3103328076836,70.52869336963047,122.97319541272941,127.86294821632657,131.33988982480093,206.3103328076836,206.3103328076836,174.69536588872114,206.3103328076836,206.3103328076836
carcinoma_FA_HN15_2_linfoides.csv,217.61124727025037,115.60558328685721,1.514643731646125e-308,240.64659868707827,155.910699329412,225.1668165279948,240.64659868707827,240.64659868707827,240.64659868707827,240.64659868707827,240.64659868707827,208.10223867366756,104.32307097508047,240.64659868707827,240.64659868707827,240.64659868707827,160.89785109348713,160.58973902444302,226.31126894317316,201.7225965718681,240.64659868707827,240.64659868707827,240.64659868707827,239.17324030819265,240.64659868707827,240.64659868707827,63.33013906111874,240.64659868707827,240.64659868707827,240.64659868707827,218.73547889676865,240.64659868707827,190.58085014509675,182.10104322674562,240.64659868707827,240.64659868707827,192.52340693518067,240.64659868707827,148.9208137297714,128.31867439377635,104.32307097508047,200.0124215835903,240.64659868707827,240.64659868707827,208.10223867366756,240.64659868707827,240.64659868707827
stroma_ad_carcinoma_FA_HN15_2_linfoides.csv,54.68544380241886,203.62415931387983,240.64659868707827,1.465769024729097e-308,232.74705403968545,77.59251429126053,87.21958611548396,87.29256624473717,104.49825315074366,67.06208274470964,104.49825315074366,115.08889532884425,227.690901233521,87.11903016309145,99.5046280639857,97.48320219961343,146.40544197797823,180.27277550233202,63.400322320158224,70.57409450080112,74.50530422515564,50.198723190468286,90.90590371991695,360.23321884117456,95.54295148703235,57.92151854993165,266.89969561156863,36.767369614287134,91.03033633238636,71.70138203380199,67.4487115104825,63.86890891835269,237.87888111520562,331.69712030045105,52.15138778524209,104.49825315074366,79.77328413748856,104.49825315074366,227.23240405688102,143.97801667889286,255.6561268307941,72.28426948907892,99.97328294561743,99.5046280639857,226.36558175930446,104.49825315074366,53.09955034808999
carcinoma_FA_HN15_1_linfoides.csv,201.8121579754647,130.37784101298126,155.910699329412,232.74705403968545,1.8443961075641865e-308,209.3677272332091,232.74705403968545,232.74705403968545,232.74705403968545,232.74705403968545,232.74705403968545,141.4087064490393,146.4148061257631,232.74705403968545,232.74705403968545,232.74705403968545,110.09215979990529,118.99530830774563,210.51217964838747,185.92350727708242,232.74705403968545,232.74705403968545,232.74705403968545,254.97232960297833,232.74705403968545,232.74705403968545,140.75979220116022,232.74705403968545,232.74705403968545,225.9673929967533,202.93638960198297,232.74705403968545,56.2683845330743,230.744182416022,232.74705403968545,232.74705403968545,176.724317640395,232.74705403968545,97.91150531780002,112.51958509899066,167.48710914441978,184.21333228880462,232.74705403968545,232.74705403968545,154.88328542467457,232.74705403968545,232.74705403968545
dysplasia_FA_HN14_1_linfoides.csv,72.0121711774949,156.49428476920542,225.1668165279948,77.59251429126053,209.3677272332091,1.133417894762497e-308,128.06319042308087,123.4109105923261,128.06319042308087,89.99389256176187,128.06319042308087,81.65735202306072,199.25542162088027,127.97557126502019,128.06319042308087,128.06319042308087,99.27556743330382,133.14290095765762,93.33994974903942,56.8827408133116,85.36557674031857,92.70738765823631,123.67953526921698,360.23321884117456,128.06319042308087,76.7340298956432,266.89969561156863,79.2739490429725,123.4109105923261,101.71935472143667,61.51072158752126,44.203479576114944,219.6313813842495,331.69712030045105,94.50866797807058,128.06319042308087,93.74518440227891,128.06319042308087,198.3384272676003,96.84814213421845,255.18587281542648,80.79788971701544,128.06319042308087,123.67953526921698,196.6047826724472,128.06319042308087,99.9296157590652
stroma_ad_dysplasia_FA_HN15_1_linfoides.csv,131.84097505195308,206.3103328076836,240.64659868707827,87.21958611548396,232.74705403968545,128.06319042308087,8.08715677523247e-309,79.666628260507,51.178411795594585,87.70594540226864,60.8884600930017,162.0427008151658,227.690901233521,19.155037939301167,19.26858498201082,19.1342920781469,177.7009741397328,194.63464090190968,127.49096421549169,139.78530040114424,71.91818778777832,48.08385987145408,11.404130126651637,360.23321884117456,13.085037559079026,64.41436473859935,266.89969561156863,99.5495488346875,47.51686215368562,117.74979489661422,131.27885923869394,109.580745913664,237.87888111520562,331.69712030045105,55.99417790089484,50.10062077218534,144.38489521948793,17.61812061635264,227.23240405688102,176.48726149019012,255.6561268307941,140.64038789528314,31.95552320137928,45.43804798933459,226.36558175930446,50.02404183712133,49.014291829433745
stroma_ad_dysplasia_FA_HN14_2_linfoides.csv,67.13581185266762,206.3103328076836,240.64659868707827,87.29256624473717,232.74705403968545,123.4109105923261,79.666628260507,8.584977061413854e-309,100.72177422325518,49.15409046840065,100.72177422325518,122.64185318382121,227.690901233521,73.29273886536879,87.52145213932101,87.07014429329547,153.9583998329552,187.825733357309,108.58048400616912,108.77886670609843,53.78240628984395,46.44059537192621,68.26249813385536,360.23321884117456,86.08135386391766,63.27889051622097,266.89969561156863,86.00532636477317,32.149766106821374,86.31536723385915,97.51428410618888,94.94450345404758,237.87888111520562,331.69712030045105,58.656958495273116,99.37886205696398,124.70558330767949,97.28474887685962,227.23240405688102,155.32318404580735,255.6561268307941,122.19348434716312,92.42032509064046,49.21884063994074,226.36558175930446,100.72177422325518,39.84107908577565
stroma_ad_carcinoma_FA_HN14_2_linfoides.csv,131.84097505195308,206.3103328076836,240.64659868707827,104.49825315074366,232.74705403968545,128.06319042308087,51.178411795594585,100.72177422325518,6.489102641285193e-309,104.74143279413602,24.326082117522468,162.0427008151658,227.690901233521,57.55230119073279,43.32358791678055,43.92717427826747,177.7009741397328,194.63464090190968,127.49096421549169,139.78530040114424,96.84755398689086,84.87342785000521,62.58254192224622,360.23321884117456,44.763686192183926,89.69617547525928,266.89969561156863,110.66323451034543,84.64689116984451,119.7633575413088,131.27885923869394,114.05587284549225,237.87888111520562,331.69712030045105,86.33133713738474,31.466177999137585,144.38489521948793,35.40999713334614,227.23240405688102,176.48726149019012,255.6561268307941,140.64038789528314,38.424714965461106,76.11235390328483,226.36558175930446,8.497571207005858,84.53492232957765
stroma_ad_carcinoma_FA_HN11A_1_linfoides.csv,54.19908451563418,203.13780002709518,240.64659868707827,67.06208274470964,232.74705403968545,89.99389256176187,87.70594540226864,49.15409046840065,104.74143279413602,1.1515855244198647e-308,104.74143279413602,114.60253604205957,227.690901233521,81.33205600713043,95.56076928108266,95.10946143505711,145.91908269119358,179.78641621554738,78.41938381295722,73.52634170806508,22.726213828824115,39.736009888261606,76.301815275617,360.23321884117456,94.1206710056793,30.090514637753444,266.89969561156863,66.79701577262139,52.89186055604985,51.0628422358258,60.82102510391138,48.153862993048676,237.87888111520562,331.69712030045105,36.82019131350256,104.74143279413602,98.07563440376916,104.74143279413602,227.23240405688102,143.4916573921082,255.6561268307941,86.94095934912977,100.4596422324021,83.72869781886101,226.36558175930446,104.74143279413602,40.4130209291167
