,stroma_ad_dysplasia_FA_HN15_3_linfoides.csv,dysplasia_FA_HN15_5_linfoides.csv,carcinoma_FA_HN15_2_linfoides.csv,stroma_ad_carcinoma_FA_HN15_2_linfoides.csv,carcinoma_FA_HN15_1_linfoides.csv,dysplasia_FA_HN14_1_linfoides.csv,stroma_ad_dysplasia_FA_HN15_1_linfoides.csv,stroma_ad_dysplasia_FA_HN14_2_linfoides.csv,stroma_ad_carcinoma_FA_HN14_2_linfoides.csv,stroma_ad_carcinoma_FA_HN11A_1_linfoides.csv,stroma_ad_dysplasia_FA_HN11A_4_linfoides.csv,dysplasia_FA_HN11A_5_linfoides.csv,carcinoma_FA_HN14_4_linfoides.csv,stroma_ad_carcinoma_FA_HN14_4_linfoides.csv,stroma_ad_dysplasia_FA_HN11A_1_linfoides.csv,stroma_ad_carcinoma_FA_HN14_5_linfoides.csv,carcinoma_FA_HN14_1_linfoides.csv,dysplasia_FA_HN11A_4_linfoides.csv,carcinoma_FA_HN11A_2_linfoides.csv,stroma_ad_carcinoma_FA_HN15_1_linfoides.csv,carcinoma_FA_HN11A_5_linfoides.csv,stroma_ad_dysplasia_FA_HN15_2_linfoides.csv,stroma_ad_dysplasia_FA_HN15_5_linfoides.csv,carcinoma_FA_HN11A_4_linfoides.csv,stroma_ad_carcinoma_FA_HN14_3_linfoides.csv,dysplasia_FA_HN11A_2_linfoides.csv,dysplasia_FA_HN15_1_linfoides.csv,dysplasia_FA_HN11A_3_linfoides.csv,stroma_ad_dysplasia_FA_HN11A_5_linfoides.csv,dysplasia_FA_HN14_2_linfoides.csv,stroma_ad_dysplasia_FA_HN15_4_linfoides.csv,stroma_ad_dysplasia_FA_HN14_4_linfoides.csv,carcinoma_FA_HN11A_1_linfoides.csv,dysplasia_FA_HN15_3_linfoides.csv,stroma_ad_carcinoma_FA_HN15_4_linfoides.csv,stroma_ad_dysplasia_FA_HN11A_3_linfoides.csv,stroma_ad_dysplasia_FA_HN14_3_linfoides.csv,stroma_ad_dysplasia_FA_HN14_1_linfoides.csv,carcinoma_FA_HN14_2_linfoides.csv,carcinoma_FA_HN14_3_linfoides.csv,dysplasia_FA_HN15_2_linfoides.csv,stroma_ad_carcinoma_FA_HN15_3_linfoides.csv,stroma_ad_dysplasia_FA_HN11A_2_linfoides.csv,dysplasia_FA_HN11A_1_linfoides.csv,carcinoma_FA_HN11A_3_linfoides.csv,stroma_ad_carcinoma_FA_HN14_1_linfoides.csv,stroma_ad_carcinoma_FA_HN11A_2_linfoides.csv
stroma_ad_dysplasia_FA_HN15_3_linfoides.csv,0.0,199.50482042317168,199.50482042317168,187.8980750087513,199.50482042317168,199.6282224473661,233.63884809005464,189.63529328559272,569.1917552218646,127.01127876531419,996.9065629901543,288.1554668575985,199.50482042317168,284.3191240402606,380.91442007297644,285.22273667329745,234.3329342643005,312.5393236505378,292.6834035168407,266.7654937034771,483.63999170249747,238.64676698773985,252.00251277526894,199.50482042317168,371.0553709822003,240.664116119646,199.50482042317168,185.07403605105532,319.84377520638446,188.311683981345,218.03014622339145,276.6545241355965,204.57834691245546,295.2564378046445,261.92648527548437,804.2360871525142,263.6500913824104,437.3436443653484,199.50482042317168,199.50482042317168,235.3885846408021,248.83545190475382,649.4537251192904,1065.4652567472444,199.94381216569712,732.8297096562579,153.72348357663952
dysplasia_FA_HN15_5_linfoides.csv,199.50482042317168,0.0,0.0,102.06294725415849,0.0,0.12340202419441226,170.64114856111632,118.34631275101157,397.7625351701744,117.00000219862648,815.9463202342256,88.65064643442687,0.0,221.38301601336946,306.1323042920336,191.13709834707296,34.828113841128804,123.86200189507704,136.61800283413586,184.56559746449153,445.09943735014025,199.26421948803358,139.45276849574475,0.0,300.33939988096427,231.88208423986663,0.0,128.5481876699178,232.15163358953734,15.287623833056387,38.09408749745589,143.7496403911606,5.073526489283783,116.9913036242561,228.03221224220206,663.2144210488275,90.11347952994117,379.27793101841314,0.0,0.0,35.883764217630414,49.33063148158212,510.8863734734954,874.6524395813423,0.43899174252541684,569.9404847468047,142.60496252811143
carcinoma_FA_HN15_2_linfoides.csv,199.50482042317168,0.0,0.0,102.06294725415849,0.0,0.12340202419441226,170.64114856111632,118.34631275101157,397.7625351701744,117.00000219862648,815.9463202342256,88.65064643442687,0.0,221.38301601336946,306.1323042920336,191.13709834707296,34.828113841128804,123.86200189507704,136.61800283413586,184.56559746449153,445.09943735014025,199.26421948803358,139.45276849574475,0.0,300.33939988096427,231.88208423986663,0.0,128.5481876699178,232.15163358953734,15.287623833056387,38.09408749745589,143.7496403911606,5.073526489283783,116.9913036242561,228.03221224220206,663.2144210488275,90.11347952994117,379.27793101841314,0.0,0.0,35.883764217630414,49.33063148158212,510.8863734734954,874.6524395813423,0.43899174252541684,569.9404847468047,142.60496252811143
stroma_ad_carcinoma_FA_HN15_2_linfoides.csv,187.8980750087513,102.06294725415849,102.06294725415849,0.0,102.06294725415849,102.1863492783529,251.72451435146172,145.4332938330828,498.09890809170304,113.51776181365764,918.0092674883842,190.71359368858538,102.06294725415849,296.2230003954169,385.2154571276498,283.18615178550857,136.89106109528728,223.74792522316,216.85339408564357,207.98591845672394,457.349452958328,226.87284670012846,233.84229715696716,102.06294725415849,384.0085790585693,277.7825852543283,102.06294725415849,163.11955483397003,327.4322704883077,98.82522087782996,96.84612148653021,209.39092767878606,107.13647374344227,184.99832320435067,232.2193640087459,756.5099358627695,167.51729955130529,464.95052582721695,102.06294725415849,102.06294725415849,137.9467114717889,151.39357873574062,607.5667207275271,976.7153868355008,102.5019389966839,672.0034320009636,172.70594424432778
carcinoma_FA_HN15_1_linfoides.csv,199.50482042317168,0.0,0.0,102.06294725415849,0.0,0.12340202419441226,170.64114856111632,118.34631275101157,397.7625351701744,117.00000219862648,815.9463202342256,88.65064643442687,0.0,221.38301601336946,306.1323042920336,191.13709834707296,34.828113841128804,123.86200189507704,136.61800283413586,184.56559746449153,445.09943735014025,199.26421948803358,139.45276849574475,0.0,300.33939988096427,231.88208423986663,0.0,128.5481876699178,232.15163358953734,15.287623833056387,38.09408749745589,143.7496403911606,5.073526489283783,116.9913036242561,228.03221224220206,663.2144210488275,90.11347952994117,379.27793101841314,0.0,0.0,35.883764217630414,49.33063148158212,510.8863734734954,874.6524395813423,0.43899174252541684,569.9404847468047,142.60496252811143
dysplasia_FA_HN14_1_linfoides.csv,199.6282224473661,0.12340202419441226,0.12340202419441226,102.1863492783529,0.12340202419441226,0.0,170.76455058531073,118.46971477520597,397.8859371943688,117.12340422282088,816.0697222584203,88.77404845862128,0.12340202419441226,221.50641803756383,306.25570631622804,191.26050037126734,34.95151586532322,123.98540391927145,136.62622962697392,184.68899948868594,445.22283937433474,199.38762151222804,139.46762737495072,0.12340202419441226,300.46280190515864,232.00548626406103,0.12340202419441226,128.6715896941122,232.27503561373175,15.411025857250799,38.2174895216503,143.873042415355,5.196928513478195,117.11470564845052,228.15561426639647,663.337823073022,90.23688155413558,379.20500937088707,0.12340202419441226,0.12340202419441226,36.00716624182483,49.45403350577653,511.00977549768976,874.7758416055368,0.5623937667198291,570.0638867709995,142.7283645523058
stroma_ad_dysplasia_FA_HN15_1_linfoides.csv,233.63884809005464,170.64114856111632,170.64114856111632,251.72451435146172,170.64114856111632,170.76455058531073,0.0,199.01618230358167,478.6305058693189,234.57420304339564,910.3844026814432,259.10603846145875,170.64114856111632,246.38477095164248,292.069788578279,218.32546414371606,205.4692624022451,294.50315045619334,288.4464849236051,252.10509338863034,450.30667008474677,289.74908747078666,174.79102320020053,170.64114856111632,235.16347114899798,200.35102415372515,170.64114856111632,208.11102962013598,272.65832320572474,183.6588375605347,198.2043297881194,236.52675584617262,175.71467505040007,287.63245218537236,327.8414755067836,719.2573212342542,260.7546280910574,313.9610023511925,170.64114856111632,170.64114856111632,206.5249127787467,219.97178004269838,536.2164141092966,977.3088720419757,171.08014030364174,647.5308712045256,215.4523046602335
stroma_ad_dysplasia_FA_HN14_2_linfoides.csv,189.63529328559272,118.34631275101157,118.34631275101157,145.4332938330828,118.34631275101157,118.46971477520597,199.01618230358167,0.0,461.720101817288,134.25497719192236,898.4704545860156,206.99695918543844,118.34631275101157,241.11070672297092,283.13080934520787,174.97047946801737,153.17442659214038,242.2083146460886,239.1821450574634,174.96398526093026,399.70309728332813,279.6861455784499,119.63387372696455,118.34631275101157,318.58566139101674,241.10599883061406,118.34631275101157,181.313668794234,245.40831931265944,124.19281628209448,121.07877810401385,182.8086500196422,123.41983924029535,198.30506968526694,269.02604540843686,715.1731430942691,180.10297140238026,356.51059493648563,118.34631275101157,118.34631275101157,154.23007696864198,167.67694423259368,513.2750555489598,967.0860991804227,118.78530449353698,608.9744808378268,167.59720904755437
stroma_ad_carcinoma_FA_HN14_2_linfoides.csv,569.1917552218646,397.7625351701744,397.7625351701744,498.09890809170304,397.7625351701744,397.8859371943688,478.6305058693189,461.720101817288,0.0,478.7256067224341,782.1163054658674,485.9633633647301,397.7625351701744,519.248019731527,481.1492377563443,447.58062521782324,419.68176036327316,521.6245370652513,514.0659464589535,501.2647456394627,443.2523127910666,566.9700765334019,426.74194993185876,397.7625351701744,361.6920790545814,549.2242955408553,397.7625351701744,522.4414932643799,410.0086778338609,412.2677795260119,435.85662266763023,493.8104411677705,394.05110524773266,514.7538387944303,510.5165467620021,468.84891544777184,487.8760147001155,496.3046384687646,397.7625351701744,397.7625351701744,433.6462993878048,447.09316665175646,336.68129359975393,737.190574706144,398.20152691269976,349.4321158432865,514.8594685807767
stroma_ad_carcinoma_FA_HN11A_1_linfoides.csv,127.01127876531419,117.00000219862648,117.00000219862648,113.51776181365764,117.00000219862648,117.12340422282088,234.57420304339564,134.25497719192236,478.7256067224341,0.0,911.0538739030839,205.65064863305332,117.00000219862648,267.6207225909776,348.0942252189393,245.72847043886384,146.4661003893824,240.86200409370355,221.52798519117744,196.54838976251082,433.2025741480379,233.62515083313093,201.7859134423341,117.00000219862648,362.91263545625856,266.2639551105356,117.00000219862648,171.8097657558388,290.4459146187066,111.13832308076327,131.24157425306004,215.8756205326443,118.62986368484007,208.4678658343131,203.26426699187934,716.0940461625579,193.36515706465573,425.1761902195772,117.00000219862648,117.00000219862648,152.8837664162569,166.33063368020856,577.6373922176635,974.1324088450355,117.43899394115189,646.3858786284316,120.34827441111958
