,topology_ad_carcinoma_11_clean_linfoides.csv,topology_dysplasia_6_clean_linfoides.csv,topology_ad_dysplasia_7_clean_linfoides.csv,topology_carcinoma_18_clean_linfoides.csv,topology_ad_dysplasia_3_clean_linfoides.csv,topology_ad_dysplasia_9_clean_linfoides.csv,topology_ad_carcinoma_8_clean_linfoides.csv,topology_carcinoma_14_clean_linfoides.csv,topology_dysplasia_10_clean_linfoides.csv,topology_dysplasia_1_clean_linfoides.csv,topology_carcinoma_3_clean_linfoides.csv,topology_carcinoma_13_clean_linfoides.csv,topology_ad_carcinoma_13_clean_linfoides.csv,topology_dysplasia_9_clean_linfoides.csv,topology_carcinoma_20_clean_linfoides.csv,topology_dysplasia_5_clean_linfoides.csv,topology_dysplasia_17_clean_linfoides.csv,topology_ad_dysplasia_1_clean_linfoides.csv,topology_carcinoma_5_clean_linfoides.csv,topology_carcinoma_2_clean_linfoides.csv,topology_dysplasia_8_clean_linfoides.csv,topology_dysplasia_18_clean_linfoides.csv,topology_ad_carcinoma_3_clean_linfoides.csv,topology_carcinoma_6_clean_linfoides.csv,topology_dysplasia_14_clean_linfoides.csv,topology_ad_carcinoma_6_clean_linfoides.csv,topology_ad_dysplasia_8_clean_linfoides.csv,topology_carcinoma_9_clean_linfoides.csv,topology_ad_carcinoma_5_clean_linfoides.csv,topology_dysplasia_15_clean_linfoides.csv,topology_ad_carcinoma_4_clean_linfoides.csv,topology_dysplasia_7_clean_linfoides.csv,topology_dysplasia_2_clean_linfoides.csv,topology_ad_carcinoma_1_clean_linfoides.csv,topology_carcinoma_11_clean_linfoides.csv,topology_ad_carcinoma_15_clean_linfoides.csv,topology_carcinoma_10_clean_linfoides.csv,topology_ad_carcinoma_7_clean_linfoides.csv,topology_carcinoma_17_clean_linfoides.csv,topology_ad_carcinoma_2_clean_linfoides.csv,topology_carcinoma_12_clean_linfoides.csv,topology_carcinoma_8_clean_linfoides.csv,topology_carcinoma_4_clean_linfoides.csv,topology_ad_dysplasia_5_clean_linfoides.csv,topology_ad_dysplasia_2_clean_linfoides.csv,topology_ad_carcinoma_10_clean_linfoides.csv,topology_ad_carcinoma_14_clean_linfoides.csv,topology_ad_carcinoma_12_clean_linfoides.csv,topology_dysplasia_3_clean_linfoides.csv,topology_dysplasia_4_clean_linfoides.csv,topology_ad_dysplasia_6_clean_linfoides.csv,topology_dysplasia_11_clean_linfoides.csv,topology_ad_dysplasia_4_clean_linfoides.csv,topology_dysplasia_16_clean_linfoides.csv,topology_carcinoma_19_clean_linfoides.csv,topology_carcinoma_7_clean_linfoides.csv,topology_dysplasia_19_clean_linfoides.csv,topology_dysplasia_12_clean_linfoides.csv,topology_dysplasia_13_clean_linfoides.csv,topology_ad_carcinoma_9_clean_linfoides.csv,topology_carcinoma_1_clean_linfoides.csv,topology_carcinoma_16_clean_linfoides.csv,topology_ad_dysplasia_10_clean_linfoides.csv,topology_carcinoma_15_clean_linfoides.csv
topology_ad_carcinoma_11_clean_linfoides.csv,1.9527675573071916e-308,70.81498590851163,93.51281797793428,69.44444515062182,36.30061887485033,34.047534869502115,73.76207013235418,53.62791988711922,69.85105393666345,72.20556640497134,100.319491540365,82.25505210883506,34.095491015670405,91.34908531075263,55.03250487421789,74.1902893697187,71.58739905360986,55.71710051371157,129.6133958536194,85.3032196684737,47.84329391605695,119.0792249536421,128.97671302738587,83.94652103781243,51.93357760054775,41.212042643030486,34.047534869502115,114.12655467350541,59.46351312627023,48.28071896932525,34.04753486950213,60.30410346122926,108.59112698936869,38.993779620447754,64.28843059851278,47.21034825448541,76.3375454345894,36.51294007201335,61.43302424708338,76.56918079786792,72.44980055819815,57.761935128858,87.02292767062579,34.32338756109171,82.49440750923807,73.9061178594147,54.74033854195764,34.04753486950213,67.50921907380547,88.11350126780485,67.47687880007953,50.927431589357894,34.047534869502115,29.3524653810332,105.91009754396222,114.56210149373447,70.44838133867293,56.19667872280692,55.97852551527208,76.39481751772615,91.17501518252686,96.35145492146765,61.290605885174216,81.41344361792318
topology_dysplasia_6_clean_linfoides.csv,70.81498590851163,1.035853441999321e-308,84.71651121367734,57.81042995859144,70.81498590851163,84.71651121367734,80.17827057154335,70.81498590851163,70.81498590851163,70.81498590851163,66.2599378846812,70.81498590851163,84.71651121367734,37.75679996567891,79.71974538030133,70.81498590851163,70.81498590851163,70.81498590851163,79.7412025833491,70.81498590851163,70.81498590851163,84.33321699242799,123.01785477000391,67.34361242906931,70.81498590851163,84.71651121367734,84.71651121367734,97.58100668894139,84.71651121367734,70.81498590851163,84.71651121367734,62.33297738571116,111.67844029294554,77.93711107229552,68.7380959792078,63.221309406575585,69.0779513847782,77.97915927494705,70.81498590851163,70.81498590851163,70.81498590851163,68.730155988093,83.13280876230144,84.71651121367734,70.81498590851163,72.3093049535749,70.81498590851163,81.57355189056366,70.81498590851163,62.0696167019463,70.81498590851163,70.81498590851163,84.71651121367734,70.81498590851163,76.71471412965252,108.20621583125177,70.81498590851163,70.81498590851163,70.81498590851163,70.81498590851163,70.81498590851163,70.81498590851163,70.81498590851163,70.81498590851163
topology_ad_dysplasia_7_clean_linfoides.csv,93.51281797793428,84.71651121367734,1.1810808455952687e-308,79.46769579232108,79.97173322652728,104.2204121313165,52.197955139773455,82.71827952062009,91.09065136771932,76.55083425530131,100.10902651037992,72.27053587363719,74.08241459710953,96.00961812361712,52.197955139773455,63.846314964561685,79.50896530526668,69.93830949051232,121.18003409312416,85.3032196684737,56.11732727204074,109.63232124622942,112.72660477005476,96.84037328544468,85.7476820627335,106.02194419203221,82.54995787331461,114.12655467350541,74.33616221521919,74.18593197411414,78.30260240833493,59.60955820996327,92.97861493340997,54.51903835748654,73.0255392761868,67.96357064321981,83.90247034715941,92.9670047530638,76.94589337470202,79.67624270540867,76.53036079621097,77.5494688955394,87.02292767062579,106.02194419203221,66.48575384517105,52.197955139773455,52.197955139773455,80.83806020008169,69.4396299816002,78.19359132586953,52.197955139773455,83.53691297566724,106.02194419203221,92.6195621521961,95.8552766543429,114.56210149373447,70.01673056160107,69.16828365687707,75.56838536739346,72.58534383668297,90.88145166917698,99.54553094981986,86.61368921509813,89.75974461808966
topology_carcinoma_18_clean_linfoides.csv,69.44444515062182,57.81042995859144,79.46769579232108,1.1159530589999103e-308,69.44444515062182,69.44444515062182,69.44444515062185,69.44444515062182,69.44444515062185,69.44444515062185,58.112799144197936,69.44444515062185,69.44444515062182,70.03757128754864,69.44444515062182,69.44444515062185,69.44444515062185,69.44444515062185,80.8156652694702,75.8731372821976,69.44444515062182,113.59018527561744,116.68446879944278,81.64548456436614,69.44444515062182,69.44444515062182,69.44444515062182,95.51702497213108,69.44444515062182,69.44444515062182,69.44444515062182,63.37760228814409,96.29888276142557,69.44444515062182,69.44444515062185,57.81042995859144,40.57226669123145,69.44444515062182,69.44444515062185,69.44444515062185,69.44444515062185,67.58337082398072,70.81841692559468,69.44444515062182,69.44444515062185,69.44444515062185,69.44444515062182,58.29553607443955,69.44444515062185,49.59869301728946,69.44444515062185,69.44444515062185,69.44444515062182,69.44444515062182,71.93019922972718,106.14223411444146,69.44444515062185,69.44444515062182,69.44444515062185,69.44444515062185,88.87397870908057,77.90756651281538,69.44444515062185,69.44444515062185
topology_ad_dysplasia_3_clean_linfoides.csv,36.30061887485033,70.81498590851163,79.97173322652728,69.44444515062182,1.179628897435499e-308,54.90109493523343,71.12895936154172,55.56994548101318,73.17875360704329,79.73000715320785,100.319491540365,79.3887871972808,51.04275274675402,91.34908531075263,45.50558746183572,80.0719662552226,54.7529638221514,54.33570142978252,129.6133958536194,84.48016934819901,43.8887504259352,127.6013003045787,148.4907609552793,87.27422070819227,29.257966746236164,54.90109493523343,54.90109493523343,114.12655467350541,54.90109493523343,25.179647806429728,33.42730066462667,59.778267510862875,132.62826069774155,36.74230691573925,79.95229871889674,42.24017174006542,86.14127593710776,35.74913693925126,63.70057266563029,85.48952834036172,74.68122836491438,61.08963479923784,101.7798070072001,54.90109493523343,70.06211343475394,60.36503310800771,46.7683390302123,33.00789907404115,76.21334952201627,98.8734363377518,53.93579404867255,65.33550604512286,54.90109493523343,39.655962746848644,105.42736087525009,114.56210149373447,44.175163803031126,57.948255409634896,52.174935020143664,49.90414222216117,94.5027148529067,81.36201317315499,64.61830555555406,80.46111326668569
topology_ad_dysplasia_9_clean_linfoides.csv,34.047534869502115,84.71651121367734,104.2204121313165,69.44444515062182,54.90109493523343,1.3526498162779465e-308,76.80056491036243,62.669812132043134,91.09065136771929,83.11404967253691,100.319491540365,101.21880052435043,35.457194195293184,96.70211036539558,64.98918012489915,80.0719662552226,82.50896080693943,69.93830949051232,129.6133958536194,100.05428713609257,63.08255981391885,127.6013003045787,148.4907609552793,102.09068942289053,60.96634650064888,41.212042643030486,21.670454258001882,114.12655467350541,43.44099552532005,67.57138579427357,39.80572418199098,61.739234011550366,132.62826069774155,62.99895871705077,79.95229871889674,63.63459340704409,86.14127593710776,43.753951417936364,76.94589337470202,85.48952834036172,93.96239533284876,66.20901967949726,101.7798070072001,35.41329989444033,96.67514134328852,78.3212856575608,57.778833319965884,47.66460170850077,76.21334952201627,98.8734363377518,86.99767061488211,83.53691297566724,18.548115068826135,41.01754125795607,108.4784492325179,114.56210149373447,80.73981768520395,69.16828365687707,75.56838536739343,83.54636074123616,100.95734672586678,108.19551341637012,69.86991304624436,89.75974461808963
topology_ad_carcinoma_8_clean_linfoides.csv,73.76207013235418,80.17827057154335,52.197955139773455,69.44444515062185,71.12895936154172,76.80056491036243,2.058127517964146e-308,72.54545698132293,91.09065136771929,80.77785601038875,100.319491540365,84.53866913116462,65.23964073212397,96.70211036539558,42.06517874251281,80.0719662552226,72.93038395426868,69.93830949051232,129.6133958536194,96.97096726268893,45.51229111687198,127.6013003045787,148.4907609552793,102.09068942289053,60.96634650064888,87.89063364906238,73.15130177386962,114.12655467350541,46.91631499426512,55.361622727403784,69.45982854334937,53.24990604574177,132.62826069774155,45.67626449250096,79.95229871889677,59.12079677823425,86.14127593710776,84.12423088807824,76.94589337470202,85.48952834036174,79.8311102987982,67.05554344194667,101.7798070072001,87.89063364906238,75.21199536863776,29.73749729160363,49.91332647134996,67.23272919925637,76.2133495220163,98.8734363377518,54.14234559575603,83.53691297566724,81.49421414355487,65.19971493124203,108.4784492325179,114.56210149373447,61.173956696615505,66.14147006387017,75.56838536739346,63.74256997169741,100.95734672586678,99.54553094981986,72.52245103142732,89.75974461808963
topology_carcinoma_14_clean_linfoides.csv,53.62791988711922,70.81498590851163,82.71827952062009,69.44444515062182,55.56994548101318,62.669812132043134,72.54545698132293,1.131348778387411e-308,55.40689896483008,58.62512998014026,100.319491540365,71.94931999936773,62.669812132043134,91.34908531075263,62.66981213204315,32.4860267015973,55.40689896483008,40.07142703756992,129.6133958536194,77.04070215028594,62.66981213204315,73.46980695226489,112.1544447298408,47.13747935451573,55.40689896483008,62.669812132043134,62.669812132043134,114.12655467350541,62.669812132043134,62.66981213204315,62.669812132043134,55.40689896483008,100.81503025278244,62.66981213204315,51.44132877796841,57.16453717678718,86.14127593710776,62.669812132043134,57.063028234257985,38.55951172952359,67.2417611670013,55.28649658972617,73.8217729255868,62.669812132043134,62.622646236840865,63.11157940210052,55.40689896483008,62.669812132043134,55.79353724093886,98.8734363377518,62.66981213204315,52.4858828737689,62.669812132043134,62.669812132043134,108.4784492325179,114.56210149373447,52.92437994192119,55.40689896483008,34.95175430357946,62.66981213204315,68.72233842196084,73.92254597524192,44.40677496731462,64.20340406014097
topology_dysplasia_10_clean_linfoides.csv,69.85105393666345,70.81498590851163,91.09065136771932,69.44444515062185,73.17875360704329,91.09065136771929,91.09065136771929,55.40689896483008,1.001045117857116e-308,58.39411911059349,100.319491540365,66.78761897994943,91.09065136771929,91.34908531075263,91.09065136771929,36.80817387693986,45.45076960877745,50.18851172098721,129.6133958536194,78.77579047643894,91.09065136771929,83.67070089978324,94.54563660381069,54.42739409179387,67.94700827491766,91.09065136771929,91.09065136771929,114.12655467350541,91.09065136771929,77.59758146741552,91.09065136771929,65.03491162718714,92.97861493340997,91.09065136771929,73.0255392761868,74.77334530281729,86.14127593710776,91.09065136771929,34.87626423739164,46.917719180145355,50.29885753702291,61.61950210349559,87.02292767062579,91.09065136771929,46.541683938935364,91.09065136771929,63.20607183853997,91.09065136771929,68.29285330277389,92.88022106872319,80.47285850052896,32.89636440927481,91.09065136771929,83.11870364035241,95.8552766543429,114.56210149373447,53.52288699200258,49.203364501797296,43.18848952332638,47.24821971092149,87.00686713192022,70.80088769096994,42.76491161193427,69.89998778450064
topology_dysplasia_1_clean_linfoides.csv,72.20556640497134,70.81498590851163,76.55083425530131,69.44444515062185,79.73000715320785,83.11404967253691,80.77785601038875,58.62512998014026,58.39411911059349,1.2008051900300977e-308,100.319491540365,37.345127106106816,83.11404967253691,91.34908531075263,80.77785601038875,58.29097258354517,72.58358073918419,43.11514961285991,129.31541028981326,38.40281942199971,80.77785601038875,74.215255375391,87.99438305764613,44.754843957828,76.55083425530131,83.11404967253691,83.11404967253691,114.12655467350541,83.11404967253691,80.77785601038875,80.77785601038875,58.48358455284057,76.65496858058776,80.77785601038875,33.1593853131958,80.77785601038875,72.64060255448601,80.77785601038875,65.94825965049361,71.5863158348107,51.21732566777354,60.48980427247642,59.94160689980515,83.11404967253691,69.1298887170743,80.77785601038875,76.55083425530131,80.77785601038875,42.86231393044534,86.32896752255863,80.77785601038875,59.14222158817665,83.11404967253691,80.77785601038875,87.7423970359335,114.56210149373447,53.09983978567374,55.754618047961856,58.6103373562205,65.94825965049361,41.12791288295767,45.471072965982756,62.02303250001893,27.371158276108645
