,topology_ad_carcinoma_11_clean_linfoides.csv,topology_dysplasia_6_clean_linfoides.csv,topology_ad_dysplasia_7_clean_linfoides.csv,topology_carcinoma_18_clean_linfoides.csv,topology_ad_dysplasia_3_clean_linfoides.csv,topology_ad_dysplasia_9_clean_linfoides.csv,topology_ad_carcinoma_8_clean_linfoides.csv,topology_carcinoma_14_clean_linfoides.csv,topology_dysplasia_10_clean_linfoides.csv,topology_dysplasia_1_clean_linfoides.csv,topology_carcinoma_3_clean_linfoides.csv,topology_carcinoma_13_clean_linfoides.csv,topology_ad_carcinoma_13_clean_linfoides.csv,topology_dysplasia_9_clean_linfoides.csv,topology_carcinoma_20_clean_linfoides.csv,topology_dysplasia_5_clean_linfoides.csv,topology_dysplasia_17_clean_linfoides.csv,topology_ad_dysplasia_1_clean_linfoides.csv,topology_carcinoma_5_clean_linfoides.csv,topology_carcinoma_2_clean_linfoides.csv,topology_dysplasia_8_clean_linfoides.csv,topology_dysplasia_18_clean_linfoides.csv,topology_ad_carcinoma_3_clean_linfoides.csv,topology_carcinoma_6_clean_linfoides.csv,topology_dysplasia_14_clean_linfoides.csv,topology_ad_carcinoma_6_clean_linfoides.csv,topology_ad_dysplasia_8_clean_linfoides.csv,topology_carcinoma_9_clean_linfoides.csv,topology_ad_carcinoma_5_clean_linfoides.csv,topology_dysplasia_15_clean_linfoides.csv,topology_ad_carcinoma_4_clean_linfoides.csv,topology_dysplasia_7_clean_linfoides.csv,topology_dysplasia_2_clean_linfoides.csv,topology_ad_carcinoma_1_clean_linfoides.csv,topology_carcinoma_11_clean_linfoides.csv,topology_ad_carcinoma_15_clean_linfoides.csv,topology_carcinoma_10_clean_linfoides.csv,topology_ad_carcinoma_7_clean_linfoides.csv,topology_carcinoma_17_clean_linfoides.csv,topology_ad_carcinoma_2_clean_linfoides.csv,topology_carcinoma_12_clean_linfoides.csv,topology_carcinoma_8_clean_linfoides.csv,topology_carcinoma_4_clean_linfoides.csv,topology_ad_dysplasia_5_clean_linfoides.csv,topology_ad_dysplasia_2_clean_linfoides.csv,topology_ad_carcinoma_10_clean_linfoides.csv,topology_ad_carcinoma_14_clean_linfoides.csv,topology_ad_carcinoma_12_clean_linfoides.csv,topology_dysplasia_3_clean_linfoides.csv,topology_dysplasia_4_clean_linfoides.csv,topology_ad_dysplasia_6_clean_linfoides.csv,topology_dysplasia_11_clean_linfoides.csv,topology_ad_dysplasia_4_clean_linfoides.csv,topology_dysplasia_16_clean_linfoides.csv,topology_carcinoma_19_clean_linfoides.csv,topology_carcinoma_7_clean_linfoides.csv,topology_dysplasia_19_clean_linfoides.csv,topology_dysplasia_12_clean_linfoides.csv,topology_dysplasia_13_clean_linfoides.csv,topology_ad_carcinoma_9_clean_linfoides.csv,topology_carcinoma_1_clean_linfoides.csv,topology_carcinoma_16_clean_linfoides.csv,topology_ad_dysplasia_10_clean_linfoides.csv,topology_carcinoma_15_clean_linfoides.csv
topology_ad_carcinoma_11_clean_linfoides.csv,0.0,8802.09978446154,10649.050686838742,3747.0277908559715,2820.0589056467106,4982.981108293136,15231.735748138392,2675.8859781091287,11438.55302726047,5926.73612597352,1832.608890015458,7039.257909683327,9043.382653101235,21888.957664831432,17437.31392956244,7707.964159574826,6492.641670303238,5843.5355145152835,7854.3071982180045,9824.594822209587,8586.980011865959,3613.2907315053026,7327.340847739872,3761.9991029900993,3290.296119653768,10633.946309835315,5579.601048907527,2616.8698975840707,11116.776210072661,4784.161136213065,9194.94138210583,7511.667497752021,9485.31353016762,6910.686642249526,5187.531340397653,3094.4524306097856,4185.686829977824,9575.770215897166,10024.70233671766,3804.3849758312617,9251.036012796072,2713.87753468414,7148.273954683644,8494.94876759462,3022.9030527376544,13194.372557366522,14372.555221143099,5816.2271937221285,8283.415732062194,6515.672081564295,3171.4392493671885,4289.401232888106,6197.654885159275,4092.6643226229316,3909.7946679686106,1877.277891450599,2875.7834196559734,7024.219717375073,6428.552614164769,7068.906719710137,7386.860694647748,14165.773642093467,3555.5588463462145,8702.853290545485
topology_dysplasia_6_clean_linfoides.csv,8802.09978446154,0.0,4212.961644175707,7331.182326124568,7631.507152748233,10435.795205088436,7733.252434350612,6281.586119203607,3216.562383685328,6094.5908052784835,8303.786868094787,2514.615125761337,7270.998152325466,13623.010933889062,8827.14414791419,2960.248514509079,4265.295520564401,5176.497904985857,10765.822649443193,8800.69269607617,2825.0069620821328,9296.280847183274,3067.483465958758,8203.558705942512,7235.7810703638615,8254.109793593276,10862.043203579042,8805.800282570326,5124.850904576417,6378.487990192232,5173.233072063329,2875.8262695487774,3508.5411946897493,4340.735302995613,6809.6995143405275,9305.547933637325,9884.422908793025,3794.6426772343766,3146.125847222391,6329.854264102718,3538.6800535969896,7965.378776309474,8444.04220306102,7086.061306730797,7443.7177468580085,5830.7218732842775,7458.629691169155,5602.359949685207,4567.332343198521,8050.642107531506,8520.011076024812,4890.145498519973,6802.430687882831,9723.559751001632,9528.033189618061,8101.0917651954405,6477.510304047542,2760.3800432085786,3451.656873756187,3980.9122113348644,7405.698639092167,6883.766154099036,5583.793997366732,6426.458598476294
topology_ad_dysplasia_7_clean_linfoides.csv,10649.050686838742,4212.961644175707,0.0,10815.635224610498,8143.459296589864,9902.745157675146,4972.630591980355,8327.203348621288,4020.579341856232,9889.724966470358,10852.892663289076,5922.876952812691,5146.914526453768,14901.54128729404,9498.47565840234,5925.924073861998,4582.879714563646,8322.773967840521,14573.963222974877,12380.556012944811,3880.1854802718944,9576.733618293376,4301.968787264157,11846.028161668717,7432.60065453052,5375.501805330769,10322.45520078027,11926.725861160407,1575.881835912533,6117.294673594262,3144.442869977212,6519.115068163766,6805.130158417933,4302.423320221132,10573.372312306941,9522.318775921432,13331.078141066218,2009.6711153272224,3491.3265033088974,6903.731167552482,6728.880885642533,11363.09590276578,12248.132924035797,5711.773012517382,7859.360264898008,3584.7394771166087,4187.975017062445,5289.168019195198,7978.746141331408,11846.042284093826,8122.3082106033435,8387.766678646398,6245.633917255698,9353.983037139516,13006.747896974572,10986.281796935893,7995.192402424283,5092.695798411963,4626.450431025521,3699.7303693409126,11157.045646041277,9586.649281492193,8611.57007841687,10038.60927532153
topology_carcinoma_18_clean_linfoides.csv,3747.0277908559715,7331.182326124568,10815.635224610498,0.0,4660.464442177275,7175.942510742979,14950.596085498724,2999.0292610080764,10499.724311784654,2974.9062740025665,3236.6411759998755,5575.028055419024,10453.901134892028,19401.94239162758,15573.172549589734,6203.501406827994,6284.757638271748,3767.2159994115736,5357.825631555825,6338.840506729458,7811.167525159781,5909.843214634198,6697.025603349865,1717.33706223689,4173.525825097028,12147.316344747189,7708.953977553408,2118.0348713191693,11624.484519577916,5536.8854387537685,10099.39771527893,5455.3104574938525,6819.264441730206,6698.233804065193,2419.870303737145,5713.696913056719,2726.3659339338947,9945.779025799726,9441.843146855048,4373.052904947837,6830.586038767194,1679.4794672022906,4367.775295994353,9800.981110085868,4254.104634127928,12969.753977022696,14573.512089215357,6725.717777075503,5505.732403224895,3991.606780102931,5323.396246797666,2698.5016698431014,7490.157262345581,6452.713167303614,2410.931368694483,2689.055563189663,3746.072818145953,5981.546283212355,6239.673292448656,7155.406486674261,3858.334445444952,11674.877984872375,2623.9668640678256,5339.599889754533
topology_ad_dysplasia_3_clean_linfoides.csv,2820.0589056467106,7631.507152748233,8143.459296589864,4660.464442177275,0.0,2880.910906617043,12950.622995439917,1858.8271804922983,9842.05273047742,6048.38495133442,3257.5762912374666,5784.3736997893775,6346.223644928311,21173.982142157634,15583.188012701055,6626.4488642283795,4238.343873247747,4601.001456871893,9635.578504412268,10430.123070082327,6566.422940266989,1828.9981583258682,5492.577764294278,5823.515538477419,1044.7915387170312,7888.941606685273,3311.433038268007,4816.308328927581,8485.284795496513,2228.4982379001044,6462.307131790151,7380.79254259664,9641.751430422004,4590.340938628151,6008.30587563671,1899.6693028030322,6492.587019195953,6985.302186587009,7854.224914691283,1622.0148141753668,8316.673590311364,4752.376192332295,8672.443506290198,5741.083352943263,1406.399671299295,10787.532652624332,11808.319565937556,3192.840401317128,8180.265675813403,8174.983289249225,1231.3362446372946,3735.666093212615,3432.741028041541,2180.148237043359,6278.978056084735,3665.1696311904016,1429.2845444264663,5370.44839598199,4664.5095047091545,4806.939918063206,7931.295289732909,13077.224929404902,2965.621529752846,8928.980171407993
topology_ad_dysplasia_9_clean_linfoides.csv,4982.981108293136,10435.795205088436,9902.745157675146,7175.942510742979,2880.910906617043,0.0,14187.14278501602,4600.891921342269,12227.5703346658,8687.650413128336,4998.884375635752,8470.807717114625,5298.505222905747,23908.10292998941,17302.131675229608,9289.983453627425,6351.038627358748,6973.636439116031,12310.833313965368,13243.467890555708,8760.936753097138,2128.375833566723,7826.597159365889,8027.934832420192,3351.4075735735914,6400.850631645169,706.1717503201725,7147.505513728323,8748.595750619348,4126.63423615677,6868.895579796139,10195.59022577519,12450.74523113246,6511.600675210282,8819.803892471784,3193.7399614371984,8605.348014760417,8240.01222012697,9856.9320464388,4283.353654709667,11035.18607901654,6876.705077259668,11353.719979785805,4788.6653467772885,3305.7383950754743,11975.845010390332,12082.80670561366,5095.523908042213,10982.466842860102,10988.605044136535,2194.0087241369188,6188.756686190655,3743.692346096765,1114.545954089867,8328.091740986307,5564.481059039272,4143.446656621159,7906.1491342560885,7275.375732686976,7109.702704364025,10543.06473651989,15702.696450309655,5384.930778594008,11739.88755816833
topology_ad_carcinoma_8_clean_linfoides.csv,15231.735748138392,7733.252434350612,4972.630591980355,14950.596085498724,12950.622995439917,14187.14278501602,0.0,12711.349085422053,4729.458795181431,13641.069076618862,15294.460977661205,9704.607053351556,9401.208719600141,11128.353091576884,7733.0513449063155,9523.59476616622,8798.421512956622,12061.70099609047,18384.944173373075,15717.791276973274,7347.2619103260995,14456.218175249027,8273.738675995379,15880.219275393716,12136.46498699921,8804.85269517816,14597.009330560539,16171.12371548111,5542.076912475632,10877.463221188495,7445.115044932826,10263.058177448096,10186.969998439072,8458.968775536569,14477.235540238958,14346.636968551922,17485.401185824372,6451.919419416955,5689.799682607981,11466.053391268859,10027.397020058785,15501.455153825458,16026.056290471042,9970.127068638722,12476.14952197609,3243.2057426879105,2699.3027366265737,10108.385231943468,11380.19358318418,15712.479670920786,12906.303906123792,12409.453733296756,10707.801532596257,13949.79036846216,17141.607660336893,15277.9573737831,12532.46311705708,8996.545171196178,8888.695278213921,8206.971829310934,14777.500941806617,10319.645511448356,12689.588656957623,13557.394013441135
topology_carcinoma_14_clean_linfoides.csv,2675.8859781091287,6281.586119203607,8327.203348621288,2999.0292610080764,1858.8271804922983,4600.891921342269,12711.349085422053,0.0,8822.541088378766,4366.858980917851,2598.983765030178,4508.563710396466,7613.470704261765,19591.345357751838,14810.523240488892,5172.876241360885,3966.20377265408,3445.1739673852962,7940.032781653587,8738.060861288015,5975.064957885342,3377.0177068000444,4712.0325564747345,4285.874691825349,1502.5998499275188,9278.771976507258,5041.681441926887,3675.2269682126143,9010.061301432746,2753.870546125191,7342.5806120937905,5757.6333342872595,7973.126315097898,4396.657107664381,4342.7932674456715,3381.579369436771,5196.05675508213,7389.029895937392,7429.229341378721,1618.725274255649,6867.8965688138605,3361.1025641638435,6961.022139054612,6958.776535952777,1666.0464506460664,10749.853162859526,12109.341762985056,3941.7314663504512,6524.054441552635,6521.2470735076295,2702.1643625059864,2115.4466208953877,4626.215827570629,3858.882695907806,4978.986337986683,2709.352297767433,969.9846431639581,4406.404689724167,3888.925370927148,4688.355152477171,6286.903449180268,11728.48799134961,1412.0029522341663,7261.366538221136
topology_dysplasia_10_clean_linfoides.csv,11438.55302726047,3216.562383685328,4020.579341856232,10499.724311784654,9842.05273047742,12227.5703346658,4729.458795181431,8822.541088378766,0.0,9046.391974525552,11200.245260358215,5115.669517572791,8404.952620504286,11734.947287337352,6626.398423034149,5031.798212783834,6069.998730916601,7540.724305801335,13778.622453890901,11313.357272920783,4079.435690224304,11320.332961514214,4837.562017219762,11358.864678305546,9195.819954044908,8759.755592988311,12658.223779076408,11841.894012804536,5017.409288446641,8170.839476492065,6288.791163085446,5672.279761928545,5786.783296569882,6066.314886050241,9869.673057187167,11369.358790469383,13043.150333179894,4634.604645886935,3044.6971018550857,8463.475760605748,5671.43378181819,11067.001372563338,11427.76862345134,8540.510869794141,9290.948934203057,3649.311983598807,4494.127995254819,7464.149674358451,6925.963495306187,11096.160941141632,10325.83854504185,7923.053013529399,8588.044439688563,11607.53382331999,12702.821555700866,11023.157602323834,8854.40503060574,4726.4150530146435,5515.162567737635,5608.718052115759,10251.607928729822,7439.491647755954,8223.215174375748,9059.237299099337
topology_dysplasia_1_clean_linfoides.csv,5926.73612597352,6094.5908052784835,9889.724966470358,2974.9062740025665,6048.38495133442,8687.650413128336,13641.069076618862,4366.858980917851,9046.391974525552,0.0,5081.170681676923,4018.3285724710954,11088.785356157676,16565.96378940547,13005.462917464401,4243.5416663409815,5785.073567349327,2125.6577505423134,4887.804634226555,4704.585070832027,6335.949338011574,7462.703583152772,5646.802046825673,3362.829664316021,5490.112735971816,12810.175487635228,9173.01166477248,4830.736467318891,10994.674295202241,6093.395122022423,9998.00673054028,3531.6558707869262,4283.809889099463,5770.557500628153,1605.8303964964891,7295.2427343560885,5121.0859526725435,9194.434507992182,7986.29971360006,5184.227892242421,4111.468065829649,3806.973094156667,2978.879627663236,10363.217633016757,5653.709649306943,11361.723230685544,13429.255423367442,7077.076683122176,2924.4502973200247,3095.4326005593484,6754.0569995278465,2677.6743044122763,8246.912758314475,7962.731623801359,4676.142437737853,4732.995705100037,4975.7096960535055,4841.786706836788,5547.064250626801,6354.040339569849,2176.7488667571442,8815.545581079958,3523.706442886259,3369.694675489598
