,stroma_ad_carcinoma_FA_HN14_2_linfoides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_linfoides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN15_1_linfoides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_5_linfoides_notumorales_tumorales.csv,carcinoma_FA_HN14_4_linfoides_notumorales_tumorales.csv,dysplasia_FA_HN11A_2_linfoides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN14_3_linfoides_notumorales_tumorales.csv,dysplasia_FA_HN11A_4_linfoides_notumorales_tumorales.csv,carcinoma_FA_HN15_1_linfoides_notumorales_tumorales.csv,carcinoma_FA_HN14_3_linfoides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN15_2_linfoides_notumorales_tumorales.csv,dysplasia_FA_HN11A_3_linfoides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN15_3_linfoides_notumorales_tumorales.csv,dysplasia_FA_HN15_3_linfoides_notumorales_tumorales.csv,carcinoma_FA_HN11A_1_linfoides_notumorales_tumorales.csv,carcinoma_FA_HN14_1_linfoides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN14_2_linfoides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN14_4_linfoides_notumorales_tumorales.csv,dysplasia_FA_HN15_5_linfoides_notumorales_tumorales.csv,dysplasia_FA_HN11A_1_linfoides_notumorales_tumorales.csv,dysplasia_FA_HN15_2_linfoides_notumorales_tumorales.csv,carcinoma_FA_HN15_2_linfoides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN14_1_linfoides_notumorales_tumorales.csv,dysplasia_FA_HN11A_5_linfoides_notumorales_tumorales.csv,carcinoma_FA_HN11A_2_linfoides_notumorales_tumorales.csv,carcinoma_FA_HN11A_3_linfoides_notumorales_tumorales.csv,carcinoma_FA_HN11A_5_linfoides_notumorales_tumorales.csv,dysplasia_FA_HN14_1_linfoides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_4_linfoides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_1_linfoides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_3_linfoides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN15_3_linfoides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN15_2_linfoides_notumorales_tumorales.csv,carcinoma_FA_HN14_2_linfoides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN15_4_linfoides_notumorales_tumorales.csv,carcinoma_FA_HN11A_4_linfoides_notumorales_tumorales.csv,dysplasia_FA_HN14_2_linfoides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_linfoides_notumorales_tumorales.csv
stroma_ad_carcinoma_FA_HN14_2_linfoides_notumorales_tumorales.csv,1.1492067383878566e-308,59.25216617979724,101.70785187477503,36.56808078391148,30.16747804991583,37.52365669691899,85.37162284024271,87.96434501990569,58.19573811458099,30.16747804991583,44.38119551664663,27.015302503788206,71.8862969431,96.50177249518146,32.45414787880469,25.57231927227302,36.60546966179713,45.42547291204335,27.36153968400707,30.16747804991582,35.883764217630414,132.0686213467007,49.78852979797547,65.39038576746387,79.20395363088758,83.27838701538633,53.972498654301035,20.612053890955977,58.565912724244725,64.70244884144347,33.037390534834486,63.78181870101022,46.61848656674593,18.76925874196955,53.0148577811066,21.27151038818029,17.568189034363428,51.27229680831371
stroma_ad_carcinoma_FA_HN11A_1_linfoides_notumorales_tumorales.csv,59.25216617979724,1.164524774102034e-308,101.70785187477503,59.25216617979724,59.25216617979724,59.25216617979724,85.37162284024271,87.96434501990569,59.25216617979724,59.25216617979724,52.56970771240907,47.233814518553345,52.677662290249145,96.50177249518146,59.25216617979724,59.25216617979724,49.990194743412275,57.17178580046436,59.25216617979724,59.25216617979724,59.25216617979724,90.32734684748885,59.25216617979726,45.55952758960245,72.56899215889598,90.76955269182031,43.07766858059094,59.25216617979724,61.59436160977063,64.70244884144347,59.25216617979724,47.915262577067324,46.61848656674593,59.25216617979724,45.00274554391629,59.25216617979724,51.87481999677908,42.75143819030313
stroma_ad_carcinoma_FA_HN15_1_linfoides_notumorales_tumorales.csv,101.70785187477503,101.70785187477503,2.1093812160731054e-308,101.70785187477503,101.70785187477503,101.70785187477503,85.37162284024271,87.96434501990569,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,62.521007531413375,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,84.46657517797951,101.70785187477503,101.70785187477503,101.70785187477503,85.59286191802497,71.02878095722238,69.63914223206007,87.0355720953365,101.70785187477503,101.70785187477503,101.70785187477503,52.35069447682963,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503,101.70785187477503
stroma_ad_carcinoma_FA_HN14_5_linfoides_notumorales_tumorales.csv,36.56808078391148,59.25216617979724,101.70785187477503,1.38235542131039e-308,46.299603119472934,37.523656696919005,85.37162284024271,87.96434501990569,58.19573811458099,46.299603119472934,44.38119551664664,28.72739410486784,71.8862969431,96.50177249518146,34.07331275205755,41.62662811466811,32.618240322938405,45.42547291204335,20.971070128239433,46.299603119472934,35.883764217630414,132.0686213467007,48.80253752468218,65.39038576746387,79.20395363088758,81.24744793052969,53.972498654301035,46.299603119472934,56.534973639388085,64.70244884144347,33.037390534834486,59.948227257706804,42.54323835401908,34.474938611298114,61.17136298002009,34.474938611298114,41.805093888635724,53.148185348689665
carcinoma_FA_HN14_4_linfoides_notumorales_tumorales.csv,30.16747804991583,59.25216617979724,101.70785187477503,46.299603119472934,8.93352383258432e-309,37.523656696919005,85.37162284024271,87.96434501990569,58.19573811458099,37.86565272781898,44.38119551664663,36.289228081215285,71.8862969431,96.50177249518146,32.082755621372115,27.137695149162496,50.48412753446995,50.058839388400756,34.099992514920004,26.834938992532784,35.883764217630414,132.0686213467007,61.24934240785882,65.39038576746387,79.20395363088758,90.76955269182031,53.972498654301035,20.20537717475252,61.59436160977063,64.70244884144347,36.89092623211839,68.64629232848174,51.5100538835366,25.091341244007026,61.17136298002009,20.16019993306054,29.219994739069534,53.148185348689665
dysplasia_FA_HN11A_2_linfoides_notumorales_tumorales.csv,37.52365669691899,59.25216617979724,101.70785187477503,37.523656696919005,37.523656696919005,1.041042289993451e-308,85.37162284024271,87.96434501990569,34.39579920968862,37.52365669691899,35.75305277800061,28.72739410486784,71.8862969431,96.50177249518146,31.50815537370886,37.523656696919005,39.346832538192686,36.093857676316105,36.129827332760726,31.12197231658081,37.523656696919005,118.32125307655741,48.80253752468218,65.39038576746387,79.20395363088758,80.77734259713645,44.955102469710255,37.52365669691899,52.70327169804517,42.69291409746921,24.3824346921715,59.948227257706804,35.336539950731606,37.523656696919005,61.17136298002009,37.52365669691899,37.52365669691899,53.148185348689665
stroma_ad_dysplasia_FA_HN14_3_linfoides_notumorales_tumorales.csv,85.37162284024271,85.37162284024271,85.37162284024271,85.37162284024271,85.37162284024271,85.37162284024271,1.2575588205308916e-308,54.901580439375834,85.37162284024271,85.37162284024271,68.71870275190918,71.90780685656307,85.37162284024271,96.50177249518146,85.37162284024271,85.37162284024271,85.37162284024271,85.37162284024271,85.37162284024271,85.37162284024271,85.37162284024271,121.45489079837472,85.37162284024271,60.11809572705204,32.596842541320484,85.37162284024271,85.37162284024271,85.37162284024271,85.37162284024271,85.37162284024271,85.37162284024271,77.10656017039236,85.37162284024271,85.37162284024271,85.37162284024271,85.37162284024271,85.37162284024271,85.37162284024271
dysplasia_FA_HN11A_4_linfoides_notumorales_tumorales.csv,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,54.901580439375834,1.6919200752314946e-308,87.96434501990569,87.96434501990569,68.88087218515687,76.93108178264134,87.96434501990569,96.50177249518146,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,118.8606936394367,87.96434501990569,65.3903857674639,54.901580439375834,90.76955269182031,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,77.26872960364005,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569
carcinoma_FA_HN15_1_linfoides_notumorales_tumorales.csv,58.19573811458099,59.25216617979724,101.70785187477503,58.19573811458099,58.19573811458099,34.39579920968862,85.37162284024271,87.96434501990569,1.6048327111462014e-308,58.19573811458099,40.590949861099546,32.82558254341774,71.8862969431,96.50177249518146,58.19573811458099,58.19573811458099,58.19573811458099,37.17564735415084,58.19573811458099,58.19573811458099,58.19573811458099,132.0686213467007,42.64493169449817,65.39038576746387,79.20395363088758,80.77734259713645,56.617328269023886,58.19573811458099,52.70327169804517,23.852078127597963,30.08617410158817,59.948227257706804,42.54323835401908,58.19573811458099,56.55226595735169,55.310004792181104,58.19573811458099,42.370584242177415
carcinoma_FA_HN14_3_linfoides_notumorales_tumorales.csv,30.16747804991583,59.25216617979724,101.70785187477503,46.299603119472934,37.86565272781898,37.52365669691899,85.37162284024271,87.96434501990569,58.19573811458099,8.12136313064166e-309,44.38119551664663,36.28922808121527,71.8862969431,96.50177249518146,53.1948850827587,40.47875721530306,50.872247827543276,50.058839388400756,40.83133796615847,22.47042085651036,35.883764217630414,132.0686213467007,61.24934240785882,65.39038576746387,79.20395363088758,90.76955269182031,53.972498654301035,27.060826326875357,61.59436160977063,64.70244884144347,36.89092623211839,68.64629232848174,51.5100538835366,38.22015371823379,61.17136298002009,26.719273321475967,31.575286921645954,53.148185348689665
