,dysplasia_FA_HN11A_1_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_4_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_5_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_2_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_3_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN11A_4_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN11A_2_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN14_2_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_4_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_4_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN11A_3_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_2_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN14_3_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN15_3_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN15_1_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_4_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN11A_2_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN11A_5_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_2_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_4_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN14_1_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN11A_1_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN14_2_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_3_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_5_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_1_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_1_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_3_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_1_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_5_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN15_5_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN11A_5_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN11A_4_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN15_2_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN14_4_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN15_2_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_3_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN14_1_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_2_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_1_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_3_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_2_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_1_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN11A_3_linfoides_mieloides_notumorales.csv
dysplasia_FA_HN11A_1_linfoides_mieloides_notumorales.csv,2.0647915924418056e-308,29.214594178640738,42.57979028277512,33.01627418862998,44.05536686817376,87.96434501990569,25.997809685785995,38.06442551581364,38.25655180334678,61.17136298002009,28.72739410486784,44.38119551664663,49.9859499634116,59.25216617979724,96.50177249518146,42.57979028277512,35.32529489940737,99.27042692397305,42.57979028277512,42.54323835401908,21.557410430687966,53.177362015552234,42.57979028277512,36.17153490888788,31.74590247099283,53.148185348689665,42.57979028277512,101.70785187477503,32.046786791934935,50.40139524392083,38.50295587717575,41.150226251775734,42.57979028277512,43.077668580590924,39.17378456068697,38.06442551581364,50.319043071938495,37.433107353058446,71.8862969431,35.85236562661572,35.05390377441685,39.22744960810607,59.948227257706804,42.57979028277512,29.1019648379216,80.77734259713645
stroma_ad_carcinoma_FA_HN14_4_linfoides_mieloides_notumorales.csv,29.214594178640738,1.518928569233952e-308,61.59436160977063,47.46286570207951,61.59436160977063,87.96434501990569,32.90944453468927,54.55839123438474,45.501255951917926,58.571042546863055,26.450791773088838,41.74602994568389,45.713820314443296,61.59436160977063,96.50177249518146,31.03869467208935,35.32529489940737,79.20395363088761,61.59436160977063,42.54323835401908,27.690108237623576,61.59436160977063,61.59436160977063,28.54092005470617,54.3902977373715,55.17592100412625,58.915780281493,101.70785187477503,27.690108237623576,50.40139524392083,44.58555023088772,56.534973639388085,61.11451271171529,43.07766858059094,29.82837225184457,45.25205921443475,34.934295684326145,33.91599312357653,71.8862969431,46.763363063988066,50.4386511620292,27.690108237623576,59.948227257706804,58.565912724244725,44.76160931951313,80.77734259713645
stroma_ad_dysplasia_FA_HN15_5_linfoides_mieloides_notumorales.csv,42.57979028277512,61.59436160977063,1.756457033589029e-308,39.328999798335886,44.05536686817376,87.96434501990569,57.99211587481091,27.513135704620765,38.25655180334678,61.17136298002009,38.23870307815923,33.05105115219172,36.22136607137212,59.25216617979724,96.50177249518146,46.199900990245766,50.84974817131895,79.20395363088761,40.2431697917869,47.14697923642572,49.417941862950315,53.177362015552234,30.705889643841033,55.20922569516847,23.56382170727997,47.005422911184695,30.257154411808102,101.70785187477503,54.88267390710146,51.41872900975652,41.60047710587061,30.705889643841033,35.38255050639336,43.077668580590924,47.03141612144077,35.883764217630414,56.39996940553958,72.98875828582459,71.8862969431,37.2640050974386,30.705889643841033,49.6117240043517,59.948227257706804,30.705889643841033,25.190879587494564,80.77734259713645
stroma_ad_dysplasia_FA_HN14_2_linfoides_mieloides_notumorales.csv,33.01627418862998,47.46286570207951,39.328999798335886,1.0820899157284434e-308,44.05536686817379,87.96434501990569,33.68062973321554,39.087525476920405,49.92166699320167,55.41107520839523,30.93398310565459,44.38119551664664,56.038052740448606,48.0871234425524,96.50177249518146,31.443228065467224,58.75292408842418,102.26773680109929,41.42244737634459,32.30716801856076,35.575223635275194,53.177362015552234,31.443228065467224,41.390677966789696,33.53819779742241,53.148185348689665,31.443228065467224,101.70785187477503,31.443228065467224,50.40139524392083,34.063755979638074,31.443228065467224,49.38623160083597,32.12657349304891,32.06945633256419,41.42244737634459,73.64236827395362,55.46294696750766,68.9774937031479,31.443228065467224,38.69120167665295,64.70244884144347,44.2978596394571,40.74332405454311,39.194560681937176,80.77734259713645
stroma_ad_dysplasia_FA_HN11A_3_linfoides_mieloides_notumorales.csv,44.05536686817376,61.59436160977063,44.05536686817376,44.05536686817379,1.653541964113863e-308,87.96434501990569,54.108250010005804,29.533000612142025,38.25655180334678,52.87186907697151,44.05536686817376,44.38119551664663,56.038052740448606,58.39558947277919,96.50177249518146,44.05536686817379,59.045139007852555,102.26773680109929,44.05536686817379,47.14697923642572,44.62463132091986,53.177362015552234,44.05536686817376,55.20922569516847,44.05536686817376,51.3682716155065,44.05536686817376,75.61616918497867,46.898350203640405,51.41872900975652,44.05536686817379,44.05536686817379,44.05536686817376,37.39540822676909,44.05536686817379,44.05536686817376,73.64236827395362,72.98875828582459,46.2330586834599,44.05536686817379,44.05536686817376,64.70244884144347,54.807896804902555,44.05536686817376,44.05536686817376,80.77734259713645
dysplasia_FA_HN11A_4_linfoides_mieloides_notumorales.csv,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,1.295750675596395e-308,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,76.93108178264134,87.96434501990569,87.96434501990569,87.96434501990569,96.50177249518146,87.96434501990569,87.96434501990569,67.59254591731175,63.834833497972454,87.96434501990569,87.96434501990569,72.25888563501258,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,70.38539852274948,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569,87.96434501990569
dysplasia_FA_HN11A_2_linfoides_mieloides_notumorales.csv,25.997809685785995,32.90944453468927,57.99211587481091,33.68062973321554,54.108250010005804,87.96434501990569,2.2077468561184e-308,57.99211587481091,52.079000450862466,61.17136298002009,28.72739410486784,47.08628368209391,52.291564813387836,59.25216617979724,96.50177249518146,37.523656696919005,35.32529489940737,92.79883293088815,57.99211587481091,37.50630295708322,29.784109147198592,53.17736201555226,54.405617790961486,27.321716283832103,46.9531185971466,53.14818534868968,45.13354431262903,101.70785187477503,28.271258855947394,50.40139524392083,36.99066566670524,42.75273767052411,47.33227674285132,35.36641880116923,37.523656696919005,51.82980371337929,48.71653165319012,33.91599312357653,71.8862969431,32.981127095124094,37.523656696919005,37.62493818935769,59.948227257706804,44.78367675538075,34.214465405386505,80.77734259713645
dysplasia_FA_HN14_2_linfoides_mieloides_notumorales.csv,38.06442551581364,54.55839123438474,27.513135704620765,39.087525476920405,29.533000612142025,87.96434501990569,57.99211587481091,1.963213546353519e-308,38.25655180334678,61.17136298002009,32.688139975204706,43.94502612222183,46.76344632817714,51.87481999677908,96.50177249518146,58.00704752415538,40.93795474821934,96.04792328873859,40.2431697917869,52.288291284300925,49.417941862950315,53.177362015552234,32.70381679970893,48.49985757773412,27.513135704620765,53.148185348689665,36.53285480844775,83.38793286697228,61.24934240785882,48.81499014966748,46.74579142108952,39.64968582122057,28.234044116389313,43.077668580590924,54.94487013100249,35.883764217630414,47.096539436704035,69.34710332106451,67.87939714139964,50.637401366574224,33.155381337299815,36.93186347723669,66.28997614342029,28.234044116389327,27.513135704620765,80.77734259713645
stroma_ad_dysplasia_FA_HN15_4_linfoides_mieloides_notumorales.csv,38.25655180334678,45.501255951917926,38.25655180334678,49.92166699320167,38.25655180334678,87.96434501990569,52.079000450862466,38.25655180334678,7.97703314800174e-309,53.0148577811066,38.25655180334678,38.25655180334678,38.645735959229796,59.25216617979724,96.50177249518146,59.63492263065743,49.71609036274981,87.93021291979124,47.52853581465412,53.47867315805732,44.05579570894119,53.177362015552234,43.55340042411912,39.4427222952673,38.25655180334678,47.17362454184965,38.25655180334678,101.70785187477503,61.24934240785882,47.78167949676116,54.41871977711958,46.299603119472934,38.25655180334678,38.25655180334678,54.94487013100249,38.25655180334678,38.97882906775669,60.289968038597706,44.509978335857,50.637401366574224,38.25655180334678,38.25655180334678,68.64629232848174,38.25655180334678,38.25655180334678,80.77734259713645
stroma_ad_carcinoma_FA_HN15_4_linfoides_mieloides_notumorales.csv,61.17136298002009,58.571042546863055,61.17136298002009,55.41107520839523,52.87186907697151,87.96434501990569,61.17136298002009,61.17136298002009,53.0148577811066,1.3511359052574854e-308,50.223113669194305,40.315070920220876,53.0148577811066,45.00274554391629,96.50177249518146,59.27500393990607,60.80779490372015,79.20395363088761,61.17136298002009,45.608741089723196,61.17136298002009,61.17136298002009,61.17136298002009,53.68929040076017,61.17136298002009,53.0148577811066,61.17136298002009,101.70785187477503,61.17136298002009,58.14513209137337,53.0148577811066,61.17136298002009,61.17136298002009,55.814538163147205,61.17136298002009,61.17136298002009,61.17136298002009,61.17136298002009,64.93229908243734,61.17136298002009,61.17136298002009,55.31732279241784,60.207250300775456,61.17136298002009,56.98752307863978,80.77734259713645
