,dysplasia_FA_HN11A_1_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_4_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_5_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_2_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_3_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN11A_4_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN11A_2_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN14_2_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_4_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_4_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN11A_3_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_2_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN14_3_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN15_3_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN15_1_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_4_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN11A_2_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN11A_5_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_2_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_4_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN14_1_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN11A_1_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN14_2_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_3_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_5_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_1_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_1_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_3_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_1_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_5_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN15_5_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN11A_5_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN11A_4_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN15_2_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN14_4_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN15_2_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_3_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN14_1_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_2_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_1_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_3_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_2_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_1_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN11A_3_linfoides_mieloides_notumorales.csv
dysplasia_FA_HN11A_1_linfoides_mieloides_notumorales.csv,0.0,884.3069324503346,936.0283385837333,1145.2333714313809,867.1037771711327,1066.8715612567944,644.609715334032,1255.4880441054656,896.8572472949901,1060.8284533558913,947.7968180022553,1484.2471636436007,1319.4417965500215,952.3530734723674,1580.4325595236799,1202.6266230554797,995.9481866097577,1159.0260385816487,916.6703102645521,1607.7769061679903,609.6289593263296,1428.6064599577362,897.750463070191,1294.2976015183694,1070.1482925665043,885.5027345202902,697.9197970275056,1361.574540015452,1416.2123584718015,2065.477781274631,890.7283702490083,954.9998761058793,912.845672896909,920.9755280130038,645.4065685497961,1180.8732442537741,1278.813108740154,1278.730030441378,1217.89580333135,1230.2496981628244,1021.5741424588222,939.0236625369043,2004.8283645090141,1025.2220951516813,825.6678547338447,960.3313057490107
stroma_ad_carcinoma_FA_HN14_4_linfoides_mieloides_notumorales.csv,884.3069324503346,0.0,1285.6558042683944,910.2898499925363,752.3591458049176,1117.5730961584898,877.6647564238643,1390.427894541903,1234.0595591428867,975.6921092175136,874.747738085445,1052.0140760104578,1438.7228238018354,1381.7480619528853,1567.1010759395756,952.1041845178993,917.8521717117713,1189.341561553911,933.0546036858336,1251.9197635467315,893.2992300960134,1570.2301530621423,952.0748661570639,1299.2767636768065,764.6312700175822,831.343385695618,855.0020423734397,1037.0381284168373,1029.6506241463312,1772.5312221012418,731.4716898182741,687.7219796754243,1010.2005485003956,928.6456833898238,822.4915032314254,955.6125861466209,1325.857602010785,1165.0141617387933,1075.931106103304,1258.0061241076073,781.3666093054003,738.5936975263128,1625.2143032186189,819.214614639798,865.9632183611303,1030.8550390019152
stroma_ad_dysplasia_FA_HN15_5_linfoides_mieloides_notumorales.csv,936.0283385837333,1285.6558042683944,0.0,1546.979280027667,1199.9133326280873,1186.311783056115,1132.1492432868058,1232.1462167199013,866.5885663106374,1490.0692356989246,1370.4102432071888,1786.2527867829792,1252.8825954130136,952.8841923688608,1505.8319953070759,1528.8245577792316,1249.1183343184946,1170.7944491972605,1361.9764876598176,2022.3265068119786,928.346627660584,1382.0518129524633,915.3040602532712,1270.1426781938803,1490.530921408137,1304.9431425083067,1028.6495271233364,1814.8177221584629,1893.0924234118909,2324.14308370549,1257.9322514116989,1369.7741635072139,1198.8177136039553,1163.0309666211376,924.4862474363734,1504.7636569662016,1254.8073655590852,1530.191802752507,1465.257107099399,1316.2237371080453,1409.161174358769,1280.2149698010712,2217.0015502712613,1434.3665481334003,1121.964346151094,1120.5730042255661
stroma_ad_dysplasia_FA_HN14_2_linfoides_mieloides_notumorales.csv,1145.2333714313809,910.2898499925363,1546.979280027667,0.0,933.6246694315548,1136.786999723593,1138.9185435103973,1235.5142966121366,1551.5331614278216,1149.4007460115834,1003.0749071018917,1080.9831455354545,1333.5896265006822,1645.7728375941685,1460.8272729105536,739.0781035399252,858.7014992365462,1174.8956462316987,1041.7521636165523,1045.6192163599649,1134.9511048213249,1375.0997838962019,940.4759595524308,1241.5555367360112,792.732499608321,942.2681619281591,950.1362568396152,1083.3687933225685,882.4393278299688,1496.6869417719477,850.4863445328773,824.9901714598554,1287.784236770973,838.190360646586,998.7896216791191,866.3275593771106,1235.2316990404472,990.0633943367512,991.8926938292592,1089.9457028156753,857.936733092574,916.8520168355474,1266.5280835821147,831.3908963161012,1218.934260532972,1020.5723031216094
stroma_ad_dysplasia_FA_HN11A_3_linfoides_mieloides_notumorales.csv,867.1037771711327,752.3591458049176,1199.9133326280873,933.6246694315548,0.0,1091.2116996667623,940.668017504994,1244.0587078195833,1055.8292058957256,1022.4658785161655,888.8609814577031,1161.7774891213326,1390.4624549979446,1240.5541925109483,1664.1888128805758,1069.401806426305,967.8894198670214,1195.2068047123737,800.922253870858,1472.8452683891219,828.406770049502,1376.6663659961528,905.9951973247169,1412.2909532129663,852.082040257412,819.2389462088605,788.5856556584062,1070.3775415788466,1195.7895073568466,1949.211914996274,891.265297035155,747.2983727792201,841.1643668311003,976.6173170665014,739.5824753115298,927.9808081981587,1334.3570033437659,1273.0302366436217,1171.4115014757265,1275.5882927796454,713.3154484950297,756.2189738332819,1835.072379462259,718.7875639875281,883.809552912143,851.9011885544696
dysplasia_FA_HN11A_4_linfoides_mieloides_notumorales.csv,1066.8715612567944,1117.5730961584898,1186.311783056115,1136.786999723593,1091.2116996667623,0.0,1234.0758654187778,799.2809071277483,1193.9576104472803,1244.8338850329956,1013.5133471189806,1434.9651396277968,836.4209094252658,1262.4172943896947,1107.4727732197275,1013.6900863644339,921.6639302927592,694.1058892197979,1069.825652849296,1467.6418885410058,1113.572108723893,891.7550986093906,656.1279708319145,898.8419448048521,1055.0856122907692,947.3081482099561,974.1674253052869,1239.709096593659,1436.4641124530024,1761.5918417646892,958.8681510385186,1078.9333160329618,1122.256003206088,790.7763673680087,822.644828019622,971.7248578018025,814.4430666896217,948.8302428670908,1005.5304018374368,879.1627762589792,1124.667247464123,1081.7336569879924,1755.181077691202,1090.4128529190853,1098.5519877885124,723.6900954969457
dysplasia_FA_HN11A_2_linfoides_mieloides_notumorales.csv,644.609715334032,877.6647564238643,1132.1492432868058,1138.9185435103973,940.668017504994,1234.0758654187778,0.0,1440.4896043918047,1041.3860246860552,946.8558914647713,875.9492536318667,1363.268904529204,1482.2129999979652,1098.414318850234,1617.073315534972,1192.2787955240042,1024.0697972078287,1244.6950538065453,963.3802357394279,1520.995455976753,759.8559285686,1595.9042377817088,1043.711875426843,1346.2911696440417,1075.937827927335,860.9178294559192,835.1606344478574,1283.2712466505131,1349.633662474611,2021.8125964341366,897.7909444735554,942.708422255939,968.5715469969865,965.0725223369827,776.5825265694976,1204.6350003093896,1413.0035433326282,1290.8370490554973,1204.1760923078423,1345.4443790803382,1025.3557239046975,975.3689684671999,1863.6579454210776,1058.5003555042763,777.9197003267575,1125.5805784278486
dysplasia_FA_HN14_2_linfoides_mieloides_notumorales.csv,1255.4880441054656,1390.427894541903,1232.1462167199013,1235.5142966121366,1244.0587078195833,799.2809071277483,1440.4896043918047,0.0,1232.0758370991507,1480.2894528139996,1252.9153158414172,1570.586541642839,242.92371183058324,1279.1477032851715,619.5174730368915,946.5607286771838,1069.1414435388224,746.4727385614947,1242.7293042850529,1404.8132299935335,1301.0998354763994,330.66268862911954,702.9701811980165,423.9963258483969,1149.7114168365047,1176.8646261614272,1131.1815558253538,1444.752675218767,1581.0208223678328,1565.0062213392616,1226.6324432059093,1285.216386344303,1191.4641573582503,960.8801823311453,954.2657567355586,888.4348605393311,254.5371359793847,830.3399538549686,1094.8577157286031,443.92543520469286,1326.2471961749582,1278.9921743697048,1652.2952254637507,1223.7612797272207,1323.4972053559968,846.228694387341
stroma_ad_dysplasia_FA_HN15_4_linfoides_mieloides_notumorales.csv,896.8572472949901,1234.0595591428867,866.5885663106374,1551.5331614278216,1055.8292058957256,1193.9576104472803,1041.3860246860552,1232.0758370991507,0.0,1289.394212280248,1120.4957000479076,1708.0628349308738,1266.2662933250838,805.0370826809765,1646.2994884023758,1591.3293463753914,1254.222935012225,1248.7402071477995,1100.0610253894815,2026.2283120068198,870.1902011440974,1309.7346983135258,1076.3881166341025,1449.3164428253046,1390.2913582686174,1112.0873629536084,991.895998788667,1504.786352322706,1842.0695279287756,2426.02062036599,1225.0440735952861,1253.2439379838454,839.7810620976461,1245.0179510281225,888.0186789428225,1455.4197310350985,1344.294154022053,1606.4556709946169,1453.0477786546262,1459.5889542643433,1249.0927389513906,1180.5796503489241,2357.5226905845166,1300.7451705594228,915.0441889720546,1081.3398491936473
stroma_ad_carcinoma_FA_HN15_4_linfoides_mieloides_notumorales.csv,1060.8284533558913,975.6921092175136,1490.0692356989246,1149.4007460115834,1022.4658785161655,1244.8338850329956,946.8558914647713,1480.2894528139996,1289.394212280248,0.0,797.2343457195343,1165.485434358145,1525.9593144355179,1398.0127848001584,1631.9602817923646,1240.9288919293472,1143.4538722311158,1243.3157684241587,928.1560869024279,1465.3325597326277,1094.524603767011,1628.8452229890513,1116.6221458902075,1371.688284171813,1023.5605280143434,825.4144699184258,1016.0728747531045,1080.377437230195,1311.6698570142298,2039.457934259549,930.1884509838094,958.6530621126008,1022.8446298985189,1094.4016620370912,1016.7622003436607,1145.517701936276,1461.910625558375,1421.647078814936,1208.8121240144974,1394.5751567399827,949.6535566557577,1002.9939979887009,1781.3096278941473,1043.057566259565,934.4830681415672,1110.3798170223545
