,stroma_ad_carcinoma_FA_HN15_4_linfoides_mieloides.csv,carcinoma_FA_HN15_1_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN14_1_linfoides_mieloides.csv,dysplasia_FA_HN15_3_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN11A_1_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_4_linfoides_mieloides.csv,carcinoma_FA_HN11A_4_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN14_2_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN15_3_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN14_3_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN14_5_linfoides_mieloides.csv,dysplasia_FA_HN11A_1_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_1_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN14_1_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN14_4_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN15_2_linfoides_mieloides.csv,carcinoma_FA_HN14_1_linfoides_mieloides.csv,dysplasia_FA_HN15_1_linfoides_mieloides.csv,carcinoma_FA_HN14_3_linfoides_mieloides.csv,carcinoma_FA_HN11A_2_linfoides_mieloides.csv,dysplasia_FA_HN11A_5_linfoides_mieloides.csv,carcinoma_FA_HN14_2_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN15_4_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN15_2_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_5_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_3_linfoides_mieloides.csv,carcinoma_FA_HN11A_1_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN14_2_linfoides_mieloides.csv,dysplasia_FA_HN14_1_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_2_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN15_1_linfoides_mieloides.csv,carcinoma_FA_HN11A_3_linfoides_mieloides.csv,dysplasia_FA_HN14_2_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN14_3_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN15_5_linfoides_mieloides.csv,carcinoma_FA_HN14_4_linfoides_mieloides.csv,carcinoma_FA_HN15_2_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN15_1_linfoides_mieloides.csv,dysplasia_FA_HN15_2_linfoides_mieloides.csv,dysplasia_FA_HN11A_3_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN14_4_linfoides_mieloides.csv,carcinoma_FA_HN11A_5_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN11A_2_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN15_3_linfoides_mieloides.csv,dysplasia_FA_HN11A_2_linfoides_mieloides.csv,dysplasia_FA_HN15_5_linfoides_mieloides.csv,dysplasia_FA_HN11A_4_linfoides_mieloides.csv
stroma_ad_carcinoma_FA_HN15_4_linfoides_mieloides.csv,0.0,1087.6248969095134,847.63790877306,1556.3729029022654,1193.8471585738318,967.4856978723944,865.0801378503954,1003.7584856851005,1272.2143379389283,787.1797487397985,1072.9513932965585,954.6396525061348,823.3539506530556,903.0687296545798,1133.8975420672048,894.266825832824,1242.684406960645,780.9813666707576,1355.2311308180085,1130.6352904423284,765.5625967696521,1298.4964238333173,1131.8573386720404,1192.5497184923406,880.4651691468932,839.2486345457191,944.9490670524476,783.8115397886959,1461.9285446295746,757.4273960911714,867.4395838558341,857.127711810082,1387.8529873398393,1603.721453889708,1356.9455958148553,1297.9073456645087,1193.9611873787348,826.0364534748887,980.1109332228687,712.733438881683,1116.057788617711,968.6826596213307,687.2277647907633,1407.620115011875,940.1065351285829,857.999242508195,1046.99473027209
carcinoma_FA_HN15_1_linfoides_mieloides.csv,1087.6248969095134,0.0,1044.3402173326483,1140.8577573543346,1519.696224137636,1083.6171874846057,881.1902251812969,633.8183349078906,754.6097000743096,766.0130724956954,534.2828027556214,1128.6554301291412,709.4211315387125,607.2140423894783,648.3830116465076,906.1386128313344,682.4788934887796,1170.599294286843,936.4753089374074,984.0953019667795,1042.1366391761055,847.7658921552821,1470.0534733377447,682.0027436871447,913.4202467133482,967.9113228051611,756.0744247094876,820.0422683650389,1048.7215123991111,956.3314274904224,933.7645599384061,814.1460085719449,942.552714270676,1057.3367550222235,1385.0235189722675,808.6874102155738,592.7437723720085,1181.9067011770176,750.7297130543791,998.0919636052574,967.6304591848132,769.9467719784918,872.6618342253287,802.7481489888602,1176.7358084474274,1293.069124394166,922.8693132109681
stroma_ad_carcinoma_FA_HN14_1_linfoides_mieloides.csv,847.63790877306,1044.3402173326483,0.0,1626.5574347713912,1221.220173096255,853.899304951754,761.2756241978819,914.0311713187322,1402.6744177843889,667.5592419878677,1027.1740154587874,929.0336519276728,806.0035856874317,807.330265783932,1155.9630749201715,830.1276533771018,1221.520859979196,713.6601278572506,1268.8377895278804,1169.6306039129568,721.0718147661072,1343.5080847456034,965.5214981504446,1280.0813559945784,793.9231063582573,587.086404554942,875.7703203535448,538.5796145743705,1325.4683089054033,538.6674562025282,768.1323575411179,727.6977804393337,1224.3424119106753,1669.2384605673747,1146.7418438420357,1236.1171068788883,1197.2373522981454,804.4749372268872,770.0102198867532,821.907253445774,1028.0740853830089,992.3933219583778,768.7090281202065,1396.0197436477597,1071.9446810582515,758.4466166032707,986.2214887210828
dysplasia_FA_HN15_3_linfoides_mieloides.csv,1556.3729029022654,1140.8577573543346,1626.5574347713912,0.0,1534.4922826944146,1604.417398624172,1318.1709718336883,966.6975907050266,896.50219095226,1281.1127006051133,912.0642837452597,1582.9248173001793,1303.3371208238332,1348.2916736556458,803.1478796639444,1264.305081922011,713.4026359675208,1813.4827697322241,492.6594644864195,1007.9165413498085,1672.8398415890526,560.4098155249005,1607.4607676192816,1082.106221426303,1283.842766919962,1618.6223677006763,1001.313103361588,1425.300215387231,671.9503050397591,1627.1047530043456,1521.0087246334701,1169.8820620631302,589.4306706158532,762.6789955771192,1547.432027211409,527.0387676424867,907.5770037952398,1505.859911471989,1285.7890066871428,1453.138292425709,1023.7821375752017,1146.9343146356657,1239.5641684119605,644.8748509228949,1452.9593259749681,1600.51443713319,1038.5727999871856
stroma_ad_carcinoma_FA_HN11A_1_linfoides_mieloides.csv,1193.8471585738318,1519.696224137636,1221.220173096255,1534.4922826944146,0.0,930.7320310175733,861.6764474302764,1181.7029765614081,1610.1518204018423,1296.6155352413068,1330.6725636695746,856.2072664547632,1190.6680685380488,1522.9966518118033,1375.8256688630001,1447.5729499752777,1326.9806400819925,1259.258562836205,1167.4339597790133,1207.5270600564638,1246.50258251692,1367.3004882913585,719.9547322284733,1632.1402077504467,911.5581465183024,1108.7166429776555,976.9442173382847,1212.7291045474046,1246.0673347907643,1332.4960530214546,1484.6711330861945,998.5586968909299,1203.4990884562592,1640.1036322540235,803.5608776480179,1238.7064463600575,1474.6957836765705,933.1969734039591,1536.8851969483937,1258.4661168486716,1006.7471404401298,1180.2215273873458,1052.7593921682326,1471.8754774813901,896.3670877101093,996.7729018744211,1151.5090928490574
stroma_ad_dysplasia_FA_HN11A_4_linfoides_mieloides.csv,967.4856978723944,1083.6171874846057,853.899304951754,1604.417398624172,930.7320310175733,0.0,567.1401510174617,937.7466743253168,1408.3731427190241,912.9553280267107,1018.5046683001767,568.9093884482744,812.7645054341782,990.067300219023,1104.3546389914754,1126.4333485051739,1168.6879578584235,976.7164077058069,1303.6311038156305,1083.9218124248728,924.7951444702143,1275.1418813673663,783.0471475197692,1281.0978626075141,664.1174716393132,743.833065720442,818.4108726776813,878.1379082561954,1401.7315149471062,925.4358439655686,1093.2280285644106,862.9271187437286,1299.6945847490076,1571.5240454388074,806.4343131660085,1237.720112475642,1145.9629076105439,801.4171259675499,1092.3723878443225,924.4215608795587,921.1673366671882,904.8481017766403,839.4694552674648,1321.9681068782172,700.3609539917621,926.4405227580394,1037.8905075610307
carcinoma_FA_HN11A_4_linfoides_mieloides.csv,865.0801378503954,881.1902251812969,761.2756241978819,1318.1709718336883,861.6764474302764,567.1401510174617,0.0,744.2085429398865,1162.1664344886617,787.0151032779496,805.8911702796406,626.6040183622681,615.4365713290288,885.4529451755922,880.4338627908622,989.6740824900676,874.3826865460244,921.2156477446714,1001.2295653135714,868.0515448456665,798.404125433358,1011.0187908907701,789.3735695132345,1108.6131622644534,524.7151954558835,665.0180172679939,594.4474333502313,753.6645047325292,1101.6676341321222,834.2711828729837,1002.7826646461062,653.015046954506,990.1222647029795,1330.1664481453147,827.0591402538008,938.6078673555611,945.9923617446761,713.5080759840549,957.8258460785103,809.2987580885423,714.6595981526683,716.2826030656812,663.080490610823,1047.5496965273096,648.7870019276062,797.2384495654105,770.8454788186299
stroma_ad_dysplasia_FA_HN14_2_linfoides_mieloides.csv,1003.7584856851005,633.8183349078906,914.0311713187322,966.6975907050266,1181.7029765614081,937.7466743253168,744.2085429398865,0.0,802.7922841883967,722.4761033069652,576.2806053111461,904.3007675897552,639.1526233365486,700.3998650344416,604.5340220424551,837.3867792693109,646.1197923163537,1111.2792355852969,795.62849980231,765.9637644501778,929.4915440557825,774.2011602880845,1121.028879507935,751.1902891688785,698.9705593633576,880.2277324273114,560.1116753658096,729.8080357200794,839.9348792121668,896.7110280246192,915.9665863371741,627.4587100944631,757.7466924501844,978.0828756164459,1098.1622119512692,752.5560216572154,683.5754172484226,957.6183063057938,812.4058533514245,898.2702439952529,700.3492919767049,583.3663455854618,696.9085510168693,769.9236298502564,986.4033114082295,1076.5217537143703,692.2946198698397
stroma_ad_dysplasia_FA_HN15_3_linfoides_mieloides.csv,1272.2143379389283,754.6097000743096,1402.6744177843889,896.50219095226,1610.1518204018423,1408.3731427190241,1162.1664344886617,802.7922841883967,0.0,1064.3815959760725,644.4205266496065,1439.1229294778484,1050.5034535333784,977.178282710025,687.3189122690446,1020.8763323613225,693.0549042426728,1558.460742518337,816.7938807186067,993.8784925513429,1432.7538515724598,658.1227153252399,1714.7450586139066,633.246024656818,1188.3004572821553,1355.5649395527423,942.6708514643908,1197.22317696934,938.7060328491551,1371.8462115317675,1220.3190686745522,1075.542870834576,834.7921308158377,822.0428529875503,1601.254079278143,755.7257875838095,689.3298904132846,1474.6861510652254,1014.8197564839619,1203.9720197262045,1106.516541921833,863.060076669639,1061.5815884746617,718.1454326047244,1328.3266239375193,1620.5603927821617,1025.5819605842244
stroma_ad_carcinoma_FA_HN14_3_linfoides_mieloides.csv,787.1797487397985,766.0130724956954,667.5592419878677,1281.1127006051133,1296.6155352413068,912.9553280267107,787.0151032779496,722.4761033069652,1064.3815959760725,0.0,759.8262151384348,911.9902124948935,710.4875615283283,608.8623556528206,833.1247536456864,625.9389849152799,920.2928004178616,820.2188173290043,987.0522157883674,975.5098690617228,755.3684564709786,995.609688108774,1108.1914484038286,963.2781744351662,747.1030357753062,701.224066048407,736.0339875839176,515.2228175819522,1075.5109798840297,632.372438803862,690.399302106209,652.4459481730123,936.3527967670182,1297.2225104261088,1241.3734050534865,914.0034113286563,865.6493563237287,780.5800406575856,591.5204336956242,726.9054218527544,875.7992388381059,798.0498840834472,647.1800424739016,1007.3087617164763,1008.348261392042,864.489074286579,799.2054267533806
