,stroma_ad_carcinoma_FA_HN15_4_linfoides_mieloides.csv,carcinoma_FA_HN15_1_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN14_1_linfoides_mieloides.csv,dysplasia_FA_HN15_3_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN11A_1_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_4_linfoides_mieloides.csv,carcinoma_FA_HN11A_4_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN14_2_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN15_3_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN14_3_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN14_5_linfoides_mieloides.csv,dysplasia_FA_HN11A_1_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_1_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN14_1_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN14_4_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN15_2_linfoides_mieloides.csv,carcinoma_FA_HN14_1_linfoides_mieloides.csv,dysplasia_FA_HN15_1_linfoides_mieloides.csv,carcinoma_FA_HN14_3_linfoides_mieloides.csv,carcinoma_FA_HN11A_2_linfoides_mieloides.csv,dysplasia_FA_HN11A_5_linfoides_mieloides.csv,carcinoma_FA_HN14_2_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN15_4_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN15_2_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_5_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_3_linfoides_mieloides.csv,carcinoma_FA_HN11A_1_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN14_2_linfoides_mieloides.csv,dysplasia_FA_HN14_1_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_2_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN15_1_linfoides_mieloides.csv,carcinoma_FA_HN11A_3_linfoides_mieloides.csv,dysplasia_FA_HN14_2_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN14_3_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN15_5_linfoides_mieloides.csv,carcinoma_FA_HN14_4_linfoides_mieloides.csv,carcinoma_FA_HN15_2_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN15_1_linfoides_mieloides.csv,dysplasia_FA_HN15_2_linfoides_mieloides.csv,dysplasia_FA_HN11A_3_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN14_4_linfoides_mieloides.csv,carcinoma_FA_HN11A_5_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN11A_2_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN15_3_linfoides_mieloides.csv,dysplasia_FA_HN11A_2_linfoides_mieloides.csv,dysplasia_FA_HN15_5_linfoides_mieloides.csv,dysplasia_FA_HN11A_4_linfoides_mieloides.csv
stroma_ad_carcinoma_FA_HN15_4_linfoides_mieloides.csv,1.492927837209594e-308,232.74705403968542,86.33133713738472,331.69712030045105,36.82019131350256,86.33133713738472,360.23321884117456,55.93795639825112,91.01927582913675,61.365518618934956,65.1258182458541,62.414470068321094,71.13922898407301,68.5038747051187,52.36967471539971,21.59819031203466,177.70097413973278,266.89969561156863,176.48726149019012,82.31925415621393,151.42272735556213,227.23240405688102,89.89504420261845,52.15138778524209,62.51245756920371,81.9368745788304,237.87888111520562,86.33133713738472,94.50866797807058,82.57028224013091,106.907926527519,226.36558175930446,112.97661061768082,116.10711616420645,63.10914718200482,227.690901233521,240.64659868707827,55.99417790089484,255.6561268307941,54.30393648180705,56.46918075704235,30.408463755749708,31.283879452865833,108.61810151579681,25.47587038735497,206.31033280768358,194.63464090190968
carcinoma_FA_HN15_1_linfoides_mieloides.csv,232.74705403968542,1.1218799494033615e-308,232.74705403968542,230.744182416022,232.74705403968542,232.74705403968542,254.9723296029783,232.74705403968542,201.8121579754647,232.74705403968542,232.74705403968542,232.74705403968542,232.74705403968542,232.74705403968542,232.74705403968542,232.74705403968542,110.09215979990529,140.75979220116022,112.51958509899066,210.51217964838747,141.4087064490393,92.7149576650391,202.93638960198297,232.74705403968542,232.74705403968542,232.74705403968542,34.670150815684735,232.74705403968542,209.3677272332091,232.74705403968542,185.92350727708242,154.88328542467454,179.8548231869206,176.724317640395,232.74705403968542,146.4148061257631,155.910699329412,232.74705403968542,167.48710914441975,232.74705403968542,232.74705403968542,232.74705403968542,232.74705403968542,184.21333228880462,232.74705403968542,130.37784101298126,118.99530830774563
stroma_ad_carcinoma_FA_HN14_1_linfoides_mieloides.csv,86.33133713738472,232.74705403968542,1.297304604461988e-308,331.69712030045105,104.741432794136,12.137890714281893,360.23321884117456,100.72177422325518,131.84097505195308,39.80385758887094,39.10034215433981,76.11235390328481,38.36375931346757,30.58316500941848,52.592472587419806,84.8734278500052,177.70097413973278,266.89969561156863,176.48726149019012,127.49096421549169,162.04270081516577,227.23240405688102,131.27885923869394,104.49825315074366,84.6468911698445,26.506349395824596,237.87888111520562,8.152536592595908,128.06319042308087,33.46488636214812,139.7853004011442,226.36558175930446,142.81964244622512,144.38489521948793,57.622713318933236,227.690901233521,240.64659868707827,46.2185831922816,255.6561268307941,110.66323451034543,114.05587284549223,96.84755398689083,84.53492232957765,140.6403878952831,89.69617547525928,206.31033280768358,194.63464090190968
dysplasia_FA_HN15_3_linfoides_mieloides.csv,331.69712030045105,230.744182416022,331.69712030045105,1.8544907217211407e-308,331.69712030045105,331.69712030045105,193.74283150259896,331.69712030045105,331.69712030045105,331.69712030045105,331.69712030045105,331.69712030045105,331.69712030045105,331.69712030045105,331.69712030045105,331.69712030045105,307.9922923214366,129.59484937776483,310.41971762052196,331.69712030045105,331.69712030045105,208.9294324871401,331.69712030045105,331.69712030045105,331.69712030045105,331.69712030045105,245.20740316260702,331.69712030045105,331.69712030045105,331.69712030045105,331.69712030045105,270.2553766326855,331.69712030045105,331.69712030045105,331.69712030045105,208.01243813386014,182.10104322674562,331.69712030045105,152.08198693931394,331.69712030045105,331.69712030045105,331.69712030045105,331.69712030045105,331.69712030045105,331.69712030045105,250.773574985535,274.12495879708274
stroma_ad_carcinoma_FA_HN11A_1_linfoides_mieloides.csv,36.82019131350256,232.74705403968542,104.741432794136,331.69712030045105,4.967661992253474e-309,104.741432794136,360.23321884117456,49.15409046840065,56.4180620497491,94.1206710056793,95.10946143505711,57.25815778170238,95.56076928108266,104.741432794136,81.33205600713043,39.736009888261606,145.91908269119355,266.89969561156863,143.4916573921082,78.41938381295722,114.60253604205955,227.23240405688102,60.82102510391138,63.968739128253105,52.89186055604984,104.741432794136,237.87888111520562,104.741432794136,97.99212904110811,100.4596422324021,73.52634170806506,226.36558175930446,86.93563649610401,102.65057658072358,76.30181527561699,227.690901233521,240.64659868707827,87.70594540226863,255.6561268307941,66.79701577262139,48.15386299304867,15.787757614490346,40.4130209291167,86.94095934912976,30.09051463775344,203.13780002709518,179.78641621554735
stroma_ad_dysplasia_FA_HN11A_4_linfoides_mieloides.csv,86.33133713738472,232.74705403968542,12.137890714281893,331.69712030045105,104.741432794136,1.6058679885730754e-308,360.23321884117456,100.72177422325518,131.84097505195308,33.829396676702245,35.501168038676596,70.69190990067915,32.38929840129887,26.98399089375526,46.61801167525111,84.8734278500052,177.70097413973278,266.89969561156863,176.4872614901901,127.49096421549169,162.04270081516577,227.23240405688102,131.27885923869394,104.49825315074366,84.6468911698445,20.531888483655905,237.87888111520562,11.909707292021935,128.06319042308087,27.490425449979423,139.7853004011442,226.36558175930446,142.81964244622512,144.38489521948793,51.64825240676454,227.690901233521,240.64659868707827,40.2441222801129,255.6561268307941,110.66323451034543,114.05587284549223,96.84755398689083,84.53492232957765,140.6403878952831,89.69617547525928,206.31033280768358,194.63464090190968
carcinoma_FA_HN11A_4_linfoides_mieloides.csv,360.23321884117456,254.9723296029783,360.23321884117456,193.74283150259896,360.23321884117456,360.23321884117456,1.0119221939926457e-308,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,186.66704645921186,360.23321884117456,360.23321884117456,360.23321884117456,266.0016295685871,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,244.70867545193795,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,267.73527416374026,360.23321884117456,360.23321884117456,360.23321884117456,265.0846352153071,239.17324030819265,360.23321884117456,209.15418402076097,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,307.84577206698197,331.19715587852977
stroma_ad_dysplasia_FA_HN14_2_linfoides_mieloides.csv,55.93795639825112,232.74705403968542,100.72177422325518,331.69712030045105,49.15409046840065,100.72177422325518,360.23321884117456,1.851521984453065e-308,67.1358118526676,86.08135386391766,87.07014429329547,49.21884063994074,87.52145213932103,97.28474887685962,73.29273886536878,46.44059537192621,153.9583998329552,266.89969561156863,155.32318404580735,108.58048400616912,122.64185318382121,227.23240405688102,97.51428410618888,87.29256624473717,32.149766106821374,99.37886205696398,237.87888111520562,100.72177422325518,123.4109105923261,92.42032509064046,108.77886670609841,226.36558175930446,112.25936224004064,124.70558330767949,68.26249813385535,227.690901233521,240.64659868707827,79.666628260507,255.6561268307941,80.80453273019198,94.94450345404756,53.78240628984395,39.84107908577565,122.19348434716312,63.27889051622097,206.31033280768358,187.825733357309
stroma_ad_dysplasia_FA_HN15_3_linfoides_mieloides.csv,91.01927582913675,201.8121579754647,131.84097505195308,331.69712030045105,56.4180620497491,131.84097505195308,360.23321884117456,67.1358118526676,1.4492801376038824e-308,131.84097505195308,131.84097505195308,111.45724229733655,131.84097505195308,131.84097505195308,131.84097505195308,93.93509440389579,129.55451580983066,266.89969561156863,134.06600168915537,45.81249523462279,60.40345152642538,190.7828580098559,62.35262060804497,54.68544380241886,94.38816776421719,131.84097505195308,212.07581212650507,131.84097505195308,72.0121711774949,131.84097505195308,70.40185754986126,189.04921341470276,62.94634868015831,86.32857415144233,130.5008997912512,193.0212267994974,217.61124727025037,131.84097505195308,247.63030355768205,42.355481083215324,45.02937883484486,69.98684213012451,94.61210544475088,83.81647519092596,84.28959915338763,172.810365374983,125.5873316999132
stroma_ad_carcinoma_FA_HN14_3_linfoides_mieloides.csv,61.365518618934956,232.74705403968542,39.80385758887094,331.69712030045105,94.1206710056793,33.829396676702245,360.23321884117456,86.08135386391766,131.84097505195308,7.61040905227386e-309,10.944405597629562,36.86251322397691,14.72951291979097,11.211848169288551,26.147687860102128,56.337813333767386,177.7009741397328,266.89969561156863,176.48726149019012,127.49096421549169,162.04270081516577,227.23240405688102,131.27885923869394,95.54295148703235,53.931587757096274,30.615390693098583,237.87888111520562,44.76368619218392,128.06319042308087,23.78406098199531,139.7853004011442,226.36558175930446,142.81964244622515,144.38489521948793,17.818855730062293,227.690901233521,240.64659868707827,11.81273067969827,255.6561268307941,105.96427443809816,112.74955110839176,78.33291339118895,57.26824529174705,140.64038789528314,72.66831820091265,206.31033280768358,194.63464090190968
