,carcinoma_FA_HN14_3_tumorales.csv,carcinoma_FA_HN15_1_tumorales.csv,carcinoma_FA_HN11A_5_tumorales.csv,stroma_ad_dysplasia_FA_HN14_3_tumorales.csv,stroma_ad_dysplasia_FA_HN14_4_tumorales.csv,stroma_ad_dysplasia_FA_HN15_1_tumorales.csv,carcinoma_FA_HN11A_2_tumorales.csv,dysplasia_FA_HN15_1_tumorales.csv,carcinoma_FA_HN14_2_tumorales.csv,carcinoma_FA_HN11A_4_tumorales.csv,dysplasia_FA_HN15_3_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_1_tumorales.csv,stroma_ad_carcinoma_FA_HN15_3_tumorales.csv,dysplasia_FA_HN11A_5_tumorales.csv,stroma_ad_dysplasia_FA_HN14_1_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_2_tumorales.csv,carcinoma_FA_HN14_1_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_5_tumorales.csv,carcinoma_FA_HN15_2_tumorales.csv,dysplasia_FA_HN15_5_tumorales.csv,carcinoma_FA_HN14_4_tumorales.csv,stroma_ad_carcinoma_FA_HN14_4_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_tumorales.csv,stroma_ad_carcinoma_FA_HN15_1_tumorales.csv,stroma_ad_carcinoma_FA_HN15_4_tumorales.csv,stroma_ad_dysplasia_FA_HN15_2_tumorales.csv,dysplasia_FA_HN11A_1_tumorales.csv,stroma_ad_carcinoma_FA_HN15_2_tumorales.csv,dysplasia_FA_HN14_1_tumorales.csv,stroma_ad_carcinoma_FA_HN14_2_tumorales.csv,carcinoma_FA_HN11A_1_tumorales.csv,dysplasia_FA_HN14_2_tumorales.csv,stroma_ad_carcinoma_FA_HN14_5_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_4_tumorales.csv,stroma_ad_carcinoma_FA_HN14_3_tumorales.csv,carcinoma_FA_HN11A_3_tumorales.csv,dysplasia_FA_HN15_2_tumorales.csv,stroma_ad_carcinoma_FA_HN14_1_tumorales.csv,dysplasia_FA_HN11A_2_tumorales.csv,stroma_ad_dysplasia_FA_HN15_3_tumorales.csv,dysplasia_FA_HN11A_4_tumorales.csv,stroma_ad_dysplasia_FA_HN14_2_tumorales.csv,dysplasia_FA_HN11A_3_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_3_tumorales.csv
carcinoma_FA_HN14_3_tumorales.csv,0.0,1392.4530937617262,inf,1626.8971922803996,1090.7598085145708,1047.9067545222822,1168.8624672041701,1232.3372242817138,1365.7437006086311,1022.8267445246327,1624.224757081342,1047.9067545222822,1255.0331557587751,1116.169908855511,1260.8546498880833,1047.9957446726362,904.1414644580968,1047.1795207548475,1047.9067545222822,inf,1259.962758726831,497.20759280310915,1032.5514121140923,1083.9852325138647,1137.7148918317039,1059.8661327779014,1135.0668207543379,1047.9067545222822,1371.1244393594368,905.9494383881021,1070.2162697138865,1191.329821892142,764.4337945500934,775.5799859910151,1047.40722071978,1150.5703131105813,1120.7811487547137,855.4689301048007,1168.798388071687,1047.9067545222822,1516.733152703313,1093.6029631265537,1170.3476898629767,1204.2491684849576,1047.9067545222822
carcinoma_FA_HN15_1_tumorales.csv,1392.4530937617262,0.0,inf,758.3910422453472,448.9564827903975,664.673067657481,630.2927288289776,472.72336602092173,429.6677339455356,614.192266602238,698.283286226659,664.673067657481,482.7601933523353,709.9083446295646,424.9472494672014,667.2180487201462,674.1141124176665,665.0375225313377,664.673067657481,inf,421.5262253685923,1178.76157229073,567.8204884671687,700.7515456490638,662.7059375920954,653.9806203554618,661.9651295058089,664.673067657481,497.0543379991211,1514.8952595530457,683.8127499063927,581.4948022598571,1445.2925240297047,754.4989065142901,664.62566302374,437.42277564607423,583.7747708057028,784.8232261263623,694.449254737388,664.673067657481,487.51987726739316,614.2645843370141,509.13460764998507,493.6580605018097,664.673067657481
carcinoma_FA_HN11A_5_tumorales.csv,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,902.6645243143067,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN14_3_tumorales.csv,1626.8971922803996,758.3910422453472,inf,0.0,855.6724339604124,1181.8727899720593,1135.6788745808826,832.6971549196364,839.7375749671144,1058.8627568064562,611.0776596094759,1181.8727899720593,842.6878555636027,1223.8659717931419,854.9970278066257,1182.6049502967326,882.4770313822498,1181.3714890223473,1181.8727899720593,inf,898.5767096270747,1337.449688160812,886.5365817332455,1217.9512679636412,1166.0417248694673,1163.9849817229713,1185.3732288320095,1181.8727899720593,994.012159847083,1515.002865332953,1199.875771625988,1036.8551809130006,1466.1290101856243,1008.1295343899545,1181.467217778297,905.0287984768537,1009.1566085422364,941.3917545061238,1236.2242358086428,1181.8727899720593,619.9770547019058,1000.4209539283074,904.3732833789996,1038.3190450373406,1181.8727899720593
stroma_ad_dysplasia_FA_HN14_4_tumorales.csv,1090.7598085145708,448.9564827903975,inf,855.6724339604124,0.0,428.4093555859327,442.1722209648424,388.85608419886535,454.3620511832554,370.3618149760904,783.2390883732644,428.4093555859327,441.4976295657877,484.9129870739023,382.475653418584,430.95433664859746,449.00762981681504,427.92128894348343,428.4093555859327,inf,350.64872419522686,898.8677861326832,330.8005723517963,464.48783357751523,444.93129218388304,409.5162986034802,441.53811122925833,428.4093555859327,485.59869896341866,1257.5700451507203,449.2634534817762,453.43279155708444,1178.7976032367915,481.3177492828849,428.48124424024104,294.23754643107793,451.3243586481585,578.0024402756449,500.20631992111566,428.4093555859327,598.0643708396871,386.89338955163,364.56288802645076,413.7732599211582,428.4093555859327
stroma_ad_dysplasia_FA_HN15_1_tumorales.csv,1047.9067545222822,664.673067657481,inf,1181.8727899720593,428.4093555859327,0.0,286.08444965069003,564.4839996027246,506.28173981082466,271.06152554870584,1113.6495184314356,0.0,579.5075487479241,113.48217777458626,475.3294951834285,2.544981062664773,669.228705545075,0.7792709047279587,0.0,inf,452.39418788892584,989.3164738406689,413.52060835545086,36.0784779915825,106.95109531755095,60.137400550415286,110.22143872566292,0.0,565.6857773918985,1423.7867135540137,36.26236780818438,394.462727615646,1369.5274549614915,569.5292575279075,0.7336046399177043,329.6916936400784,485.7498640489299,857.8017622575776,128.95753954905024,0.0,823.7608061117882,480.7038701386941,440.6406732731191,228.63725514280918,0.0
carcinoma_FA_HN11A_2_tumorales.csv,1168.8624672041701,630.2927288289776,inf,1135.6788745808826,442.1722209648424,286.08444965069003,0.0,488.0024051938232,488.1656583931781,334.195417103535,1021.6502318025533,286.08444965069003,507.4759164572083,334.0584586663027,433.34022694113787,288.62943071335485,685.7755621456098,286.86372055541807,286.08444965069003,inf,467.26273403836274,1050.941627455438,490.60499916922623,286.2888772502773,249.70073892449525,272.44058663295806,269.90360321843536,286.08444965069003,426.22579064764676,1500.6431179201109,303.3585666724438,348.5565795451387,1422.206817139422,614.2630540959236,286.8180542906078,383.8992016376633,394.59430461202487,837.0836821629086,232.07103972111847,286.08444965069003,777.0717259311688,454.5073377694657,400.5411377334949,285.86609727196424,286.08444965069003
dysplasia_FA_HN15_1_tumorales.csv,1232.3372242817138,472.72336602092173,inf,832.6971549196364,388.85608419886535,564.4839996027246,488.0024051938232,0.0,402.6309501757942,468.3944936786402,748.9706841712702,564.4839996027246,470.1255427869504,617.1481891328673,379.52072598556526,567.0289806653893,562.7022690241834,563.9025215427331,564.4839996027246,inf,360.2526322850981,1013.1376258911939,422.2531579305354,600.562477594307,544.5729378911562,549.7906415683088,570.9427659240407,564.4839996027246,462.65662191678433,1362.1826827473315,582.3715225183989,490.0057052190265,1291.5243087943065,601.2324966027865,565.2176042426422,387.3004181247368,410.0804592312063,636.9585375894297,582.258730726231,564.4839996027246,584.3282593547688,512.1637983877804,382.065383279893,457.4852311429455,564.4839996027246
carcinoma_FA_HN14_2_tumorales.csv,1365.7437006086311,429.6677339455356,inf,839.7375749671144,454.3620511832554,506.28173981082466,488.1656583931781,402.6309501757942,0.0,526.8953130386125,744.0702189965086,506.28173981082466,464.7058065725022,564.3605618700392,320.36418470778983,508.8267208734895,648.832043027347,507.06101071555264,506.28173981082466,inf,367.7617724174911,1163.4503903964878,501.28880100617226,542.3602178024071,492.7135128843943,508.6157684955618,515.5413301819665,506.28173981082466,396.20823467220845,1547.2898930930485,526.9042973732222,503.5582543907419,1446.13456160525,726.625248651586,507.0153444507424,374.6257170324927,532.4200718873026,785.9471260197744,532.9039361588581,506.28173981082466,514.3121468794287,514.276077461764,362.66907926914433,404.9266083900294,506.28173981082466
carcinoma_FA_HN11A_4_tumorales.csv,1022.8267445246327,614.192266602238,inf,1058.8627568064562,370.3618149760904,271.06152554870584,334.195417103535,468.3944936786402,526.8953130386125,0.0,1011.2783344461299,271.06152554870584,505.9252648908027,332.65038733137993,476.6187309869591,273.60650661137066,566.121733238158,270.5264701404544,271.06152554870584,inf,470.7052784022874,903.8311833334527,391.9302804559703,268.61793893798733,318.1734679172123,263.69014690837616,282.839331533831,271.06152554870584,572.3219727957758,1338.9986901491347,268.2831587459136,370.8584307458715,1265.8382337608216,499.75399160262987,271.79513018862355,322.3517154442689,412.28245708668095,707.2727609674978,345.76533601002564,271.06152554870584,777.5738775233143,396.9127330049372,427.1839814462969,331.91124923115126,271.06152554870584
dysplasia_FA_HN15_3_tumorales.csv,1624.224757081342,698.283286226659,inf,611.0776596094759,783.2390883732644,1113.6495184314356,1021.6502318025533,748.9706841712702,744.0702189965086,1011.2783344461299,0.0,1113.6495184314356,763.2446075692311,1158.814158887589,752.9543930661274,1116.1944994941005,840.7771750812345,1112.9209263637836,1113.6495184314356,inf,801.7699095282697,1336.4593813307122,832.2486222239448,1149.7279964230183,1096.5280429881986,1101.2904165983798,1109.5680456784369,1113.6495184314356,857.4026852031939,1459.2820160582803,1131.487587372215,980.340289542349,1444.916967324025,999.0649244118404,1114.3831230713536,866.2252265901241,956.2012303789604,930.8488566796518,1131.346106120625,1113.6495184314356,564.2083448901919,928.7403792119588,812.1121247377196,957.5215675689108,1113.6495184314356
stroma_ad_dysplasia_FA_HN11A_1_tumorales.csv,1047.9067545222822,664.673067657481,inf,1181.8727899720593,428.4093555859327,0.0,286.08444965069003,564.4839996027246,506.28173981082466,271.06152554870584,1113.6495184314356,0.0,579.5075487479241,113.48217777458626,475.3294951834285,2.544981062664773,669.228705545075,0.7792709047279587,0.0,inf,452.39418788892584,989.3164738406689,413.52060835545086,36.0784779915825,106.95109531755095,60.137400550415286,110.22143872566292,0.0,565.6857773918985,1423.7867135540137,36.26236780818438,394.462727615646,1369.5274549614915,569.5292575279075,0.7336046399177043,329.6916936400784,485.7498640489299,857.8017622575776,128.95753954905024,0.0,823.7608061117882,480.7038701386941,440.6406732731191,228.63725514280918,0.0
stroma_ad_carcinoma_FA_HN15_3_tumorales.csv,1255.0331557587751,482.7601933523353,inf,842.6878555636027,441.4976295657877,579.5075487479241,507.4759164572083,470.1255427869504,464.7058065725022,505.9252648908027,763.2446075692311,579.5075487479241,0.0,621.6778193890059,420.1006336284041,580.3103222440102,541.9002720061839,579.8120867329728,579.5075487479241,inf,365.8619015223908,999.4673653090058,393.9740287608631,575.280688999834,538.7893436847864,548.6423520598157,546.2238965086908,579.5075487479241,485.5149146075406,1350.2482531101043,585.1402549032757,519.3929150313322,1287.5540253667198,640.1906032238975,580.082595610338,418.28016252329996,535.2010200982606,691.3451757542083,588.144833182305,579.5075487479241,559.8309403682014,486.58669997544723,396.61889673841347,486.96875509608424,579.5075487479241
dysplasia_FA_HN11A_5_tumorales.csv,1116.169908855511,709.9083446295646,inf,1223.8659717931419,484.9129870739023,113.48217777458626,334.0584586663027,617.1481891328673,564.3605618700392,332.65038733137993,1158.814158887589,113.48217777458626,621.6778193890059,0.0,532.2159709340643,116.02715883725104,713.1482016708277,114.26144867931423,113.48217777458626,inf,499.15031089035847,1034.4670214417902,458.4019426399012,125.75973765942658,190.88387528238496,130.68105506430211,195.66511091529307,113.48217777458626,605.5843144604323,1464.3605174555169,143.36147087896234,370.28760169213496,1406.3208477784865,614.3806193504441,114.21578241450396,384.4188058220162,514.2072233429607,903.5011161066466,202.8923341673224,113.48217777458626,868.9446114557074,494.39005472275784,491.12368335017175,313.7125497552921,113.48217777458626
stroma_ad_dysplasia_FA_HN14_1_tumorales.csv,1260.8546498880833,424.9472494672014,inf,854.9970278066257,382.475653418584,475.3294951834285,433.34022694113787,379.52072598556526,320.36418470778983,476.6187309869591,752.9543930661274,475.3294951834285,420.1006336284041,532.2159709340643,0.0,475.7278871457569,571.6856297194117,475.1172853441059,475.3294951834285,inf,362.43248018461435,1055.696374760615,417.6107981501911,511.407973175011,485.58640339886773,471.5095418655949,481.07087536463183,475.3294951834285,421.35078595704226,1422.375212177149,493.90839706660097,489.7698990764937,1337.7998015669145,617.3139121036495,476.06309982334614,319.43502742813644,454.1910652274326,718.679641023618,497.971148656956,475.3294951834285,517.8765969079378,473.68702413496067,288.43494044786075,418.8891004390056,475.3294951834285
stroma_ad_dysplasia_FA_HN11A_2_tumorales.csv,1047.9957446726362,667.2180487201462,inf,1182.6049502967326,430.95433664859746,2.544981062664773,288.62943071335485,567.0289806653893,508.8267208734895,273.60650661137066,1116.1944994941005,2.544981062664773,580.3103222440102,116.02715883725104,475.7278871457569,0.0,669.9158206975694,3.3242519673927315,2.544981062664773,inf,454.8811514292758,989.2872280935225,414.53965590790176,38.62345905424728,109.49607638021571,62.682381613080054,112.76641978832768,2.544981062664773,568.2307584545633,1425.5312578368769,38.807348870849154,395.7295399157721,1369.582190088116,569.7697191449917,3.278585702582477,330.94247366771333,486.65058322300104,858.025101747288,131.50252061171497,2.544981062664773,826.3057871744529,481.8761766372044,441.8467250910218,231.18223620547397,2.544981062664773
carcinoma_FA_HN14_1_tumorales.csv,904.1414644580968,674.1141124176665,inf,882.4770313822498,449.00762981681504,669.228705545075,685.7755621456098,562.7022690241834,648.832043027347,566.121733238158,840.7771750812345,669.228705545075,541.9002720061839,713.1482016708277,571.6856297194117,669.9158206975694,0.0,668.5969628860848,669.228705545075,inf,591.9288527645409,691.7958794464497,416.1632570105257,705.3071835366578,695.0982229968605,662.5346575459514,688.5675210127407,669.228705545075,690.4275136058645,1032.795019469905,688.0764010249266,639.520387416746,943.935873310819,420.99512980885805,668.5661493502962,568.024683297839,643.0284221384442,497.0755800364014,742.2463447254972,669.228705545075,725.8552657822001,493.4595363062158,519.1202182633613,711.4430513990505,669.228705545075
